ResourceID,Geometry
02361f22-0b42-4256-818a-fbb07ddd5d69,POINT (-0.08290918996022889 51.492692057801385)
023a9c02-20c1-4247-b1e4-a7aabf55de59,POINT (-0.3074433807344229 51.412336835383975)
023e22e5-0136-4f23-9815-5f708e6e4503,POINT (-0.10500424284383937 51.36877110958675)
023f03b0-f0e0-42c5-b10f-ef936f95160b,POINT (0.07442301485954143 51.334256773054335)
02530e4e-d523-4db0-a897-260c8a02a93b,POINT (-0.1267130243050916 51.53634023507266)
025312f6-88d3-4d31-8bc7-eeb07ca84a30,POINT (-0.10300868909168437 51.32930515721493)
02556c4f-cfb4-4a3d-a654-16414080c635,POINT (-0.11615706882658862 51.397233185274956)
02607c65-2e8c-486f-986f-55ea11b19c86,POINT (0.06998737694400252 51.53829373737984)
0265f610-7234-4d40-9950-a78647b516d9,POINT (-0.12019879952101728 51.51071463550136)
026d6478-6db6-4e9b-9f37-cea67f2c3100,POINT (-0.11257108261749942 51.51572611986193)
02713dfe-7bb3-4382-99c3-9b0d3b5ff271,POINT (-0.2210803927218783 51.469968554650265)
02732e1d-d9e2-45f9-93ca-cbb891153535,POINT (-0.30720130896382586 51.436387959629855)
027344cf-cff8-42ca-bc25-54f12c089a95,POINT (-0.48032503765952494 51.489343007644045)
02777aac-0d45-4419-8b27-c9c2fc7f6e1c,POINT (0.07349505502337032 51.53456273360801)
0278eedc-6812-47e6-aa81-2c8958df7854,POINT (-0.10160546101319953 51.50564143838057)
0285a5e6-2871-4cb1-9cc1-02fa1c6be380,POINT (-0.18181443761409016 51.39786486129894)
029ac798-4d14-403c-956f-73cf4b28cdd6,POINT (-0.11448789845708125 51.32079828272933)
02a007be-755c-4b96-a6dd-cd4a6654f219,POINT (-0.07772909145545058 51.51865356226658)
02b4f467-cf66-4da6-8d78-57fca5f833a7,POINT (-0.04827860633531614 51.60861973185079)
02b8eb1a-d1d4-4e14-8206-36b71495296b,POINT (-0.09826044544758859 51.50112542078964)
02cd48db-9481-4aed-a515-19ff1abf8772,POINT (-0.11151934560960287 51.30381237205425)
02d4bf18-1517-40eb-b308-78a9e72212ed,POINT (-0.0802770265455472 51.49876408267789)
02f027f3-040c-4118-8506-d9dd1194e11a,POINT (-0.1548598962739197 51.380357634992265)
0301d8ad-e358-4e73-8e4e-479b6c44320d,POINT (-0.4817947143245271 51.48846281351497)
030a548f-d38f-4709-93f0-84ad427c13a2,POINT (-0.1623546876265731 51.41028602081268)
030af66b-2167-4cb3-b6b5-bf9436340d32,POINT (-0.17949548425936346 51.46747805001772)
030e7061-e4dd-4a18-a085-22373a400c5e,POINT (-0.09628477828297857 51.51153400412004)
0311e998-6155-4bb9-a36b-205df05dbb9b,POINT (-0.12130766589358748 51.53279161488332)
0314a03f-a263-4daf-bf5b-60bf5a000c63,POINT (-0.0927280458574386 51.514911440608316)
031983d0-17b3-4fb0-a145-9c6ace9ddfeb,POINT (-0.0920440874616535 51.51541289911934)
0319b27b-b8bd-459c-99a1-42fc8f7cae7d,POINT (-0.09850030474568418 51.504540989775116)
0319d3b6-2b44-45a1-b0c0-f53e864f72d0,POINT (-0.03365671664653976 51.49232577656337)
031dc7fe-1ec3-409e-9dc4-14224fa40242,POINT (-0.23629198155229514 51.50674436391186)
031fdbf4-26bd-4ce0-89c0-7416335bda91,POINT (-0.10496878222231429 51.50160011950887)
032498ae-6c2f-4dc7-937f-c7ecbf11c8cd,POINT (-0.20460248820215368 51.48809848163337)
032984dd-8564-422d-bb89-c70b00775f41,"MULTIPOINT ((-0.0060319259152220904 51.57895408339371),(-0.015656310749402814 51.576689337679596),(-0.012970985379483253 51.57538495003663))"
032e1947-d01c-4dc0-832a-b3cb72ad008b,POINT (-0.07461096837915454 51.512519923851364)
03336d78-fccc-407e-8c42-3979506fc762,POINT (-0.0822970572831961 51.50010749538041)
0337e59c-0343-4259-9b50-3c0c650568d8,POINT (0.0089740380735297 51.54448102562793)
034bb122-6c19-44de-a11d-182aab46a0c7,POINT (-0.0897562395278097 51.39099198892645)
03566914-a625-4763-ba56-1a406ff907b0,POINT (-0.10473608897825472 51.37097002009915)
036298ca-a9e5-4372-b476-d570f0ad50e3,POINT (-0.11145034992644004 51.39040383499486)
0373d66e-4888-4ff1-957f-a98c2fdd6f3d,POINT (-0.02396628433839982 51.47792466097799)
0377357a-1725-4940-90cb-0be30f27f004,POINT (-0.10500595633143157 51.50772680706668)
03789389-3725-43e9-a9b5-bba549b922fe,POINT (-0.2988532003325593 51.41131317911965)
03856a73-d683-43b9-b785-4f0b1e2479e0,"MULTIPOINT ((-0.09463217460608464 51.5181573888445),(-0.09497386449246563 51.51814866609337))"
03872ecd-295d-490d-bfb8-487a4e84bfbc,POINT (-0.12356530758802921 51.47788217445952)
038b8998-a963-422b-b6e0-869ee3b74c2e,POINT (-0.26974329497874283 51.41866534502541)
03a423ec-436c-4f16-a735-ddbf078d5037,POINT (0.12560987937796192 51.417876261028354)
03be6b50-4581-4fd9-9b4a-7109d6820da4,POINT (-0.14087475126414997 51.4665573471594)
03c3900d-cc3a-4869-ace2-537cf8abb58d,POINT (-0.13931786676971325 51.37381714900395)
03c5ecb8-1433-4e13-9b5d-f0485e22a282,POINT (0.07349627978812885 51.53458969187614)
03cac911-1948-4f44-9a1f-c6d885b3e1db,POINT (-0.21570174821251023 51.35859335303527)
03cba7bf-3763-4347-841e-34523d4b67e1,POINT (-0.173930650655882 51.424720747131246)
03cd9d90-83f7-4f9e-b690-baa530275f26,POINT (-0.007896741732709347 51.362574436848234)
03e370fb-e1bb-4ee3-95be-d2567264c570,POINT (-0.012409538149268875 51.46458041048036)
03e53fa2-56ee-4553-a0de-6998d6bbc49c,POINT (-0.08452129284123003 51.51092875941995)
03e6227f-aca8-4eb6-b842-11928061c46c,POINT (0.026485345316171315 51.50278069636534)
03e850e9-c3b8-460a-8418-7f5df100cdf0,POINT (-0.2431138719762466 51.64204796504186)
03ede02f-795e-4e29-9e41-d65bbd12d788,POINT (-0.10062597632640163 51.518319980285376)
03f67f5c-059e-47d6-b5ab-7530eaaf354d,POINT (-0.12496869375340228 51.501600408634594)
03f73cac-b7f7-4ea4-bff2-144958fe6331,POINT (-0.0637687785655394 51.47353744754286)
03f85a2b-c066-4374-8ff3-e6ac7aeb1e2b,POINT (-0.08325594143334436 51.5136058897696)
03fec946-d646-4f0f-b924-b6d0e5fd6c46,POINT (-0.30361358327391874 51.63167721884018)
042be679-a621-4ecb-92c5-7aa780848e81,POINT (-0.20163741930501147 51.65364950747346)
042da035-5437-4fbd-b5aa-462a8251ff96,POINT (-0.12608051318155347 51.514882457570984)
042f1a6b-2309-435d-98c0-784b641c4bd4,POINT (-0.07199917610329169 51.51327733034765)
04411ae5-d275-4fa2-8c17-e976840d19b9,POINT (0.12457372189118056 51.425085551147596)
0447dc02-3f27-40d5-83a9-e43696c87eb0,POINT (0.13144790346994467 51.51111320711563)
044e2994-b4a0-4b2f-abbc-032501791a8f,POINT (-0.17004555651256825 51.40206104037291)
046855ab-370e-4a62-9a20-6e24578fecd9,POINT (-0.09642612289893257 51.512291693597504)
0470d7db-2d51-4890-80e2-103ef0d79e5d,POINT (-0.07812418938375097 51.51568008225379)
04750a56-b327-4b49-8f6d-2f39df70a59c,POINT (-0.1389960310361579 51.312615217027876)
048be621-d52b-4184-b93e-473157365af8,POINT (-0.004064776845282842 51.48151076715757)
0496ebe1-ddda-4847-976e-4492aba03480,POINT (-0.09113230766285631 51.51481352838438)
0499adf8-614b-4073-b3d1-075d7d7177e5,POINT (-0.20773855984156958 51.454019189093636)
049e90a0-6b1c-45ac-bc38-e4cc8f25d21f,POINT (-0.12498935914882504 51.50144785960867)
04aaad80-eceb-4da3-ab0b-4a1c428fa035,POINT (-0.0844024751798674 51.5099825869437)
04afcdb9-0124-4da2-a8f6-4c076213b7c0,POINT (-0.12385362597655479 51.48840822813402)
04b4cb49-12e2-4a1e-b7b3-17e275b9986f,POINT (-0.07841767166133055 51.50896820797832)
04c00a90-8367-44d1-be7c-188f81b79a6c,POINT (-0.23361147657667186 51.46425871008074)
04c17762-4a9a-40e3-9a29-6292185f66ba,POINT (-0.21121259707951634 51.52649289195059)
04c5169a-1b14-4b07-949d-38a8160980c6,POINT (-0.1094262421021876 51.453770239195194)
04cd04b4-92b1-4aba-bfeb-e8db40325228,"MULTIPOINT ((-0.3535035678186193 51.59492946821975),(-0.35472616991977474 51.594791965846426),(-0.35363334242201105 51.5943781050191),(-0.3543635363055105 51.594388350571734),(-0.3542099134522738 51.594279128465566))"
04d310d5-fd06-4377-97bf-0abee0ba30a9,POINT (-0.30330197294103545 51.4115575413997)
04d42886-f981-4bf5-8d43-c3e997a20a01,POINT (-0.06432299414937911 51.51824066497469)
04d6d764-35fe-4e17-af51-8fd6ff137d27,POINT (-0.31179482504055767 51.47678650581752)
04e04ad5-a24a-4453-b8d5-b80ffe0e947b,POINT (-0.11385500904914302 51.50380528744106)
04e29d8c-2969-499c-8d23-ea1da11287d2,POINT (-0.10876728608204374 51.368337300191435)
04e47559-69ac-44b8-8166-9ebda4d414d4,POINT (-0.3158623176340269 51.45878000456064)
04f29c81-7a88-4480-aa18-ddc91f08aa06,POINT (-0.21446288748596673 51.36143953499572)
04f2bc63-b356-4f0c-84c5-3ddb70f05cbc,POINT (-0.09771484241633041 51.51249246591944)
04f59888-c2dc-423e-8903-42153dc9b41b,POINT (-0.10668211416399973 51.42302440342237)
04fd9dd5-b1fb-49ef-bcb8-982392c8d711,POINT (0.004817997720949746 51.54934527284126)
04ff05ea-8753-424c-bb43-21d939864b08,POINT (-0.19680268853695107 51.48681876621327)
050be329-fe9d-49f8-b4ea-4730768bdcec,POINT (0.10769478543313445 51.388294738610796)
05150f59-bd4c-4e2b-b23e-8f9cbba5f295,POINT (-0.12292803524724473 51.51478709018865)
051f6208-b080-4464-9d62-63812f18ed13,POINT (-0.14158370730917624 51.51288092084888)
053df641-4f8f-442d-97a2-ad59fa7d2f2e,POINT (-0.08186028546877591 51.51197263539591)
0542b95c-002a-4a76-b0f1-2a80a387007f,POINT (-0.3401748255090749 51.42179758298189)
0542e238-bbb5-451e-892c-2be201a60ec0,POINT (-0.12276907182905461 51.508840345928625)
05475d63-2100-485e-9573-9fc0939d4c95,POINT (-0.4786001293064684 51.54543214058584)
054b30ba-3366-4c8c-8068-3e071915b720,POINT (-0.12009684746962702 51.51493959372921)
054ba3ca-2c9b-4f9e-945c-2f727f65de92,POINT (-0.10500856132052618 51.512115906683995)
054d7091-2d43-47bb-90d6-37b5c83799e5,POINT (-0.12046105196493172 51.34293396732394)
05533e7d-0742-4360-b1fc-f9ef6c8e4f69,POINT (0.07597113145535934 51.531938011576095)
056313a2-8895-4aae-af5d-eadb05da32ca,POINT (-0.07171690753471606 51.51211262281564)
0568a85e-c22d-4789-923e-7c6241616f76,POINT (-0.1706275430649267 51.5074023203568)
05777025-af03-4362-90d8-580ace052abf,POINT (-0.07915511423411296 51.51515742457418)
05784947-34db-4831-a076-a59faddf31c5,POINT (-0.19720507883475868 51.555070067755594)
05846b6d-9c23-4a81-9c77-b502da884a2b,POINT (-0.13242478340403113 51.43018223957781)
05861a34-6a49-4daf-8435-e678c42fa72a,POINT (-0.1365678176431996 51.30559817573609)
05977fa3-1cbf-4894-9797-71a6145f514f,POINT (-0.07717110388507714 51.49622217088488)
059a2647-5bb1-4c3e-98e7-f84d39169b7b,POINT (-0.08611440661614785 51.52448879562631)
05a132fd-a8d9-471e-aef1-2728eb3ca8b3,POINT (-0.30428610556971436 51.48013936522294)
05adab1e-2b8c-4ca2-90a6-1be66ba90d42,POINT (-0.07626295807000115 51.508545302488756)
05c0b8d7-d124-49c5-8c77-6dfd11c2398c,POINT (0.038093701688002635 51.5057766264058)
05cb116d-3d0d-4047-9746-1aa0581007f4,POINT (-0.09203790988031885 51.47588959763435)
05d015c0-a80b-41fc-a632-4e1d8e05e525,POINT (0.0912173713957888 51.562141191662306)
05d02753-58f4-4527-b6f4-befba01bf5f9,POINT (-0.16357763293405989 51.43359687371854)
05dfc0d2-0714-4290-a5b8-a71528172c46,POINT (-0.08157606472340338 51.49922452311156)
05e89154-d368-4495-9cf9-4eab3480a7b6,POINT (-0.17158485207400434 51.39518769799685)
05e9a768-b8da-4d53-8508-82946024f293,POINT (-0.11920766624867281 51.51378325850241)
05ef73ba-c43e-4b97-a780-b99e74c2448a,POINT (-0.022023934777935322 51.45822675786863)
05f966c2-3f86-45d1-a630-47f78f94ef78,POINT (-0.07893136124475524 51.513624997567184)
05ff8631-8284-433b-8f29-06f2297a2a09,POINT (-0.08680953321145178 51.522350893156066)
06028b35-2656-4d79-bfdd-d9c6f7aaaf57,POINT (-0.13640554224007612 51.524983893131484)
0609b43d-0b8b-4d56-b7d8-93e5589db7a2,POINT (-0.21274523814831653 51.454815002439815)
060d1611-cb57-4ba8-b4e5-5221af8f2f7a,POINT (-0.10435803757147723 51.33348178129193)
06119890-f397-4035-9f30-1d45a236e081,POINT (-0.018737066061113375 51.48258695616641)
061888fe-9402-4afc-91c4-cd895a4d20cc,POINT (-0.22426106563966675 51.59185080527989)
061b20f4-cb7d-4669-8a3f-7f33536667d7,POINT (-0.052707784190806566 51.608054940771545)
061b6a36-251c-4c5b-a2f6-643d9957f97b,POINT (-0.0005954316045285695 51.482791616727354)
061bb31f-feff-4c9b-9a82-3dbac5365830,POINT (-0.13656473837625063 51.51226173022463)
06300d28-328b-488b-8df7-e953b6e0d5d2,POINT (-0.09316436667930837 51.5034098803285)
06312f71-a6e7-4ca1-a1f1-f92ce56babae,POINT (-0.08359805018500552 51.51281886439903)
063530dd-c265-4603-ab8a-64cb1a8e312d,POINT (-0.30034061850945803 51.411919274768614)
0639d154-c3d2-4b52-ac0c-5bf4c525e3fb,POINT (-0.028336362907061898 51.510446994383265)
0641c5c2-6c18-414d-871e-5045b823101c,POINT (-0.06561508400374247 51.58299979122561)
06518f58-a66f-46b2-9d60-9acd0086722c,POINT (-0.0009974043746700766 51.509795183102845)
06519720-a1ce-44b4-92b6-a98edb74816d,POINT (-0.1271664524954596 51.51802468691163)
0656f6e1-194c-4a0e-b478-64f1b723f395,POINT (-0.24807666504481152 51.45494339597646)
065ed918-d7b3-49cd-8800-af5a385e03ea,POINT (-0.08312746222057311 51.511517484080656)
065f4e41-8ca1-411d-8b09-bb1ce4213a26,POINT (-0.08732356306058571 51.5025213334218)
0669a197-b9eb-4786-9791-d38c42df2d01,POINT (-0.08225547772950782 51.50354401718845)
067cd407-9e44-4a80-8a30-23a07b41b3c2,POINT (-0.11245936082662114 51.48876494895249)
067eb3f6-2fb7-4c8a-b0ed-2d330195250c,POINT (-0.0013832295171229071 51.536528662295204)
06823bc1-a73a-43f6-bba1-2d1ce36e1cd3,POINT (-0.14046907523392918 51.48256683253073)
0686dc33-da5b-4c3c-ad34-2a3cd93a6671,POINT (-0.16728473025213475 51.4703902991913)
0690a118-52a6-4f63-a39a-fd717bb174a3,POINT (-0.09367606978950611 51.5160239775733)
0699aa87-b4be-4ce5-893b-62afe7999624,POINT (-0.08420333390137569 51.49446680860729)
069d4f9e-9b31-4170-a53d-d70e65e8c2dc,POINT (-0.1780374057990896 51.34357491921929)
06a25fce-e954-4f6a-8687-7a0f6ff717d8,POINT (-0.08035741118520191 51.50542003811441)
06a83b58-bc1a-4fbe-9f68-1e710156009d,POINT (-0.12060927552382988 51.53399444479957)
06b87895-e5ef-45c0-bc55-a0f6b13c7aa6,"MULTIPOINT ((0.02879965971505504 51.5099038103083),(0.028708975694439958 51.50990331765665))"
06bd3122-770e-44a5-abc5-960ddd9b0455,POINT (-0.06872737161683175 51.56574930044498)
06cebf92-395c-4f00-ae3a-793933260a20,POINT (-0.22559818302522097 51.454830296975594)
06d11431-d0f3-40ef-9051-5d0eca442f83,POINT (-0.18652632648096973 51.57874456209843)
06d914a0-ca3c-4c7c-8517-e675d122fe70,POINT (-0.16265286643630722 51.370561100889695)
06dddd3e-889f-4104-af08-8b8caa679259,POINT (-0.10846724059714091 51.51455481110099)
06e53c40-60c8-4ff6-8b1b-fd3f8c0fce3e,POINT (-0.10730919396799288 51.512242974048675)
06e6303a-171e-40b6-9c7e-ed1b893f531b,POINT (-0.1120699253028492 51.39001812277707)
06e79212-f80c-4d5e-acab-9f5c7b1c15c7,POINT (-0.15495458419345537 51.43872238331351)
06eb7a47-baf7-4c79-aeab-2ffabe2502ea,POINT (-0.2998258468628896 51.462584219324064)
06ecfc68-689d-4934-8f6c-7a973b7d58bf,POINT (-0.10771114387612406 51.50671890518451)
06ed9d14-7948-4d5d-82a6-3de9a68bf1da,POINT (-0.20162965610508057 51.664080577001386)
06f19ca5-adb1-4371-a79f-b0e09614fc1a,POINT (-0.31037585100012827 51.482925092222644)
06f9aec3-006f-4bc6-b9ca-eb20f63c2c1f,POINT (-0.20781224797913006 51.4539753487882)
070d41cf-6105-4e4d-be51-91ee9c256c08,POINT (-0.1063688782096777 51.37328958597397)
07123a67-7483-485d-9b2f-0cce1f772fc5,POINT (-0.08024570400305896 51.34318784945175)
071fb5fd-8923-42e5-9860-f78d6949874f,POINT (-0.1544217848770891 51.4108809075778)
07206218-2ef0-4535-95c6-38731ca21c36,POINT (-0.0976988636859749 51.518021401921736)
072e7315-b183-4e39-9a9a-400dc4437c9d,POINT (-0.11813698494278019 51.497803963027)
072f3a8c-9fa0-4edd-bdaa-880a234b8151,POINT (-0.1015351999590471 51.5124644251343)
07410fd0-47e4-47a4-aafe-f9f47438c044,POINT (-0.46341024658815805 51.46086601054934)
074308d4-7254-4b20-9827-4e0fd52b6c53,POINT (-0.07910711836839897 51.50239244177049)
074e6ae5-7b47-4e83-9f0e-73877175c37b,POINT (-0.148064089325596 51.49702136123363)
074ff8e3-2dba-43c3-b18e-92b94bab456d,POINT (-0.10072811502629136 51.51281107098143)
07530778-4b88-4eb4-a55f-cc7318679b8c,POINT (-0.08059280629864643 51.49056785187035)
076f8d29-663c-4df6-91bc-803703a6a54c,POINT (-0.0783123447992952 51.51035942927895)
077e8a08-fdb8-492f-8c79-64166377f774,POINT (-0.27228058513314657 51.48866518336862)
07865bc8-7e6a-4719-8736-f9756f0ac042,POINT (-0.07515862822838498 51.50876097529285)
07994b83-57e0-4e1b-92f7-4d194a017a2a,POINT (-0.21562822398606757 51.35863719863347)
079a37c1-465f-4919-87c6-28d80978b7e4,POINT (-0.21378047785430182 51.4725464576375)
079b96be-8843-45ec-955f-b300ce3776b4,POINT (-0.09251628123609161 51.51618496711075)
079f7b32-26d9-44b1-b68e-f7854a898e74,POINT (-0.09528226651032028 51.50746509690074)
07a3e869-8250-4431-bc8a-e223bc0feac9,POINT (-0.12169685305553334 51.512833940122405)
07a93a36-e0e6-441d-a719-c5f54e23f785,POINT (-0.09934127661482701 51.519119537096685)
07bcc55d-037f-44c9-b12d-1af4ebb4d5b4,POINT (-0.14662655370761507 51.46253056962989)
07bf76af-488e-475d-b883-f5732f7dbb85,POINT (-0.1028723735268579 51.52137499318673)
07cba4d8-b14a-415d-bf01-0e429a75a74d,POINT (-0.07873437083544027 51.514880746020026)
07d9f061-924b-4371-8d23-5c3fa574e0f4,POINT (-0.10501730564507522 51.49107297444297)
07dc8e42-591e-4741-a4b1-1a34d2f5ad07,POINT (-0.3331159944335549 51.4616143659761)
07dd390e-7457-4870-9573-625c2718dd5f,POINT (-0.09315625467387528 51.51466660609127)
07e438ee-4920-4931-9698-efbc0f48824e,POINT (-0.13409094277076744 51.51460547695719)
07e52943-a30a-42e9-8302-cb80fb30ab22,POINT (-0.47518455046863123 51.58288535044059)
07f38a52-b2c5-446b-957d-cc234f6f1c92,POINT (-0.1885580736445139 51.509479130391206)
07f54704-0ae5-408d-bbe7-36219ac08bdc,POINT (-0.0925449137740689 51.506877921083266)
07f8fe77-e8a7-49b7-b234-464f2033f6e3,POINT (-0.04732682618620356 51.523357457565304)
0803db5c-0e80-4c8e-81eb-043f7c11b6a4,POINT (-0.09233461997587848 51.51191045092874)
080d3daf-1294-447a-9d19-9a828abf4d01,POINT (-0.30948594375284244 51.41349037565157)
08169fe3-39cf-4c6d-85b6-48a334a9c0df,POINT (-0.3215285748105769 51.42902251996133)
