ResourceID,Location Description,Location Description Type
64dc1a34-674a-42a7-ad62-3d16e5369ec5,"Buckingham Palace Road, Westminster",Primary
64f6f54f-dd11-4b71-88a4-8d0554c2e0ad,"Artillery Lane, Spitalfields, Tower Hamlets, E1",Primary
650dc638-bd62-42f3-bd46-f448fd12bfe3,"Royal Mint Street, Tower Hamlets, E1",Primary
650dc638-bd62-42f3-bd46-f448fd12bfe3,"Mansell Street, Tower Hamlets, E1",Primary
6521d501-786b-4d05-99cc-b3698e18362c,"Ely Place, Camden",Primary
652c658e-5e6d-4dc3-a8b5-45d77e46525d,"Aerodrome Road, Hendon, Barnet, NW9",Primary
65443526-55bb-4c03-8fdb-98b7451862b8,"Adjacent to Midland Shed, Wharf Road, Camden",Primary
65443526-55bb-4c03-8fdb-98b7451862b8,"Adjacent to Midland Shed, York Way, Camden",Primary
6546bf14-87b7-476b-b93d-b6aca55ed2aa,"Gilmore Close, Enfield",Primary
655dbc0d-e4f8-4088-ae4a-ce32b70a37ba,"Repository Road, Greenwich, SE18",Primary
655dbc0d-e4f8-4088-ae4a-ce32b70a37ba,"Ha Ha Road, Woolwich, Greenwich, SE18",Primary
6564b4c4-e748-4f78-9050-5178b3033d90,"Land at Putney Hospital, Lower Richmond Road, Putney, SW15",Primary
656bc343-d54f-4add-a05f-efeb17c41905,"H375 Palmerston Road, South Acton, Ealing",Primary
656c0ce2-7bc5-4c38-8cd9-a76388d29fbc,"Old Church Lane, Kingsbury, Brent",Primary
656e71df-c69a-4c2b-9edf-44154502f77c,"Stratford City Development, E15",Primary
657d4ea9-1f3a-4b75-9f0c-5ba894cd132e,"Waterloo Station (Site C), Addington Street, Lambeth, SE1",Primary
65936589-9eff-4ef2-9336-2e53c0cfca23,"Newfoundland Site, Westferry Road, Isle of Dogs, E14",Primary
65acface-037f-4048-a7a9-367b8e8acfb8,South Bank,Primary
65b80c35-434a-484d-9cd9-940b2f248e73,"Knights Hill Square, Beadman Street, SE27",Primary
65bbcc6e-52c8-4bc6-b58c-a37ee13f78f1,"Howbury Park, Moat Lane, Slade Green, Erith, Bexley, DA8",Primary
65c2e7d0-ec67-42e1-a4f7-b83c7b83aa7d,Thames At Kingston,Primary
65cde396-d0dd-49a2-b404-1ca6805462d4,Tooting Bec Gardens,Primary
65f7f0d3-48cc-4255-8f13-139969a2668f,"A40, Hillingdon",Primary
6624effc-7322-4c3d-a52d-9062e8e0e845,Clerkenwell,Primary
6638fbce-519b-4054-afed-07d5046b5d7f,"Aldermanbury, EC2",Primary
663ef987-0028-426d-93a4-096061c16ccb,"Blackfriars Bridge, Blackfriars Road, Blackfriars, Southwark",Primary
663ef987-0028-426d-93a4-096061c16ccb,"Hopton Street, Southwark",Primary
663ef987-0028-426d-93a4-096061c16ccb,"Upper Ground, Southwark",Primary
6644fd88-8561-4d12-bf59-6a6e784704ee,"Tysoe Avenue (land off), Enfield Lock, Enfield",Primary
66623b3a-a3cc-4969-b6fc-ec448f5b1dd4,"Land At The Former United Reformed Church & Church Hall, Little Green & Quadrant Road, Richmond",Primary
667fbaef-4513-4542-9ea8-0b200678a380,"City Road, EC1",Primary
66a7e147-c485-4373-b111-763de48a436c,"Present site of Royal Albert Dock, Woolwich",Primary
66b10e9a-1dea-454d-a00d-2c735fcf91b6,"Thames Water, Milford Gardens, Stanmore, HA8",Primary
66d084e6-3720-4100-9d90-8cb960733b41,"Newington Butts, SE1",Primary
66da5d7d-2e1f-4698-a32c-7256b3ab8c30,"Clockhouse Avenue, Barking",Primary
66da5d7d-2e1f-4698-a32c-7256b3ab8c30,"Ripple Road, Barking",Primary
66e1be1f-ac0c-467e-946a-12379627664e,"Broadwater Gardens, Harefield, Uxbridge, Hillingdon, UB9",Primary
66ee9527-0be5-437f-8061-5ebfe474d240,"Blackfriars Road, Lambeth, SE1",Primary
66ee9527-0be5-437f-8061-5ebfe474d240,"Upper Ground, Lambeth, SE1",Primary
66f39190-54ff-4a8f-a86c-54d0eb1e18dd,"Hermit Road, Plaistow, E16",Primary
66f39190-54ff-4a8f-a86c-54d0eb1e18dd,"Grange Road, Plaistow, E16",Primary
66f61b44-654b-424c-aef5-1604561d67e3,"Bermondsey Wall West, Southwark, SE16",Primary
6700d1b1-6b62-4740-9c1b-2135ff97924d,"Merantum Way, Merton, SW19",Primary
67080991-7807-4d5c-908c-b70fc132dc7a,"Veridion Park, Eruth Marshes, Yarnton Way, Erith, Bexley",Primary
67163eb9-96f8-483e-8f54-8a207462dfaf,Kingston Bridge,Primary
671819de-5f2e-481b-a2c9-5d13b4b2b74e,"Land at Gayton Road, Harrow on the Hill",Primary
6731a133-d02c-4ded-8089-783a7575afc3,"RAF Uxbridge, Hillingdon Road, Uxbridge, Hillingdon",Primary
6731a133-d02c-4ded-8089-783a7575afc3,"RAF Uxbridge, Honeycroft Hill, Uxbridge, Hillingdon",Primary
6731a133-d02c-4ded-8089-783a7575afc3,"RAF Uxbridge, Honey Hill, Uxbridge, Hillingdon",Primary
6731a133-d02c-4ded-8089-783a7575afc3,"RAF Uxbridge, Vine Lane, Uxbridge, Hillingdon",Primary
6735cd29-a6df-4d35-8d0d-f9d2032970b1,Windmill Walk,Primary
6736ea43-3c4e-405a-a95f-2dd824792bf7,"Aldborough Road, Newbury Park, IG2",Primary
673cc6bd-117a-47a3-b3cc-cbb5a28d65a2,"Plough Way, Surrey Quays, SE16",Primary
6748577c-3594-4d6a-a8e3-5bc56e09de9c,"Whitecross Street, South Islington Schools Golden Lane campus, EC1",Primary
675e3056-05f9-4004-8630-429849caed2f,"Battlebridge Road, Camden",Primary
675e3056-05f9-4004-8630-429849caed2f,"St Pancras Road, Camden",Primary
67654b68-049b-4e73-b543-44c80cb6fd88,Church Path,Primary
6770cca5-33eb-46e8-a9ae-0e3231c8c4ef,"Spring Gardens, Romford, Havering, RM7",Primary
67734ace-e048-46ef-a269-a475a858819b,"George Street, Barking",Primary
67734ace-e048-46ef-a269-a475a858819b,"North Street, Barking",Primary
677785dc-c668-47b7-bac4-5e4194673c87,"Lamb's Passage, EC1",Primary
6778a826-aa2c-4c9e-84a3-fdd0f4e7878b,"Crown Wharf, Ironworks, Dace Road,, E3",Primary
6789e99a-3807-4f86-9be9-c226b93990fd,"Iver South Sewage Treatment Works Pipeline, Hillingdn",Primary
6798e9d4-0535-41a9-aeb0-454224c72e0d,"Lower Marsh Lane, Kingston upon Thames",Primary
67b254e0-ec84-45da-af95-3e441afe96bf,"East Street, Walworth, Southwark, SE17",Primary
67b254e0-ec84-45da-af95-3e441afe96bf,"Sedan Way, Walworth, Southwark, SE17",Primary
67b254e0-ec84-45da-af95-3e441afe96bf,"Alvey Street, Walworth, Southwark, SE17",Primary
67b254e0-ec84-45da-af95-3e441afe96bf,"Albany Road, Walworth, Southwark, SE17",Primary
67b254e0-ec84-45da-af95-3e441afe96bf,"Westmoreland Road, Walworth, Southwark, SE17",Primary
67b254e0-ec84-45da-af95-3e441afe96bf,"Portland Street, Walworth, Southwark, SE17",Primary
67b254e0-ec84-45da-af95-3e441afe96bf,"Dawes Street, Walworth, Southwark, SE17",Primary
67b42064-2596-4994-bd2b-74e5c3992867,"Queen Elizabeht Street (north), Southwark, SE1",Primary
67be35e7-a225-4e14-9e3e-cb6e31e7eb7c,"Worple Street, Mortlake, Richmond, SW14 8HE",Primary
67c7a793-9f43-47e3-8e01-24bcdb0efdd4,Old Hill,Primary
67d6d29d-7cdc-49bb-ac2b-e8e474c749a5,Coulsdon Wood,Primary
67df04d3-a0c6-427e-bd42-d7c133403533,Syon House,Primary
67e80694-3ca5-4f96-a981-45c101aaa64a,"St Mary at Hill, City of London, EC3",Primary
67e80694-3ca5-4f96-a981-45c101aaa64a,"Lower Thames Street, City of London, EC3",Primary
680aaaef-9cc1-42ef-af29-80dbc5016798,"Banning Street, Greenwich Wharf, Greenwich, SE10",Primary
680bb360-b06c-4cd9-8eeb-fe0e6ad31982,"Goodwin Road, CR0 4EJ",Primary
681976f7-9b56-4eaa-95ef-d52127805110,"Park Lane, Cheam, Sutton, SM3",Primary
682bda2d-4232-4958-a840-2d577c953118,"Finsbury Square, EC2",Primary
682eb6f1-430f-4376-b6fb-81c26053aa68,"Tunnel Avenue, Greenwich Peninsula, Greenwich",Primary
6831abe0-5552-4181-a47a-b2ae4d6d2de9,Norwood High Street,Primary
6831abe0-5552-4181-a47a-b2ae4d6d2de9,Auckland Hill,Primary
68421c97-adf5-46e2-8744-8b23a0c4a9f4,Ambleside Avenue,Primary
68544623-070c-48d8-8774-26d42e46f500,"Aldersgate Street, City of London, EC2",Primary
6864aa37-c4c2-4800-b753-ada0aa857631,South Croxted Road,Primary
6864aa37-c4c2-4800-b753-ada0aa857631,Knolles Manor (also called),Primary
6867e7c0-5ec5-440f-adf4-d0269cd86fbc,"St Paul's Road, High Street, Brentford, TW8",Primary
68706e77-dca1-4717-abee-0e520b21e3c1,"Great Swan Alley, City of London, EC2",Primary
687458c0-4f37-4668-a074-a293ced9743e,"Old Street Island, Great Eastern Street, EC2A",Primary
687458c0-4f37-4668-a074-a293ced9743e,"Old Street Island, Tabernacle Street, EC2A",Primary
687458c0-4f37-4668-a074-a293ced9743e,"Old Street Island, Singer Street, EC2A",Primary
688c8f42-4c0c-477f-8778-4175c1aacf51,"Clerkenwell Close, EC1",Primary
6897170c-1ada-4448-9a2f-69edae80ee45,"Neptune Wharf, Fish Island, Wyke Road, Tower Hamlets",Primary
68a82766-a912-4dbb-8b87-4a256c4c6a23,"Great Dover Street, Southwark",Primary
68a82766-a912-4dbb-8b87-4a256c4c6a23,"Black Horse Court, Southwark",Primary
68a82766-a912-4dbb-8b87-4a256c4c6a23,"Tabard Street, Southwark",Primary
68b7c40c-ddd0-45c8-817b-df4cd60efff1,"Aldgate, City of London, E1",Primary
68b9c4bd-369f-4180-a987-4a9aaabe9d0b,Hill House Road,Primary
68c1074a-3c84-4ad4-b72c-4520357fed43,"A23 Coulsdon Relief Road, Coulsdon, Croydon",Primary
68c27a46-21bc-4cad-94bf-453acf98f3c1,"River Roding Enhancement, Ashton Brook, Redbridge, IG8 8DP",Primary
68c46653-6a0b-47e4-a4ae-0f97d24d492d,Belvedere Road,Primary
68dc9709-3435-4273-9021-988e001bfe58,Coulsdon Golf Course,Primary
68dfa3aa-df9c-43c7-b636-74f1e9752ee5,"Pilgrim Street, City of London, EC4",Primary
68f63931-f425-4298-95b2-2d4af45aa72b,"Cooper's Road, Bermondsey, Southwark, SE1",Primary
68f63931-f425-4298-95b2-2d4af45aa72b,"Avocet Close, Bermondsey, Southwark, SE1",Primary
691147f8-dba9-4cbf-b5f2-ebe1f0d62537,"Tyer's Gate, Southwark, SE1",Primary
692d74a9-e16c-4f0f-becd-77d1a1eca62e,"Scarbrook Road, Croydon",Primary
692d74a9-e16c-4f0f-becd-77d1a1eca62e,"Wandle Road, Croydon",Primary
692d74a9-e16c-4f0f-becd-77d1a1eca62e,"Whitgift Street, Croydon",Primary
694cade3-f0e5-495a-b311-e40dd4391ecc,"Lambeth Palace Gardens, Lambeth Palace Road, SE1",Primary
6951b72e-2793-4e03-8a98-98a23ac20490,"Erith Deep Water Wharf, Crescent Road, Erith, Bexley, DA8",Primary
6975b66d-e9f2-4391-bffd-3e175d14e12f,"Hidmans Way, Horse Shoe Corner, Barking and Dagenham",Primary
6975b66d-e9f2-4391-bffd-3e175d14e12f,"Perry Road, Horse Shoe Corner, Barking and Dagenham",Primary
698d8912-bf0c-4b38-a340-ba2bd1e4fcd2,Blackheath Park Junction With,Primary
699f1c54-fd19-4012-8f86-21f762f8b362,"Land at former Manor House School, Golden Manor, Hanwell, Ealing, W7 3EG",Primary
69a5d852-1755-4efa-8102-d690dcc49d9a,"London Sustainable Industries Park, Choats Road, Dagenham Dock, Dagenham, Barking and Dagenham, RM9",Primary
69dc329e-63fb-4adc-b256-da4f5c6857bd,"Palace Street, Westminster",Primary
6a1003f5-a44a-4524-8a24-d6b665b9a4c6,"Walbrook Square, Bucklersbury House, EC4",Primary
6a1108e6-2aae-4671-9e06-ce1b1f9fadcf,"Openview, Earlsfield, Wandsworth, SW18",Primary
6a149467-a4a3-4bec-a86d-8faa0a97085a,Norwood Road,Primary
6a1d84d3-211c-42ff-994e-e10a439cc62e,Beckenham,Primary
6a34272f-51b1-4d88-a320-ce4d56485e0f,"Blackwall Way, Blackwall, Tower Hamlets, E14",Primary
6a36b4c7-38f0-4d9e-8a9b-567f6d9ada16,"Ludgate Hill, City of London, EC4",Primary
6a36b7dc-dad6-4ef4-991f-6d0966143280,"Grosvenor Dock, Gatliff Road, Westminster, SW1",Primary
6a4edbc4-3cb5-42d3-93e4-b4c98bf67640,"Royal Street, SE1",Primary
6a50d089-f931-4a1a-91cc-ebcfa6914be4,"London Road, Stanmore, Harrow, HA7",Primary
6a60a98d-3a9f-477d-9c62-6004503641cc,"Wandle Road, Morden, SM4 6AB",Primary
6a6a80fe-6e7e-47bb-9348-415e0fabee11,"Lots Road Power Station Development Site B, and Land at Thames Avenue, Hammersmith & Fulham, SW10",Primary
6a7fc08e-a2a9-4ccb-9db4-eaa3bd7da863,"Dicken's Square, Harper Road, Southwark, SE1",Primary
6a834037-fb52-451d-ae9b-06b7f64da0b5,"Goswell Road, Golden Lane Estate, City of London, EC1",Primary
6aa14b23-e4ec-49bf-bbc2-fef3634b42e0,"Weston Street, Southwark, SE1",Primary
6aa448a2-2d93-47cd-bf91-667dbcde9acf,"Beddington Park (Cycle Path), Beddington",Primary
6aad483f-88ab-41e3-ae24-e72bb14ac562,"Harbert road, Chingford, Waltham Forest",Primary
6ab888e3-ab7a-4631-b568-8d2bff531190,"Spital Square, St Mary Spital, Tower Hamlets, E1",Primary
6abbf98c-3a03-484b-ad7d-d6467163af21,"Noble Street, City of London, EC2",Primary
6ac3b9d7-b826-46d9-89cc-f022c8f82e8b,"Clockhouse Avenue, Barking",Primary
6acdd7ae-d25f-4b47-ba59-d569131d57ad,"Upper Thames Street, City of London, EC4",Primary
6acdd7ae-d25f-4b47-ba59-d569131d57ad,"Lambeth Hill (east), City of London, EC4",Primary
6ad603e4-e16a-45fc-ba9f-333e4cf75544,"Eastway (Bridge), E9",Primary
6ad7da48-ac41-4e9f-bcd6-d376f44d00f7,"Apothecary Street, City of London, EC4",Primary
6ad7da48-ac41-4e9f-bcd6-d376f44d00f7,"New Bond Street, City of London, EC4",Primary
6adc6f3e-71ea-4968-8c8f-721010e2e670,"West Hill, Sanderstead",Primary
6adc6f3e-71ea-4968-8c8f-721010e2e670,"Sanderstead Hill West, Sanderstead",Primary
6adee1ba-5df9-48c2-9dd0-dfdcf35b664a,"Tower Bridge Road, Southwark, SE1",Primary
6adee1ba-5df9-48c2-9dd0-dfdcf35b664a,"Druid Street, Southwark, SE1",Primary
6ae14764-c770-4aaa-83b4-8a9717c752be,"Putney Park Avenue, Wandsworth, SW15 5QR",Primary
6ae2b5fd-ac74-4012-8a21-638a188c7a20,"Farjeon Road, Woolwich, Greenwich, SE18",Primary
6ae2b5fd-ac74-4012-8a21-638a188c7a20,"Shooters Hill Road, Woolwich, Greenwich, SE18",Primary
6ae2b5fd-ac74-4012-8a21-638a188c7a20,"Charlton Park Lane, Woolwich, Greenwich, SE18",Primary
6ae2b5fd-ac74-4012-8a21-638a188c7a20,"Ha-Ha Road, Woolwich, Greenwich, SE18",Primary
6ae2b5fd-ac74-4012-8a21-638a188c7a20,"Woolwich New Road, Woolwich, Greenwich, SE18",Primary
6ae95db5-96c2-42b8-bc9e-f7bbebf92727,"Poplar High Street, Poplar, E14",Primary
6ae95db5-96c2-42b8-bc9e-f7bbebf92727,"Prestons Road, Poplar, E14",Primary
6af48922-0e28-474a-aba0-e301facf472f,Norwood Road,Primary
6af58763-dc41-4385-9192-b580efe36e1e,"Land Adjacent to Hayes Stadium, Judge Heath Lane, Hayes",Primary
6af83a93-1be9-4713-9259-a437601b9280,"Olympic Planning Delivery Zone 12, E15",Primary
6afcd0c9-f113-4a36-9330-26081c977c3d,"South End, Croydon",Primary
6b06097f-8481-496d-a50f-f4ac5f7086ae,"Gresham Street, City of London, EC2",Primary
6b1b5316-204a-4865-8d0e-65abd723cdbf,"Silvertown, E16",Primary
6b319b44-3196-4366-9521-dc405dc8d378,"Field 410, Brockley Hill",Primary
6b3f83c6-29fb-44b3-9f5f-3a48e352b83c,"Church Road, Mitcham, Merton, CR4 3BE",Primary
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Surrey Dock Area, Southwark",Primary
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Plough Way, Southwark",Primary
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Greenland Quay, Southwark",Primary
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Worgan Street, Southwark",Primary
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Deal Porters Way, Southwark",Primary
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Deal Porters Walk, Southwark",Primary
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Rotherhithe Street, Southwark",Primary
6b4b973c-4c07-4dfc-8309-26050fe04591,"The Front Green, Royal London Hospital, Whitechapel Road, Tower Hamlets, E1",Primary
6b78f63f-eca9-4556-8809-0c94c0ab464c,"Hay's Wharf, Abbots Lane, Tooley Street, Southwark, SE1",Primary
6b795a6b-0281-425c-8372-7eb28eda5638,"Tanner Street, Barking",Primary
6bafd33f-31c0-4428-8dc2-e719bb38a718,Birch Wood,Primary
6bb00271-95ff-4dee-b4f7-d321edf6198a,"Thames Foreshore, Nine Elms, Wandsworth",Primary
6bb57621-fc87-4b24-a7dd-68c7be28cfc0,"Woodcote Road, Wallington, SM6",Primary
6bbb8070-4339-444f-9f57-a3c2f9411d73,"St Thomas' Street, Southwark, SE1",Primary
6bbb8070-4339-444f-9f57-a3c2f9411d73,"Joiner Street, Southwark, SE1",Primary
6bd6a0f6-bc9f-49f4-986c-dee7e221bd88,"Church Manorway, Erith, Bexley",Primary
6bdc7f72-b9be-43c0-822d-2ac3ed5d78a5,"Cardinal Bourne Street, Southwark, SE1",Primary
6bdc7f72-b9be-43c0-822d-2ac3ed5d78a5,"Bartholomew Street, Southwark, SE1",Primary
6bdc7f72-b9be-43c0-822d-2ac3ed5d78a5,"Great Dover Street, Southwark, SE1",Primary
6bf1a1fd-be03-4996-9c0d-1a84e3bc52ac,"Honeypot Lane, Kingsbury, Brent",Primary
6bf33e23-22c4-4d97-9a79-2db21e6d94ea,"North Side of Camley Street Bridge/Underpass, Camden",Primary
6bfd41e3-5fea-4925-bcb7-be3014174bf4,"Horsenden Lane North, Perivale, Greenford, UB6",Primary
6c0ba69d-4357-4a11-9ec8-e8e160e031d0,"Greenwich Industrial Estate, Bugsby's Way, Charlton, Greenwich, SE7",Primary
6c303a3c-24c2-449d-a29c-57d71aae8887,Alfreds Way,Primary
6c30439d-41e3-411b-8db6-f06a9367ef56,"Renfrew Road, SE11",Primary
6c30439d-41e3-411b-8db6-f06a9367ef56,"Gilbert Road, SE11",Primary
6c325471-779c-4fe6-bcdd-5bb9b2306733,Lambeth Palace Road,Primary
6c36bd61-3589-4d29-b115-91be627658de,"Bridges Wharf, Bridges Court, Battersea",Primary
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Aidan Close, RM9",Primary
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Gale Street, RM9",Primary
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Parsloes Avenue, RM9",Primary
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Raydons Road, RM9",Primary
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Verney Road, RM9",Primary
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Wood Lane, RM9",Primary
6c477ed0-02ab-4f35-a8da-895a9fbacf2d,"Corporation Yard, Town Meadow Road, Brentford",Primary
6c477ed0-02ab-4f35-a8da-895a9fbacf2d,"Corporation Yard, Ferry Lane, Brentford",Primary
6c47c81a-a153-49cf-bae3-20f218d16fda,Civic Halls Grounds,Primary
6c5cf508-7a92-48b6-a1f6-6970bf6c6396,"Staines Road, Hounslow",Primary
6c6147a1-e091-4c10-85fc-c7f0f0322523,"Football Lane, Harrow on the Hill, Harrow, Middles",Primary
6c687411-042b-4e55-96b5-a692416acbc7,"Well Hall Road, Eltham, SE9",Primary
6c9c9eda-2b92-467d-bd73-f099dc1ab954,"London Wall, City of London, EC2",Primary
6c9f787e-6b11-4883-bb9a-5d77d7077711,"River Thames, Vauxhall, Opposite Tate Gallery",Primary
6cae1be2-c248-4ce3-a09c-ba086a05a782,"Willsons Wharf, Battle Bridge Lane, Southwark, SE1",Primary
6cd63530-c22a-4715-80bf-501cdb655bbf,"Upper Richmond Road, East Putney, Wandsworth, SW15",Primary
6ce2e97f-2243-4fb8-a9b4-0f71a1944a44,"Fendall Street, Southwark, SE1",Primary
6ce9de44-5a07-495a-aba0-d51a6022fdfe,"Queen Anne's Gate, City of Westminster, SW1",Primary
6cf409d7-f933-4b2e-95c2-e15f2c0ba1f5,"Queen's Road, Croydon",Primary
6cf51872-1040-49bf-bb0a-23da0c5d555f,"Queens Road, Peckham, Southwark, SE15 2ND",Primary
6cf8fd99-7369-4d76-b146-1f9f418d410d,London Road,Primary
6cf905b0-7789-4698-adf2-22db58ba58de,"Orleans Park, Orleans Road, TW1",Primary
6d0c7add-7fbf-44f7-adbf-bd5dff26d7e1,Goddington Park,Primary
6d64a5ab-0942-4bee-a351-bbb6f62b79a7,"Holwood Park, Keston",Primary
6d6d7650-71dc-42f3-a5e5-3f57cfbbcb5f,"Dalston Lane, Hackney",Primary
6d6d7650-71dc-42f3-a5e5-3f57cfbbcb5f,"Highbury Station Road, Islington",Primary
6d6d7650-71dc-42f3-a5e5-3f57cfbbcb5f,"East London Line Project, Northern Extension",Primary
6d6eafda-68f5-48c3-b92d-ca978529e07d,"Kingswood Lane, Selsdon, Croydon",Primary
6d80af59-5b1f-47f7-87c4-8413269f6d56,"Ripple Road, Dagenham, RM5",Primary
6db92f07-1144-4951-a0fb-87a5341f8c31,"Denmark Street, St Giles Circus, Camden, WC2",Primary
6db92f07-1144-4951-a0fb-87a5341f8c31,"St Giles High Street, St Giles Circus, Camden, WC2",Primary
6dcf2962-bc34-4679-9f7a-5f48baad0467,"Russell Hill, Purley, CR8",Primary
6ddd87ae-02ce-4179-b4a7-0f61d2f35a8e,"Richmond Terrace, City of Westminster, SW1",Primary
6ddf4de2-884d-4a88-a098-16952fa4ca00,"Lambeth Walk, Lambeth, SE11",Primary
6ddf4de2-884d-4a88-a098-16952fa4ca00,"Lollard Street, Lambeth, SE11",Primary
6de616ec-6c44-4f90-8f1d-4c28134f79d4,Temple Mills,Primary
6de616ec-6c44-4f90-8f1d-4c28134f79d4,Arena Fields Recreation Ground,Primary
6de616ec-6c44-4f90-8f1d-4c28134f79d4,Stratford Marsh Sidings,Primary
6df87940-e434-4f6e-8c02-c70466dcab3f,Hall Place (south East Of),Primary
6dff8126-a65d-4b64-a7ba-809669669405,Newstead Avenue,Primary
6e2dcd64-e280-409d-813f-778d6044e359,"Land at Chambers Business Park, Sipson Road, West Drayton, UB7 0HY",Primary
6e322947-9bb7-4271-adfc-82024c694a4f,"Blackwall Lane, Greenwich, SE10",Primary
6e3284ca-42cb-4c0f-966d-c5112bda9f91,"Land at Loampit Vale, Lewisham, SE13",Primary
6e3672a3-3374-48f0-b4e4-fc499e9c9b2f,"Wellfield Road, Streatham",Primary
6e3672a3-3374-48f0-b4e4-fc499e9c9b2f,"Valley Road, Streatham",Primary
6e3b0327-bf77-4151-91e9-f0ed29077f68,"Vauxhall Bridge Foot, Albert Embankment, Lambeth, SE1",Primary
6e532005-9b2f-4e79-a081-5cc78ab9efa5,"Area Adjacent to East Wall of Forty Hall, Forty Hill, Enfield",Primary
6e58f3af-4048-49ce-a569-d0780b8286b9,Clive Road,Primary
6e58f3af-4048-49ce-a569-d0780b8286b9,Park Hall Road,Primary
6e58f3af-4048-49ce-a569-d0780b8286b9,Hall Lane,Primary
6e5cecb9-8bb2-41b0-8ef2-911b9467e763,"Wanstead Park, Wanstead, Redbridge, E11",Primary
6e5ff9be-5eb6-40b5-9bc8-0e6a4e4fd2aa,"Chestnut Grove, Balham, Wandsworth, SW12",Primary
6e612754-3b2c-4d8a-b6d2-3bc84de92ebb,"Eastcote Lane, Northolt",Primary
6e7a8fbe-f5d8-4cec-9298-d3943d3bcc3c,Matrimony Place,Primary
6e7a8fbe-f5d8-4cec-9298-d3943d3bcc3c,Rectory Grove,Primary
6e7aecf9-a882-45c8-afaf-41be3032a4ed,"Greenwich Park, Greenwich",Primary
6e8c69f5-3499-45eb-af99-976b98026867,"Western Road, Merton",Primary
6e9c4508-9fec-42bd-8d9f-5e555dbd970c,"London Road, Stanmore, Harrow",Primary
6eb48033-79d9-48a0-9cab-6f1d35180440,Handcroft Road,Primary
6ec30567-8282-4a18-b7f5-fa7e304e370d,"Hind Street, E14",Primary
6ec30567-8282-4a18-b7f5-fa7e304e370d,"Lindfield Street, E14",Primary
6ec30567-8282-4a18-b7f5-fa7e304e370d,"Upper North Street, E14",Primary
6ec30567-8282-4a18-b7f5-fa7e304e370d,"Canton Street, E14",Primary
6ed8f292-2a8d-4562-99dc-e436af803640,Thames Foreshore,Primary
6eea14a3-d5c5-45e9-81be-e32c00c8b913,"London Street, EC3",Primary
6eed2c19-e2a7-44ba-b5d8-a8a8344ba456,"Wandle Park, High Street, Colliers Wood, SW19",Primary
6f01649d-0c72-4e4f-964a-61345f586e0e,"Bridge G9 Site, Brick Lane, E1",Primary
6f04125d-391d-49ef-be10-b96e634b8cad,"Lombard Street, City of London, EC3",Primary
6f04125d-391d-49ef-be10-b96e634b8cad,"Nicholas Lane, City of London, EC3",Primary
6f06b9ea-2389-4394-a9f3-98526b8f213d,"Queens Wood (Bog area), Haringey",Primary
6f078857-7ebd-4836-ba62-04c79b5e13bc,Kensington Road &,Primary
6f22ac52-c7ed-4c15-90a4-10ef585d41c5,Winchmore Hill,Primary
6f24df95-8138-4257-bf3c-8be77d46cf46,Stratford,Primary
6f2a8abc-f693-4536-b2cb-d20b02f64b77,"Dering Road, Croydon",Primary
6f4645db-0dfa-4c88-aa6d-7f2492b43d21,"Old Mill House Estate, Old Mill Lane, Crowley, Uxbridge, Hillingdon",Primary
6f4755de-501c-4b76-9ca4-e37a27e6934d,"Cattlegate Road, EN2 8AS",Primary
6f4755de-501c-4b76-9ca4-e37a27e6934d,"Eastlodge Lane, EN2 8AS",Primary
6f50ee74-e7c0-4f11-9841-8d33ca72887c,Lower Road Junction With,Primary
6f6ef170-dc71-47ec-b0c5-850922aaca28,Farthing Down,Primary
6f6f34de-0bbf-42fd-9ac0-9f6cefe108e7,Bedford Park,Primary
6f77bf80-bbc1-4149-9558-7ef9bf02c1c9,"Thames Foreshore, Custom House",Primary
6f7f83f1-3b4c-4a2f-873c-a45541719703,"Harford Street, E1",Primary
6f7f83f1-3b4c-4a2f-873c-a45541719703,"Ben Johnson Road, E1",Primary
6f859996-997b-4d9e-a97b-aa28812ed76e,"Banstead Road, Purley, Croydon",Primary
6f859996-997b-4d9e-a97b-aa28812ed76e,"Brighton Road, Purley, Croydon",Primary
6f9a95e8-0e38-4c51-9f99-7a5ca685adf6,"Purley Grid To Caterham Edf Cable Replacement, Croydon",Primary
6f9b5ff4-c81e-4695-862e-ad7394e3d1c2,"Park Road, Chipping Barnet, Barnet",Primary
6fb7bc71-4a6d-4405-b934-d826718b373f,"Bac Limited Site, Edinburgh Drive, Romford, RM7",Primary
6fb7bc71-4a6d-4405-b934-d826718b373f,"Bac Limited Site, Eastern Avenue, Romford, RM7",Primary
