ResourceID,Organisation Type,Currency
8690d401-4ace-4999-b6e6-821fb48deb02,Developer,Current
86973713-e6c7-4e37-815c-920af1a9ec3e,Local Government,Current
86e9febd-b8f0-4eaa-b2fa-0589a965757d,Statutory Organisation,Former
872a1d5f-bb7b-4a51-ba14-78b6dfb3e090,Builder,Current
872b57f6-f1ae-4d08-b538-9cc9f8d78df6,Local Government,Former
873cd203-37e3-4d55-b103-eb44d011514d,Consultant,Current
8783f1f8-1ce7-48bd-9f70-c6e6d67c5dcd,Consultant,Current
878d5aeb-f427-45d5-b929-9ac0b41820d3,Developer,Current
87ddd825-e16f-4ff9-a352-5cdd539f0e12,Architects,Current
88183378-b347-4bd6-9468-1f28e509dffa,Consultant,Current
882a51c6-5918-4344-9a13-b6d4f667d906,Consultant,Current
887c380f-ac68-49a1-bd14-58d840cc3972,Local Government,Current
88d65973-36df-47a4-b7b8-08e511a26ab2,University,Current
88de6a2f-2d88-4642-a79d-108bdddf97c3,Consultant,Current
893d6adf-67ab-4363-9104-714984d5966a,Local Government,Current
89824f8f-273f-4541-b600-f41a6ce92fe3,Other,Current
8990b06c-f2b2-4462-9611-12fe85db6550,Architects,Current
89ec8e69-2834-4e79-8d37-8a4189f8f4ba,Consultant,Former
8a359a95-c67d-4091-a5a5-8ce925e9f49c,Consultant,Current
8a8f9f61-ba8a-4246-ba46-04f52b82514d,Developer,Current
8acf2098-8bfc-4f6d-9d95-342ed6a95e15,Developer,Current
8b17493a-7020-4ddf-a7b0-e75248cfcd6f,Developer,Current
8b6505f7-54b3-4d04-985a-b31673fc0cce,Developer,Current
8b73aa4f-5578-4725-98b8-1c203e9192c8,Contractor,Current
8b7cc947-3ff5-47d7-b76b-c179f636bcd0,Other,Current
8b85b46e-6115-4482-bdbc-6f10a8e4f516,Other,Current
8bc22e67-5c95-485b-8149-8ac871dd613e,Museum,Current
8bdf97f7-a402-4b90-a27d-6e96b9643e39,Developer,Current
8bf16f02-832d-486c-aa9b-f97f23f079ec,Developer,Current
8c2f0454-a840-4e71-a1ef-94a63c03f897,Architects,Former
8cce8780-ba4b-4709-9d2b-9d9f2a22700b,Other,Former
8ce05709-1e98-4e1e-ae71-e65390cdc899,Other,Current
8d0bcbc0-9039-4e7f-85f5-57bc9e08b4c4,Developer,Current
8d2d47cc-a697-4fc9-908b-9f0bc4264ec2,Contractor,Current
8d9c61b5-53d9-41ce-8c60-5a734defe2f2,Developer,Current
8e3a4283-5142-4cdb-99e5-1ff064d54640,Consultant,Current
8e594d00-359a-4c97-baa2-faa599af56d7,Consultant,Current
8e9e6a6a-dcf5-4596-89c1-6c9ccce3f302,Architects,Current
8eec1e34-f24a-47c2-a737-4cdc09f22ac9,Local amateur group,Current
8eef209b-06e9-46a4-af7f-2b8ca80706ae,Architects,Former
8ef56092-855f-4886-8c9c-6ade87211479,Consultant,Current
8f270b74-0589-4331-869d-36cf5370c748,Developer,Current
8f604c7e-1ed6-443e-8adc-b14ecd8bc9fc,Contractor,Current
8f6e7bc1-a0f1-44f7-bd10-1af2c9763f6f,Solicitors,Current
8f8ba952-e86d-4a91-a428-2d9aecfba2f8,Developer,Current
8fbd46c4-d049-460d-89ec-d56424200e2a,Consultant,Current
8fe2724c-c7ab-4453-8487-e41d555e6ab4,Consultant,Current
9012b923-a463-4b49-ab6d-1dfd0064be07,Consultant,Current
9031a607-42e8-4b21-a80d-3a5176ffbb76,Contractor,Current
9093e015-9263-4216-8389-496717fc2171,Contractor,Current
90a358dd-386b-42ae-8614-b391a928de1f,Developer,Current
90ac9761-2809-41a6-9f55-eaad4e033bef,Developer,Current
90b8eae7-4ed3-48e6-bd8c-150247d14903,Developer,Current
9129f3b6-95af-4077-94d6-aaf5bdccb1ce,Developer,Current
913084af-49d7-4e65-b750-8a6569e6bb39,Developer,Current
915ba618-f0a2-4d53-a1f3-a4b3b4a3eff7,Contractor,Former
91ce48c4-a232-4585-8155-a99ce23ddc31,Consultant,Current
91d4bc76-9574-4147-8c25-a2a48e91d5a6,Consultant,Current
9203288a-014b-4be6-9f13-5312197b9a42,Developer,Former
921b7a47-c523-4b2c-81f5-5175307b6d92,Architects,Current
92441a96-68f3-4a14-b622-f8073f50a5c8,Contractor,Current
926574cf-abbf-4d82-85cc-a14a6dfb0839,Architects,Current
9304400a-a275-4a6c-8914-9b722f1c4380,Developer,Former
93390fbc-06b1-4d7a-8ca4-aa5c7a2cba3a,Developer,Current
93392a48-995c-44fe-820a-c14cf188d922,Builder,Former
936c4256-e9c1-4661-9d2d-37d364e00583,Developer,Current
93b2092c-b93b-4b9b-beca-931c2c2a44b7,Architects,Current
93d45f76-da4b-49dc-8214-afeedc70955a,Local amateur group,Current
940242b8-93de-4063-8c81-193032f92d9e,Local Government,Current
9409e2ac-e053-41d7-994d-a893a5d62fba,Architects,Current
94265c19-7369-42e8-abb7-0de2b5c93761,Developer,Current
94376132-da0c-4b00-a060-433637ff51a5,Energy Provider,Current
94e0bbb3-c56b-4dec-968f-614134f7419e,Developer,Current
94ffff5c-faf7-45a4-a9b9-75a966e609cd,Architects,Current
950af376-6713-4026-8076-8e398f178191,Local Government,Current
95144a3e-839b-4566-872c-d8f31bb4b4b1,Architects,Current
95571a76-9a28-4ac3-a37c-abe4e4ace7e8,Developer,Current
95918a8b-a896-488f-bd5a-12e256390adf,Other,Current
95afb834-4daf-49a8-b0f7-8bd241c07aee,Developer,Current
95b772fb-4aee-43b3-8b47-52e9f78fec63,Contractor,Current
95b8bcc0-4c7b-40a5-b624-000788915cec,Consultant,Former
96098791-312e-42cd-8141-b3543b194859,Historic,Former
9656c918-6aed-4821-9188-fd2ee081037f,University,Current
965a578c-e571-423a-a03d-99885930467d,Consultant,Current
9668e134-ecaf-4a7f-be92-de88adb6ff5b,Developer,Current
967c7d37-a3e2-4e3a-a3eb-c94ded8bfaf4,Architects,Current
967ff36c-3ab7-4778-8ecc-c182d7d32550,Developer,Current
96a81f3d-b91d-4ff1-999e-f2335947af2d,Architects,Current
96e844cb-36c2-4799-af32-1648a7ff723a,Consultant,Current
9722b452-2850-4709-acfb-85852fa811eb,Developer,Current
976cc3b3-deba-49f6-9d56-57e809b993dc,University,Current
97a4cf2f-f5fa-411c-ae16-7c59adb7e79b,Consultant,Former
97d6a35b-cd7b-4c1e-ba75-e55478525615,Architects,Current
97f5945c-02a1-47b8-acf9-a86ac3090580,Developer,Current
97fdc54a-12d3-4774-a998-c5e463877ae8,Consultant,Current
97fe0c78-776e-4e91-9a63-6bab2cfac716,Consultant,Current
980737c4-b97b-4d33-8421-7c96ae3e63ff,Developer,Current
98090fb9-5791-413e-93e2-6d4a9577b969,Architects,Current
98db37db-d45f-48b5-9800-cddfdc87fd0c,Architects,Current
990d2e1a-85e4-4a7a-8832-891bdc132854,Local Government,Current
99485623-6868-46d7-8cee-9d19717db58b,Consultant,Current
999ca4bc-28f4-4fcd-a9ee-74c458760f99,Builder,Former
99b9517e-adcd-4eb1-a284-036f3685b4d3,Consultant,Former
99bd5d6d-ca74-48c7-8a08-cedcf53556cc,Local Government,Current
99cd395e-ce35-4106-b0bb-0ec074aa347a,Local Government,Current
99e3a9d1-8808-4962-9aa4-e1a0e9b0e61f,Contractor,Current
9a3b53ab-a71e-421e-b503-963660e7d102,Solicitors,Current
9aac632a-0efa-4c8f-be68-013bc723123c,Architects,Current
9ae54313-2e02-4a86-9def-04a990dc81af,Contractor,Current
9afbbbfb-75ed-4968-8402-dbdeaf1438fb,Other,Current
9aff1581-7bf9-49f5-b698-a40d3086fa50,Consultant,Current
9b55a035-d8d5-4d81-be00-e90e616b38d9,Architects,Former
9b5c7eca-70b2-4498-bca5-e647b16bf3fb,Statutory Organisation,Current
9be15344-2b3a-45df-b0ce-904afcaaf6db,Archive,Current
9bffa9ab-351a-423b-acb7-015b7c640e0e,Consultant,Former
9bffdae9-574c-421f-bed0-3b427b5ead53,Consultant,Current
9c125544-60cd-491b-9aec-9bd23cced6df,Local amateur group,Current
9c284004-f706-4264-976b-58b05db22907,Other,Current
9c459981-987e-42c7-a79c-f22c9cd8df0b,Consultant,Current
9c48ce01-ed8a-4975-9cef-11404a031692,Developer,Current
9c4d9927-cef3-4a2b-9e8f-0a3db9abe45e,Local Government,Current
9c67bbe0-171f-4654-8657-2b4d82ee854f,Consultant,Current
9c715e7c-c28e-4d44-b746-2eb9e23c649f,Consultant,Current
9cd1802b-4bb3-4567-b004-e5d5aacc6807,Consultant,Former
9cdcd341-c41c-46c6-8982-bd414bdcddc7,Other,Current
9cead071-fbe5-41e8-b8a3-8f1dea8b2751,Developer,Current
9cefc4de-98c0-4d74-b1ef-cafbef216312,Developer,Current
9cf8fdbb-24a7-4c4a-b7c5-4792213087ec,Solicitors,Current
9d0ab126-1b1e-4129-83f6-ce2450984bd2,Energy Provider,Current
9d0fb53c-bd54-4a1e-a8e3-ec8679ea55eb,Contractor,Former
9d4f1174-16a9-4c73-b6b3-02fb14c722aa,Developer,Current
9d948058-6e3e-4f83-b2e2-c6edcb45831c,Contractor,Current
9dd3bfad-38a2-4723-ab85-a3e768db05b5,Architects,Current
9e428895-fca3-40ca-911b-1b2e2cf4e49f,Contractor,Current
9e5daf22-586e-4a65-afb4-558c135c7c91,Contractor,Current
9e75d4e9-138d-4dc2-9f06-4885693d921b,Consultant,Current
9ebc4a62-4505-43ba-9b0c-b089cfedb346,Museum,Current
9f0ad1cb-c6c1-4b5e-a4ef-adaa764b8fe3,Solicitors,Current
9f2b0d22-a35c-4ad7-815c-2eb7b402608d,Other,Current
9f4168f4-229c-4ab1-9e19-99c618c057d1,Consultant,Current
9f572dc6-b21f-49aa-886a-633fc4a99042,Other,Current
9f6a3b36-e9d8-4948-87f0-a723ffcbc904,Architects,Current
9f7bf669-5a16-4569-9840-ee57263e197d,Agent,Current
9f815450-135f-4733-a77f-f67f79702874,Architects,Current
9f8856a6-d3b0-4fad-bd36-84be144ffef2,Consultant,Current
9fb3acdd-4135-4e76-82bf-67e7f0c718c5,Local Government,Current
9fc257c5-45c9-45b6-aebc-35393be30495,Developer,Current
9fc3af68-1557-42c6-90ce-4134862047ab,Architects,Current
a024446a-0e17-456b-827c-bb454c70986c,Architects,Current
a031c95b-2290-4bdd-aa71-851fafd228bd,Developer,Current
a060ef32-8a4d-4916-87fd-868ec1efc916,Architects,Former
a066c18a-ff3a-41c6-a41c-95a5ad433213,Consultant,Current
a06da1d2-6773-4637-b649-31eaea440040,Solicitors,Current
a139b9ac-fd0e-4475-8d6e-9fdf7ca8e150,Architects,Current
a1811980-6c70-4a6c-8be4-b836ea63c568,Consultant,Current
a1933bee-81de-4eed-9412-14a106711c4e,Local Government,Current
a1dc717b-7bb9-4f09-89e7-ee68719325e2,Developer,Current
a1e13ccb-39bd-46a6-b3f0-d19542eef9ac,Local amateur group,Current
a20d21f5-6519-4651-9707-cf3a8a3390ea,Archive,Current
a22d8c1d-4ad3-46a0-b83b-b72d53764862,Architects,Current
a2951603-0c65-4871-941f-51386509a576,Other,Current
a29749cd-294f-44da-a9c3-51109319e80a,Consultant,Current
a2b6c118-2a44-4966-8557-3880597d321d,Consultant,Current
a31026b5-1b6d-48f3-9c30-669d2a65b475,Consultant,Current
a3221ebd-9b8f-444b-b155-320a2f27ac8f,Consultant,Current
a3352f99-bcea-4ab6-bdf6-9b9eb631e074,Developer,Current
a336da3c-64cb-4579-b07b-d05e523f7899,Statutory Organisation,Current
a3eeeace-8725-4225-9a70-f1612e1a63a6,Developer,Current
a424c086-12ed-4df0-9135-0e0b3822b37f,Historic,Current
a429230d-672c-4c9b-b122-289407d749f3,Consultant,Current
a433a3a0-119f-4e6d-bd91-9091db5d7552,Architects,Current
a44fc101-12ad-4d05-b906-cd25590b7490,Consultant,Current
a45cc0b2-6ec2-40ce-92a5-3bf2386dd162,Developer,Current
a46baa55-e18d-4ab3-a9fa-d7287cc19c62,Architects,Current
a482837d-4f04-4961-ba98-ec6b2c59be34,Developer,Current
a48fa4ac-1ea9-429c-9912-17ab01fa4a37,Consultant,Current
a4cde9ae-f4a8-41db-8d79-8ac4550f2ea8,Developer,Current
a4d4fec7-a722-4ad8-b5d1-b1be5b93cd20,Local amateur group,Current
a55fef8b-ed1d-401b-933b-6910a7b5c62f,Contractor,Current
a56c1cea-5989-4275-a019-46784ff8ad41,Architects,Current
a58549a8-e6be-4208-9232-fda2e4ef9615,Consultant,Current
a58cd132-4582-41b1-85a1-de6c96dd75fe,Contractor,Current
a5f115c4-0ab6-4655-8164-363b55b1c772,Architects,Current
a5faa136-95bc-4cf7-b691-badbbbad5a9d,Contractor,Current
a64aed59-0aa1-42c3-8811-0195ba36d57a,Developer,Current
a6db3640-da18-4dcb-8a96-544b598a4f94,Consultant,Former
a6e1a6c9-82c7-4c14-826f-0094b1aaf6fc,Architects,Current
a6f89e66-6a5d-470c-90b7-b2c3233fa8f6,Builder,Current
a73b6fbd-f4f3-4626-8302-819d12f12125,Contractor,Current
a76f3e52-e8b4-4c2a-9b0d-5018f0ac355d,Energy Provider,Former
a7934c9d-b694-42e4-a2f5-66ac1307cfc6,Historic,Current
a7d9ad48-a986-483f-8785-6654b84b315a,Consultant,Current
a7dc084b-df1e-4c99-94d6-b0453936e460,Architects,Current
a845dadc-3d5e-4c48-9666-8db27f7b4480,University,Current
a85a1eb1-7f5f-4a35-a8e8-d821e1cf92eb,Contractor,Current
a87ebabc-0378-4692-a408-c37970f258a1,Developer,Current
a8801334-20ff-42a7-a432-1037a5354f7f,Architects,Current
a88ceae8-4106-4905-a5f9-dfb56425ac51,Other,Current
a8b03919-5445-4f88-b0c4-32f7431374a1,Consultant,Current
a8c255b3-88e9-4750-8194-213f1e392055,Contractor,Current
a8c8cf80-28a2-45bd-9e9d-42721c55a77a,Architects,Current
a90a58d3-448a-4b31-9e5e-cf721e1f7a93,Local amateur group,Current
a91c30bd-2353-4e46-b8b4-963031d0c876,Consultant,Current
a94e0916-7eff-443a-9dea-4ce01cee938a,Developer,Current
a9565c0f-d3d6-4032-b2a6-65e0a9043b51,Developer,Current
a980699f-b292-4c63-9af2-192eb5ca067f,Architects,Current
aa477b09-4d10-48f7-be35-0eea317bff84,Developer,Current
aa6ede79-6378-4c0f-9ff1-a379d980e696,Contractor,Current
aab58d3a-1018-41af-baff-878af18e0545,Consultant,Current
ab078d17-388a-46cc-821e-9ee14ee2840b,Solicitors,Current
ab114893-d7a4-4475-bd08-ca5cd6904747,Contractor,Current
ab219dbf-defa-4596-ae9e-3f458599b3d3,Consultant,Current
ab270f30-062c-4c3b-936f-5c01cf48d77c,Consultant,Current
abd8c392-d978-4875-8ae9-bc507b3ce9e2,Contractor,Current
abe31034-0ade-4bf1-90d1-1eda54aa7edc,Other,Current
ac153f0b-06a4-49c3-b043-3276e257db75,Contractor,Former
ac306678-3a69-4a03-9b86-1d928dd2bcd4,Developer,Current
ac3f6923-c830-4fa3-bd4b-cd02b5e23596,Developer,Current
ac84439b-7d4f-46bb-a0ef-27ef228aefab,Developer,Current
ac945376-ab82-47fd-a18f-863a14bcc216,Developer,Current
ad3c9162-affd-438e-bfe5-ece12a656c91,Developer,Current
ad690d91-f7a2-4df0-af10-23e95c3b736c,Consultant,Current
adecb8a0-f15a-4132-9455-b07bb415b9c0,Local Government,Current
adecd444-9a8b-49c6-a784-80948745823e,Statutory Organisation,Current
ae07233a-d917-49d2-855e-479f8dddce0c,Consultant,Current
ae390d63-7040-495b-ac63-d581300890ad,Architects,Current
ae3bf6bd-d29f-4ed3-a7a8-3cb3aa5841fc,Contractor,Current
ae9b6998-3f9a-4c60-bde2-1bad18cba69d,Developer,Current
aeb5ba05-a3ff-4bc1-9a67-872433708752,Crown,Current
aee38697-fe7f-4df5-9a71-f41e47ce4a10,Contractor,Current
af190d57-0955-49a8-b032-03c86f92e6d0,Museum,Current
af1f4d6d-c326-46e2-88a2-101e8b5080c4,Museum,Former
af282148-3d7f-4f04-ad92-abf5a48cada8,Consultant,Current
af79ec71-cc98-4a99-a667-84746b51967c,Consultant,Current
afb1cd84-8755-4fbe-92f7-1c89fbba4b48,Consultant,Current
afb23b2b-7cc2-496e-a420-049207b514a0,University,Current
afdd3e4e-187c-4c07-bc52-53949085cc29,Crown,Current
b0150c7f-2dc1-4a94-90f8-b3d4edfdd85d,Developer,Current
b076bf51-80f0-4452-bea6-124909765024,Agent,Current
b07c612a-43c8-4ff1-91cc-13af9663d056,Developer,Current
b0896443-fd22-4d77-a0fe-c65787ed557c,Other,Current
b0a1cf9b-8e54-4e9f-b35f-3d4e6293ebc2,Consultant,Current
b0a7d7a2-c960-423e-939e-0ada9bc5bfd0,Consultant,Current
b0d7b390-d311-4f38-89ad-6bd396c46e1f,Developer,Current
b0e9d42a-b36c-43c2-9c24-80428c9f92b2,Developer,Current
b0ebd5aa-861c-483f-af3d-e39ce01a8cb4,Architects,Current
b0faa20b-2a86-4a88-9dc6-726eb48536ea,Developer,Current
b1431f3d-1ded-46c5-b829-dd77f6b447e0,Consultant,Current
b17adf9b-7b6a-4a72-baa4-c294307b0e9d,Developer,Current
b17c5d24-1234-4b3c-b6de-26a15dec2a73,Consultant,Current
b19c48f1-8fd2-48e4-8fa0-618a17bad398,Developer,Current
b1b8960b-a00a-4350-a3e8-ddcc2ebc5714,Statutory Organisation,Current
b1cbe288-a031-4469-ba91-dca1770b1280,Developer,Current
b1d39c28-3333-4d5d-b6a6-1467caf21f09,Developer,Current
b258f562-583a-4907-94bb-604175d2b9fa,Developer,Current
b2693bd0-e4f1-4890-bbd8-aeb38a24a1e1,Other,Current
b2861a6f-19f3-4496-89c8-74f0fd599e31,Developer,Current
b29d5bf6-9eff-4be5-a401-849b01872afa,Architects,Current
b307f7bf-bdcd-4c81-8dea-ee3dd4207915,Contractor,Current
b31b5ac2-3825-4dd5-b41d-c2aeed7a5cfe,Local amateur group,Current
b33638a8-29d9-4e89-8bf7-59b5f06d21c1,Architects,Current
b359a520-2d85-4b71-ab53-519238f710ea,Consultant,Current
b3606d23-ab1a-4f3c-bb05-05d71196770c,Architects,Current
b36838d7-2d26-41b1-8b95-2e9603ff056a,Developer,Current
b36a9fa3-8689-4850-aa94-d2b0247b1448,Local amateur group,Current
b36b08fa-f936-412d-8f32-0638cc66a672,Historic,Former
b3865f85-7857-44c4-b0ea-05e84645cf7c,Developer,Current
b393fcdf-7324-47ea-989e-40136a48383f,Developer,Current
b3bd920b-5923-4699-aa1b-12964ed31048,Architects,Former
b3e60438-0215-447b-b7e2-4432843411e6,Developer,Current
b3ee1119-5c04-4c62-8da1-5859a8681124,Statutory Organisation,Current
b3fc4732-d22f-4f0b-9f82-160110606552,Architects,Current
b4000af0-0de0-496b-84f0-a19756ebb01d,Developer,Current
b48f0d53-0f5a-495a-9567-312b8d0643ea,Consultant,Current
b492e7f6-75e1-4064-b4d4-4f7e0ff4ebe4,Local Government,Current
b4e938ea-072e-421f-a108-f9dbdc1c0750,Architects,Current
b5487196-5ad2-4ec7-8afe-728e94eead2d,Consultant,Current
b5511fd9-ad6c-4390-97a7-db9af9a6a34c,Consultant,Current
b565ea38-5492-4001-90ef-60809daccb50,University,Current
b56974a4-073c-422c-9446-72b05d345e5e,Contractor,Current
b5b863fc-9f46-4e81-b180-f503d2d45a0d,Consultant,Current
b5be4988-61fb-46aa-9d8d-d440b3e77e66,Architects,Current
b5f440de-996e-4710-9b10-c8c73db51f08,Consultant,Current
b66c508f-33f3-4679-8361-361ed2ce96c3,Developer,Current
b6b8f717-ed4a-48bd-bd47-d47946d98791,Architects,Current
b706814e-5a23-4f28-aa74-84817dbdb8bc,Contractor,Current
b70d604a-13ff-4cc7-a2f2-9821879ee45f,Developer,Current
b72cb449-af1a-427b-a5d0-781b4c034337,Historic,Former
b7868875-95e2-469e-8a55-c3815632d3e5,Consultant,Current
b78be029-b4a0-4200-914b-b20d2c2f6fa7,Solicitors,Current
b7f3dd9a-5b5c-465e-b20d-fa420b6aca96,Developer,Current
b7fec7fd-9cc5-419b-a559-07e953fbdf7f,Consultant,Current
b805854e-f7e6-417b-92c1-980703deea5a,Contractor,Current
b8258903-094a-4b39-873e-a33209d31f95,Consultant,Current
b8265501-aa9c-42fc-bedf-0944320b1f0b,Developer,Current
b83a48df-76c3-4d89-b573-4ed4398c4f7f,Contractor,Current
b8c4c8a6-efc5-439b-bdc3-2480ad5e803b,Architects,Former
b8ef4e70-1ce5-4bfa-abe8-d56ad365f8cc,Developer,Current
b9ce2982-1e94-4fba-a300-2560516ee586,Developer,Current
b9f25ab1-aa96-4dd0-bcd7-f08f7f9c1b9f,Consultant,Current
ba455409-f424-43cb-908b-2dd5e559b437,Developer,Current
ba4717c7-8d87-470a-9825-b2c6766cd092,Architects,Current
baa92104-bb81-407f-a10e-6a529dd360ea,Consultant,Current
baab84cf-6fd7-473c-ba64-99fec9be0910,Consultant,Current
bae0e002-15dc-41a9-b10c-c83addd86eec,Developer,Current
baf2d4d1-60bc-4e40-a894-be5f0ae3c2ec,Other,Current
bb5f1d73-c761-4b3f-bdf6-82cc15d169f5,Developer,Current
bb640495-079c-4f93-9000-45aaa119ee20,Contractor,Current
bb8328f0-b110-4b5b-9e8e-9dd7b88bc8be,Museum,Current
bbc86d9d-9a25-4e9f-8654-d2c0eae10031,Local amateur group,Current
bbd9704e-226b-44a0-95db-d411efd93b5e,Consultant,Current
bbd9ca59-f729-4ab4-ab61-3e0020b632fb,Local Government,Former
bbe32005-8ead-4f45-b641-d175e393c7c8,Other,Current
bc09ca93-a051-44fa-9c1d-4d31964b9f6e,Local amateur group,Current
bc169566-48f8-445d-a37a-6ece29e43b4b,Museum,Current
bc2f568d-b66d-44a3-800c-fa2f7bebfcbe,Consultant,Current
bc3e4d51-e941-4b9c-a0b8-936c29af11d4,Consultant,Current
bc4bedb8-095b-4eed-a37d-3d54014a99ff,Local amateur group,Current
bc4e290c-e89d-4bbe-a66f-3e0767a4f777,Other,Current
bc79969e-80ba-4996-a7ff-7f151528b397,Contractor,Current
bc8288ab-f855-4b93-9a6a-b2b01d6e4b2b,Other,Current
bca3b580-82a4-42a4-a293-5023cffbcf7b,Architects,Current
bca97b5f-c54c-43b3-b3c9-ab080cc20649,Contractor,Current
bd102656-0a8c-460b-8b3c-6ad199deb4da,Consultant,Current
bd4c5967-3ac3-4538-ac1c-cbcabf64c4be,Consultant,Current
bd63366a-5e5a-4765-8f1b-b2e1b9b58219,Developer,Current
bd699ce3-0f51-45e6-b614-25b56ec8c47f,Museum,Current
bd73fd61-e197-485b-b8b0-1678b6ea990f,Developer,Current
bd88f146-7f9c-430f-96f6-c5e7d32885c8,Local Government,Current
bda064ff-83e3-40fa-828b-d05f67e0b447,Consultant,Current
bdaaf97f-f3d0-4bb1-86c6-7e6ab0477a9c,Consultant,Current
bdc3eb29-7184-4c1c-bcca-cb4d3495db8e,Developer,Current
bde2b578-f3a5-46b0-b1e1-a7c95b379895,Other,Current
bde9814f-085c-4915-af34-823a37bd7125,Solicitors,Current
bdfd88c2-8b10-4048-907e-fafcbf22c2db,Solicitors,Current
be084f13-18c0-40da-a539-5b266c0305d9,Contractor,Current
be1988a4-0f9e-489d-96df-7638910b61fa,Developer,Current
be2bfc0e-daf6-48bd-8b8b-baace21e5e9b,Energy Provider,Current
be59e405-c9f1-4614-8217-638168d93ded,Developer,Current
be7291ed-a6ad-4002-82e3-52508cfe0a8e,Developer,Current
bec4fa10-0b79-42a0-9c47-8cf088b477a7,Local amateur group,Current
beedb25a-9cbe-4f8b-a7fd-0fb05841b447,Consultant,Current
bf02092c-4048-4b3b-97e6-861593623a25,Local Government,Current
bf4183cf-143a-45db-8011-6623cd0eeaf2,Architects,Current
bf493881-bd79-4c0a-a18e-b439ef066014,Developer,Current
bf542ca4-f5c3-4bc5-a3e4-6d5dc60e3ad4,Developer,Current
bf6d4dc5-e769-4441-95fe-ba7d8cdd49f5,Archive,Former
bf7837bc-ae20-4fa8-90a5-20be8d909461,Contractor,Current
bf7a2efe-d3a6-40ea-a721-7f86ecbb7da1,Consultant,Current
bf96ede9-b8a5-43b0-8879-ea24b2cc8fb4,Museum,Current
bf9b0b47-b8d8-475e-a91f-04cff100f684,Solicitors,Current
bfa98fe3-fb51-4c2e-87d5-a40820da9a87,Developer,Current
c0585baa-b0b7-4f78-8f92-2cea3e1ba5fb,Consultant,Current
c09604b3-3fb4-4188-8ef8-ec5717f296cd,Contractor,Current
c0a81b76-a88e-4c6c-9557-df08adf428d7,Consultant,Current
c0b9b3f6-87aa-4104-9985-39295c4f1bce,Solicitors,Current
c0e256ea-320b-47e1-b013-2ee481f901e9,Developer,Current
c136785f-9c88-4c03-a878-319f2c4e0dc7,Consultant,Current
c1450c5c-e7a6-48bd-9871-559dc5ab49e5,Developer,Current
c152d22f-e0cc-4112-b0de-7bae89e8fd0a,Contractor,Current
c1a83afb-3890-4e0e-a29a-a8c2efd0f8ed,Local Government,Current
c214aaac-7df8-4b87-9fdb-6eb2e11db3e6,Contractor,Current
c28f981b-dab1-4c4e-b915-880ff42d066f,Agent,Current
c2baa6ef-6b6e-4034-9ee7-dcb3df6f8cd9,Consultant,Current
c2c9cfdf-7e93-487d-97aa-1424f793285b,Consultant,Current
c2f266d0-b248-4e23-bf2c-d4d9390d8b0a,Developer,Current
c31192b9-b83c-4237-a3af-726b97431691,Architects,Current
c336a6a3-ad67-404a-8641-b0f56fb430d5,Contractor,Current
c34b7094-db3a-40c5-9af5-76d9b0fb9dc7,Consultant,Current
c35486e0-ef01-4a38-8c96-ae5cffd3b480,Architects,Current
c35ced6b-e156-462f-ab17-f38851520fc5,Developer,Current
c3667825-30a7-426a-9f44-f0df2bf9fe04,Consultant,Current
c385b8c0-f707-4a08-867c-7a2776976d77,Developer,Current
c38d0605-00f7-47a7-a502-ee53b74d2ff0,Developer,Current
c3b438df-5cb2-45ca-98b9-ea567f148214,Local amateur group,Current
c3c59b35-3ee8-41c4-baa5-bf305fceba46,Other,Current
c40b4767-b9c2-4f42-a7cf-cf1cad8ea840,Other,Current
c41c577f-810f-4178-919c-a31ee798ec13,Developer,Current
c48814f0-6245-4a16-88f8-6590dc131a92,Developer,Current
c4bda0f2-0794-4a39-a2ee-458ca5c2fbe7,Developer,Current
c4d2c034-1aec-4042-833b-8b3e7859a38f,Consultant,Current
c50d0de6-5128-492f-a3a8-7d7487633aa3,Developer,Current
c54bb652-d9ff-423f-9770-d30773c086ac,Architects,Current
c587f0fa-c04e-49b9-acee-232e37271603,Local amateur group,Former
c5883203-d0c7-4609-a250-ed5a408122e4,Developer,Current
c5d5c0ab-7405-4fd9-ada9-486abaed3821,Contractor,Current
c5efd66f-f1d2-46d7-9184-abdcfa35596b,Contractor,Current
c5fffab7-a5cb-4314-abdb-ef3fb6a064e9,Local amateur group,Current
c6a31ccd-f94f-4805-b9df-e9baebf168d7,Developer,Current
c6a3e434-7035-42e8-a33b-40dab7c8b4b2,Contractor,Current
c6a6e7a4-5a60-445a-a054-64ed5849b510,Museum,Current
c6c3ac7d-2612-414b-8baf-acb3414311a1,Developer,Current
c6dcc5bc-3e85-4287-8e79-9f86faeb55d7,Architects,Current
c6ebf321-7d99-4b35-8f7e-aeb020b558b1,Architects,Current
c6ffc689-aa32-4cdf-844b-d03c1ed7eae5,Contractor,Current
c7233020-ea63-4e33-b1de-dd8cb84bad8f,Consultant,Current
c76adb44-2aa3-457e-a8a8-36daaa0f4636,University,Current
c7752d11-c0f4-4352-8862-82951c3e76a7,Museum,Current
c7871b53-b718-4a29-8075-c18ea99d1110,Local Government,Current
c7b901fb-796f-477f-bd36-24e69a6b31bb,Contractor,Current
c8620e87-0eec-48a2-aa2e-ffafe1f9a2d2,Contractor,Current
c899f331-e67e-4acd-8e50-b603cc3b0818,Consultant,Current
