ResourceID,SourceUID,SourceType,Title Type,Title,Page Numbers,Volume/Number,Journal/Series,Originator,OrigDate,Description Type,Description,Location,PublicationLocation,Publisher
8a8b5a64-3823-4ac9-9809-7fbed8f367fc,,Serial,Title,London Topographical Record,,Vol 11,,,,,,,,
8ac42046-2d74-4712-a1be-76508c870da6,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 1 Vol 2 No 35,,,1853,,,,London,The Society of Antiquaries
8b299b5c-367c-4daf-a219-4158b5959704,,Serial,Title,Gardener's Magazine,,Vol 5,,,,,,,,
8b3664d9-db51-4c70-ab21-e20a6ced7175,,Serial,Title,London Archaeologist,,Vol 2 No 9,,,1974,,,,London,London Archaeologist Association
8b3cc4d6-fc31-4d05-b4d3-e6844b953ebd,,Serial,Title,Architecture Newsletter?,,Vol 1 No 1,,,,,,,,
8b57135b-2a24-4bc9-a703-01213f8bdcac,,Serial,Title,London Archaeologist,,Vol 7 No 1,,,1992,,,,London,London Archaeologist Association
8b732250-4c42-4793-8369-c67a7dbae69a,,Serial,Title,Greenwich and Lewisham Antiquarian Society Transactions,,Vol 8 No 6,,,1978,,,,London,Greenwich and Lewisham Antiquarian Society
8b88795f-816a-4b99-99c2-36c41a623eea,,Serial,Title,Kingston upon Thames Archaeological Society Newsletter,,No 22,,,,,,,,
8b904b7f-8c50-48e9-b713-49df3153f7db,,Serial,Title,Journal of the British Archaeological Association,,Vol 43 Pt 4,,,1887,,,,London,British Archaeological Association
8be0e1fa-0044-434f-b9a4-d952044e133d,,Serial,Title,Enfield Archaeological Society Bulletin,,No 14,,,,,,,,
8bfecb4b-82aa-456b-8197-1e9cfeb00c46,,Serial,Title,Archaeologia Cantiana,,Vol 84,,,1969,,,,Maidstone,Kent Archaeological Society
8c1c449e-aa95-424b-b00d-056ae70112ce,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 120,,,1981,,,,,Hendon and District Archaeological Society
8c34b07c-b330-4428-a310-07845114a378,,Serial,Title,Journal of the British Archaeological Association,,Ser 2 Vol 38 Pt 2,,,1933,,,,London,British Archaeological Association
8c616682-60fd-442b-abec-852c468f44f7,,Serial,Title,Journal of the British Archaeological Association,,Ser 3 Vol 22,,,1959,,,,London,British Archaeological Association
8c727bc7-752f-4f1f-9f87-e7aa05d096b1,,Serial,Title,Proceedings of the Prehistoric Society of East Anglia,,Vol 3 Pt 2,,,1920,,,,Norwich,Prehistoric Society of East Anglia
8c8d3fab-8f99-437f-9516-dd00cd62f831,,Serial,Title,Journal of Roman Studies,,Vol 50,,,1960,,,,London,The Society for the Promotion of Roman Studies
8cbba2ab-77b1-4baf-959e-e4422ffd61fc,,Serial,Title,Archaeologia,,Vol 2,,,1773,,,,London,The Society of Antiquaries of London
8cd100b9-0f74-4951-ab5f-fbc536b74ac7,,Serial,Title,Archaeologia,,Vol 50,,,1887,,,,London,The Society of Antiquaries of London
8cdc8cec-daec-4e53-b64d-97388aeef13e,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 240,,,1991,,,,,Hendon and District Archaeological Society
8cec54cc-a985-43d9-a3d0-bc100b7c4714,,Serial,Title,Essex Journal,,Vol 24 No 2,,,,,,,,
8cf435a5-e7f8-4548-8fd9-a8f7c2764299,,Serial,Title,Journal of the British Archaeological Association,,Vol 41 Pt 1,,,1885,,,,London,British Archaeological Association
8d370dd5-8edc-4e11-9e42-e24839d67c35,,Serial,Title,British Numismatic Journal,,Vol 3,,,,,,,,
8d8f8775-3928-46d1-98af-f852cc6b98fa,,Serial,Title,Surrey Archaeological Collections,,Vol 64,,,1967,,,,Guildford,Surrey Archaeological Society
8d9fef9b-4797-4704-9283-7bb6e727ffd9,,Serial,Title,Essex Archaeological Society Transactions,,Ser 2 Vol 11,,,1910,,,,Colchester,Essex Archaeological Society
8da0b21f-14df-45e9-a162-023b5dc5c667,,Serial,Title,London Archaeologist,,Vol 2 No 13,,,1975,,,,London,London Archaeologist Association
8da3e61d-e329-4926-a1a5-4dc54ce1926a,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 23 Pt 2,,,1972,,,,London,London and Middlesex Archaeological Society
8dbda960-a0dc-457a-b6c6-c1dbc8bb5604,,Serial,Title,Carshalton and District History and Archaeology Society Occasional Papers,,No 1,,,2008,,,,,
8dbdff2c-3960-4fa2-8f35-d68326c92f81,,Serial,Title,The Antiquaries Journal,,Vol 69,,,1989,,,,Oxford,Oxford University Press
8dbe791b-50f4-45c7-a22a-3ef40fec70f7,,Serial,Title,London Archaeologist,,Vol 9 No S1,,,1999,,,,London,London Archaeologist Association
8dc33bd2-d10b-45c4-9215-a3d81c301132,,Serial,Title,British Archaeological Reports British Series,,No 440,,,,,,,,
8e172be0-5315-4399-a8f7-040793ce5ead,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Ser 1 Vol 6,,,1890,,,,London,J.H. & J. Parker
8e2abb6f-cf3c-450a-8681-faebcd5a5f81,,Serial,Title,Transactions of the Essex Field Club,,Vol 2,,,,,,,,
8e5ba87d-f427-4bbc-92e6-f06f8d72dc62,,Serial,Title,London Archaeologist,,Vol 2 No 4,,,1973,,,,London,London Archaeologist Association
8e5e82b4-4e49-48b3-81c7-a6ff5daa9489,,Serial,Title,The Antiquary,,Vol 2,,,1880,,,,London,Elliot Stock
8e94fbcf-c73d-40b2-9397-16827a5cc18b,,Serial,Title,University of London Historical Studies,,Vol 11,,,1963,,,,,
8e9b00b0-a854-4ea9-ab2c-471a83c1aaa1,,Serial,Title,The Antiquary,,Vol 8,,,1883,,,,London,Elliot Stock
8ececa7c-5bdf-4763-9094-7dd018fe0509,,Serial,Title,Wandsworth Notes & Queries,,Pt 1,,,,,,,,
8eeef3bd-6bce-422d-bfba-c0c4609b7902,,Serial,Title,Archaeology,,Vol 1 Pt 2,,,1948,,,,,
8ef9e5a8-502e-4bce-8551-0cb324430ea6,,Serial,Title,Ecclesiologist,,Vol 24,,,,,,,,
8f09146a-1662-4111-8dd2-f3093ca5dfda,,Serial,Title,Journal of the British Archaeological Association,,Vol 13 Pt 3,,,1857,,,,London,British Archaeological Association
8f310118-57cc-4443-b332-1801be57b85f,,Serial,Title,Medieval Archaeology,,Vol 2,,,1958,,,,Leeds,The Society for Medieval Archaeology
8f541aa5-409d-4237-89d0-940c1b2ffc3d,,Serial,Title,Gunpowder Mills Study Group Newsletter,,No 8,,,1990,,,,,
8fb56ad9-9bf8-45c4-b827-6cf7d8925de6,,Serial,Title,Surrey Archaeological Society Bulletin,,No 167,,,1980,,,,Guildford,Surrey Archaeological Society
8fcd0e9a-3a5b-4743-a45e-da41dd5cea8d,,Serial,Title,Journal of the British Archaeological Association,,Vol 3 Pt 4,,,1848,,,,London,British Archaeological Association
8fda9250-5037-489c-a5d1-8e2f723e08d2,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 193,,,1987,,,,,Hendon and District Archaeological Society
8ff37100-425e-4504-a9cc-b77c4114949d,,Serial,Title,The Monthly Magazine,,Vol 60 No 2,,,1825,,,,,
9066b836-5569-414d-9a9c-f5a9680a12a2,,Serial,Title,Surrey Archaeological Society Bulletin,,No 169,,,1980,,,,Guildford,Surrey Archaeological Society
906de2b4-f43a-4642-b924-f04877a5a69d,,Serial,Title,Journal of the British Archaeological Association,,Vol 28 Pt 2,,,1872,,,,London,British Archaeological Association
908e1828-8981-45cb-bb6a-b1c4d383fecd,,Serial,Title,Surrey Archaeological Society Bulletin,,No 34,,,1967,,,,Guildford,Surrey Archaeological Society
90c70f2d-79a0-4eb1-b2ca-cb1196ed2ad7,,Serial,Title,Surrey Archaeological Collections,,Vol 26,,,1913,,,,Guildford,Surrey Archaeological Society
90f6a193-e499-4c78-9585-250fcf28b7b4,,Serial,Title,East Herts Archaeological Society Transactions,,Vol 14,,,,,,,,
911e15dc-f4bf-43a3-9949-b8760599c116,,Serial,Title,London Archaeologist,,Vol 1 No 1,,,1968,,,,London,London Archaeologist Association
913aae6b-68fe-4b8d-b353-2caaa4d3f7ea,,Serial,Title,The London Journal,,Vol 12,,,,,,,,
9162547a-68e8-45c1-b34c-dba53994d4eb,,Serial,Title,Thames Basin Archaeological Observers' Group Newsletter,,No 12,,,,,,,,
91651751-263d-4b13-8f12-a04d16d29b0b,,Serial,Title,Surrey Archaeological Collections,,Vol 9,,,1888,,,,Guildford,Surrey Archaeological Society
916a8276-3838-4103-86cc-3a1c7fa8faf3,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 1 Vol 3 No 37,,,1853,,,,London,The Society of Antiquaries
917b09d3-f79a-4867-8e32-93e2c91d70af,,Serial,Title,Journal of the British Archaeological Association,,Vol 20 Pt 4,,,1864,,,,London,British Archaeological Association
918231b3-14ed-412e-907a-94682fad7129,,Serial,Title,Archaeologia,,Vol 28,,,1839,,,,London,The Society of Antiquaries of London
91b7a877-e7ac-4b79-b32c-693d497f6b24,,Serial,Title,Architects Journal,,Volume,,,,,,,,
91e27973-d543-4aff-96a0-5c36ca94eb48,,Serial,Title,Archaeologia Cantiana,,Vol 99,,,1983,,,,Maidstone,Kent Archaeological Society
91ea52eb-8d36-4043-bddf-a44476ff82e7,,Serial,Title,Journal of the British Archaeological Association,,Vol 1 Pt 4,,,1846,,,,London,British Archaeological Association
921e3af4-ccdc-43e9-a5c2-1b5cd5881b95,,Serial,Title,The Antiquary,,Vol 31,,,1895,,,,London,Elliot Stock
926d4ce4-090b-492d-8d11-46249df79bf7,,Serial,Title,Popular Archaeology,,Vol 6 No 1,,,1984-07,,,,,
9286e10c-bb54-478c-aa4c-e1487f5827a5,,Serial,Title,International Journal of Nautical Archaeology and Underwater Exploration,,Vol 7 No 3,,,,,,,,
92f854e6-64ae-4706-bb27-d3bb07acbd19,,Serial,Title,Surrey Archaeological Society Bulletin,,No 92,,,1972,,,,Guildford,Surrey Archaeological Society
931b8460-c9db-4b4f-b5a2-75089a9992e6,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 7 Pt 3,,,1912,,,,,
932f3e70-5167-4fa7-b37f-9fc704c4fbdc,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 24,,,1973,,,,London,London and Middlesex Archaeological Society
93570635-d3e9-448b-87ff-d83dc697537c,,Serial,Title,Surrey Archaeological Collections,,Vol 91,,,2004,,,,Guildford,Surrey Archaeological Society
936be2f0-f557-4c0f-9835-f6f43850e430,,Serial,Title,Viking Antiquities in Great Britain and Ireland,,Vol 6,,,1954,,,,,
939339b0-aa82-4f72-b949-ba5059d28ca6,,Serial,Title,London Topographical Record,,Vols 79 and 89,,,1946/1956,,,,,
93a63f1a-fddb-4273-b88f-c977d3dd356d,,Serial,Title,Post-Medieval Archaeology,,Vol 22,,,1988,,,,Sheffield,The Society for Post-Medieval Archaeology
93a9ba63-2f30-4dfb-99ab-761314a1785b,,Serial,Title,The Wandsworth Historian,,No 22,,,,,,,,
93befc01-3f73-423b-82dd-617521292703,,Serial,Title,London Archaeologist,,Vol 1 No 5,,,1969,,,,London,London Archaeologist Association
93d4499d-f717-47d7-8562-2fcfbf1df4f8,,Serial,Title,Antiquity,,Vol 63,,,,,,,,
93d9a1eb-fa4c-46ae-99b1-d07e0a9eaf89,,Serial,Title,Journal of the British Archaeological Association,,Vol 38 Pt 3,,,1882,,,,London,British Archaeological Association
93f508e6-e3a3-440a-b009-265a5447c72c,,Serial,Title,Journal of Roman Studies,,Vol 36,,,1946,,,,London,The Society for the Promotion of Roman Studies
941d667e-1dc7-4068-8f64-3a58140d9762,,Serial,Title,Aerial Archaeology,,Vol 2,,,,,,,,
9429eb8c-be49-4112-9f1a-a7a63f79e6b1,,Serial,Title,Journal of the British Archaeological Association,,Vol 46 Pt 3,,,1890,,,,London,British Archaeological Association
947c64b6-835c-49d6-a04e-61901d1e88cd,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 2 Vol 7,,,1878,,,,London,The Society of Antiquaries
94840db7-b530-4107-9e96-8ed46f2d87c9,,Serial,Title,Surrey Archaeological Society Bulletin,,No 137,,,1977,,,,Guildford,Surrey Archaeological Society
94a98542-6850-4287-992b-8be261c1753a,,Serial,Title,Enfield Archaeological Society Bulletin,,No 79,,,,,,,,
94c59a18-f25e-4182-83e1-0c2330a12089,,Serial,Title,The Thirties Society Journal,,No 2,,,,,,,,
94d93e4f-538a-4f12-8518-3a17eabb5707,,Serial,Title,Enfield Archaeological Society Bulletin,,No 81,,,,,,,,
94db4ff7-ead8-4dda-a556-cd30824768f4,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 30,,,1979,,,,London,London and Middlesex Archaeological Society
94e8f38a-5df9-4536-b3dc-0d962cec7b78,,Serial,Title,Essex Archaeological Society Transactions,,Ser 2 Vol 16,,,1923,,,,Colchester,Essex Archaeological Society
952b1265-3b42-498d-8756-675453545c8f,,Serial,Title,Archaeologia,,Vol 43,,,1872,,,,London,The Society of Antiquaries of London
9535077a-1d9b-4b5b-8706-80b8eb208e2b,,Serial,Title,Proceedings of the Prehistoric Society of East Anglia,,Vol 7 Pt 1,,,1932,,,,Norwich,Prehistoric Society of East Anglia
95c2c267-bfb6-43e4-b644-bb8a6e44db66,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 36,,,1985,,,,London,London and Middlesex Archaeological Society
95e6192f-b974-4b24-a686-234aaa059d7b,,Serial,Title,Archaeologia,,Vol 5,,,1779,,,,London,The Society of Antiquaries of London
95f1f284-9db6-4717-ab42-fdfc5b01e2ad,,Serial,Title,The Antiquaries Journal,,Vol 25,,,1945,,,,London,Oxford University Press
960ccb0f-9017-4c16-afac-3a7099876386,,Serial,Title,Council for British Archaeology Research Reports,,No 41,,,1981,,,,London,Council for British Archaeology
960e5822-585d-4d44-9ce7-55c3f6c34886,,Serial,Title,Surrey Archaeological Society Bulletin,,No 220,,,1987,,,,Guildford,Surrey Archaeological Society
960fc443-e29a-434a-9ec7-164cfbf40fa0,,Serial,Title,Kent Archaeological Review,,No 8,,,1967,,,,Dover,Council for Kentish Archaeology
962c795d-c447-431f-8a30-682b6109b2af,,Serial,Title,Academy Architecture and Architectural Review,,Vol,,,,,,,,
967684c0-12e2-49e3-bf4d-c7b9ed7acd86,,Serial,Title,Essex Archaeological Society Transactions,,Ser 2 Vol 7,,,1899,,,,Colchester,Essex Archaeological Society
96a3b797-9789-4342-9f46-ef7fe01859a0,,Serial,Title,Journal of Roman Studies,,Vol 15,,,1925,,,,London,The Society for the Promotion of Roman Studies
96b4e221-c7f2-4eab-8143-e6d8dece80e1,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 51,,,2000,,,,London,London and Middlesex Archaeological Society
96ccf716-7cc9-4553-a8e2-366275c1dd81,,Serial,Title,English Ceramic Circle Transactions,,Vol 15 PART 2,,,,,,,,
96f228bd-82d0-4b74-963b-048df14b97f1,,Serial,Title,British Museum Research Publications,,No 94,,,1996,,,,,
975056d2-a915-4773-8be3-b86daf3bd4cc,,Serial,Title,The Synagogue Review,,Vol 24,,,,,,,,
97a33134-86a0-4b10-aa3d-dd6b24c552b4,,Serial,Title,Surrey Archaeological Society Bulletin,,No 70,,,1970,,,,Guildford,Surrey Archaeological Society
97ac0d3b-8f47-4d63-8bcc-90cb921622c3,,Serial,Title,The Antiquary,,Vol 34,,,1898,,,,London,Elliot Stock
97cc7749-3f2b-4f00-a674-f3f4587407dd,,Serial,Title,Journal of the British Archaeological Association,,Ser 2 Vol 3 Pt 4,,,1897,,,,London,British Archaeological Association
97f2c205-f7c9-40fd-8e4e-699f0567d95a,,Serial,Title,Archaeologia Cantiana,,Vol 95,,,1980,,,,Maidstone,Kent Archaeological Society
97fd0458-790f-4211-ae02-563d6c1ba55d,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 297,,,1995,,,,,Hendon and District Archaeological Society
98073170-09a4-4d4e-b2d0-a41878a0d977,,Serial,Title,Architectural Review,,Vol 31,,,,,,,,
985303f8-c73b-4de9-b4e7-287b00fc47d1,,Serial,Title,Archaeologia Cantiana,,Vol 70,,,1956,,,,Maidstone,Kent Archaeological Society
9853a9c4-3ba3-477b-8ca1-89cccc57c683,,Serial,Title,Rochester Naturalist,,Vol ?,,,,,,,,
98639013-66ad-44d9-b033-851ea0decbe9,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 13,,,,,,,,
988469b9-485e-4739-a2d9-2de79fcb898a,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 2 Vol 26,,,1914,,,,London,The Society of Antiquaries
98a6cf37-e41d-42b8-bbd7-53bdcc2879e7,,Serial,Title,Barts Journal,,Spring 1980,,,,,,,,
98c724fe-328f-43fb-89e9-999e2377084a,,Serial,Title,Essex Naturalist,,Vol 17,,,1914,,,,,
98d206de-9df2-4786-90d7-185f027ed2c9,,Serial,Title,The London Gardener,,Vol 6,,,2001,,,,,
98e109e8-cd40-4c7c-acce-4f7b6e90886d,,Serial,Title,Kent Archaeological Review,,No 61,,,1980,,,,Dover,Council for Kentish Archaeology
98f9d9ae-92c6-4c0d-8d33-2da3e60bbbfb,,Serial,Title,Essex Naturalist,,Vol 4,,,1890,,,,,
991594c2-bfea-4c66-9041-172b59199f80,,Serial,Title,Architectural Review,,Vol 10,,,,,,,,
99167ebb-63b1-4456-87e5-db2b78a58b24,,Serial,Title,Enfield Archaeological Society Bulletin,,No 24,,,,,,,,
9921fff7-0ebc-4610-a43c-2d6127db8231,,Serial,Title,University of London Institute of Archaeology Annual Report,,No 11,,,,,,,,
9924f097-e948-4863-a5d9-11f87b1583c5,,Serial,Title,Man,,Vol 30,,,,,,,,
993cdba3-6d03-4165-ab97-6914b199bfec,,Serial,Title,Kent Archaeological Review,,No 22,,,1970,,,,Dover,Council for Kentish Archaeology
998dc4a1-0630-41e5-b677-e154bb83572e,,Serial,Title,Surrey Archaeological Society Bulletin,,No 74,,,1971,,,,Guildford,Surrey Archaeological Society
99f96f3d-c7d7-448a-bafc-09258666928c,,Serial,Title,Royal Institute of British Architects Journal,,Vol 20,,,,,,,,
9a2f63dd-5992-40ef-a234-2041f0821d93,,Serial,Title,Essex Review,,Vol 65,,,1956,,,,Chelmsford,E. Durant & Co.
9a7333de-55d4-4319-84f9-42636b63b521,,Serial,Title,Merton Historical Society Bulletin,,No 170,,,2009,,,,,
9aaa9779-896b-4c0c-9bfe-b063933ea85c,,Serial,Title,British Medical Journal,,Vol 299,,,1989,,,,,
9ac63bc3-e4b3-4f91-9662-44a47700f965,,Serial,Title,The Archaeological Journal,,Vol 105 Supplement,,,1950,,,,London,Royal Archaeological Institute of Great Britain and Ireland
9b2f5c90-8d58-4e8e-8d1e-13b6017d1a8e,,Serial,Title,Surrey Archaeological Society Bulletin,,No 242,,,1989,,,,Guildford,Surrey Archaeological Society
9b336896-c080-4958-8e68-840f1c6e788a,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Ser 1 Vol 3,,,1870,,,,London,James Parker & Co.
9b4fb294-411c-4b6d-a8e1-18bdfc26eaa2,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 48,,,,,,,,
9b601ce4-d8b3-4994-9a70-f3ec7df03120,,Serial,Title,Enfield Archaeological Society Bulletin,,No 48,,,,,,,,
9b756d2d-0e90-45d7-b86f-7d1d39d944c4,,Serial,Title,London Archaeologist,,Vol 1 No 2,,,1969,,,,London,London Archaeologist Association
9badd1cd-97b7-46be-9a3d-f381c00b43d2,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 29,,,1978,,,,London,London and Middlesex Archaeological Society
9bc4cb3e-0b84-48bd-9401-d613d5e640ef,,Serial,Title,Journal of the British Archaeological Association,,Vol 43 Pt 2,,,1887,,,,London,British Archaeological Association
9be00758-bd9f-4980-87ec-f267efdd7747,,Serial,Title,Surrey Archaeological Collections,,Vol 47,,,1941,,,,Guildford,Surrey Archaeological Society
9c24a182-302d-4ced-bb01-92e60ba36a56,,Serial,Title,London Archaeologist,,Vol 3 No 10,,,1979,,,,London,London Archaeologist Association
9c2f0349-7c2c-41da-b110-655fd56b6094,,Serial,Title,Greenwich and Lewisham Antiquarian Society Transactions,,Vol 3 No 2,,,1925,,,,London,Greenwich and Lewisham Antiquarian Society
9c33d81c-a3b8-4ea7-8bb0-30619f6964a5,,Serial,Title,Thames Basin Archaeological Observers' Group Newsletter,,No 9,,,,,,,,
9c386a5f-0bd9-4317-91d2-06f77d8b460e,,Serial,Title,Britannia,,Vol 11,,,1980,,,,London,Society for the Promotion of Roman Studies
9c3da267-f249-4439-a21b-3036d7c7cf6e,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 102,,,1979,,,,,Hendon and District Archaeological Society
9c5b8d91-5b9f-4eeb-80a7-941c174d21de,,Serial,Title,Building Design,,No 957,,,,,,,,
9c62fce8-b86f-4d4a-a49d-d216b59ec4f4,,Serial,Title,The Archaeological Journal,,Vol 55,,,1898,,,,London,Council of the Royal Archaeological Institute of Great Britain and Ireland
9ca6895a-07a0-4bac-bcd1-4efdd9161ffb,,Serial,Title,Essex Journal,,Vol 22 No 2,,,,,,,,
9cc5d88a-7657-4c41-9b7a-d2b599588107,,Serial,Title,London Archaeologist,,Vol 8 No S1,,,1996,,,,London,London Archaeologist Association
9cd082d4-7fe5-4bb2-9741-376c3f1aec2f,,Serial,Title,Surrey Archaeological Collections,,Vol 51,,,1950,,,,Guildford,Surrey Archaeological Society
9cd0e6ae-4523-47ed-8517-01999d61f7ad,,Serial,Title,Thames Basin Archaeological Observers' Group Newsletter,,No 6,,,,,,,,
9cfb0564-8576-41b1-8d0f-7f0e4c75ebfe,,Serial,Title,Hackney Society Newsletter,,Vol 1 No 4,,,,,,,,
9d014e47-8def-48bc-9fce-f702c3fcfe3a,,Serial,Title,Transactions of the Monumental Brass Society,,Vol 11,,,,,,,,
9d04ab6c-90fb-4b5d-b7bd-f65b0b3664b3,,Serial,Title,Ancient Monuments Society Transactions,,Vol 22,,,,,,,,
9d16cfc9-0082-4bba-acdd-24d7ec331145,,Serial,Title,The Wandsworth Historian,,No 14,,,,,,,,
9d205517-ac76-4192-8507-5405f2a0c831,,Serial,Title,Kent Archaeological Review,,No 14,,,1968,,,,Dover,Council for Kentish Archaeology
9d3a8f59-cddc-4093-b895-001727e9f57a,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 17 Pt 9,,,1987,,,,,
9d3dc5a1-94e6-42e0-9ee5-b77a6de52279,,Serial,Title,London Archaeologist,,Vol 10 No S2,,,2003,,,,London,London Archaeologist Association
9d804a77-2d19-499b-b1c4-36d417fd5318,,Serial,Title,Archaeological Newsletter,,Vol 1 No 12,,,,,,,,
9d863b56-26ad-4511-bc12-549324869cfa,,Serial,Title,Surrey Archaeological Society Bulletin,,No 65,,,1970,,,,Guildford,Surrey Archaeological Society
9d8f900c-fccf-44c1-a93b-1202df6bad22,,Serial,Title,London Archaeologist,,Vol 1 No 4,,,1969,,,,London,London Archaeologist Association
9d9ba140-269b-4853-916b-fab4c95e0ffa,,Serial,Title,Medieval Archaeology,,Vol 17,,,1973,,,,Leeds,The Society for Medieval Archaeology
9db3ab9e-8233-46ae-adfd-950a24a8f94b,,Serial,Title,Proceedings of the Prehistoric Society,,Vol 48,,,1982,,,,Southampton,The Prehistoric Society
9dbdda52-0f38-4364-9fba-dceefcff803c,,Serial,Title,Thames Basin Archaeological Observers' Group Newsletter,,No 31,,,,,,,,
9dd82522-0708-4b17-9c20-b6edd551593a,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Ser 2 Vol 2,,,1913,,,,London,London and Middlesex Archaeological Society
9df15590-491e-46a3-86a9-160d3fbf0a09,,Serial,Title,The Antiquary,,Vol 36,,,1900,,,,London,Elliot Stock
9ea96a7c-93eb-4e5b-b864-6c8b7eb2362d,,Serial,Title,Britannia,,Vol 9,,,1978,,,,London,Society for the Promotion of Roman Studies
9f04eef8-3d4e-481a-b2f9-a58d03ccff5a,,Serial,Title,The Numismatic Chronicle,,Vol 9,,,,,,,,
9f0cfc6f-567a-4bf3-b79f-196903e0e7d1,,Serial,Title,Essex Journal,,Vol 10 No 3,,,,,,,,
9f373da6-78dc-404a-8d73-b5f4d95d12c8,,Serial,Title,Essex Naturalist,,Vol 7,,,1893,,,,,
9f49c14e-dc7f-4b0f-a640-3e3235269d6f,,Serial,Title,London Archaeologist,,Vol 14 No 2,,,2014,,,,London,London Archaeologist Association
9f66eb68-ed5b-4d3b-9960-c17969a3278a,,Serial,Title,Thames Basin Archaeological Observers' Group Newsletter,,No 7,,,,,,,,
9f8c9943-4363-44e1-9aa0-76e829a92d7b,,Serial,Title,Essex Review,,Vol 14,,,1905,,,,Chelmsford,E. Durant & Co.
9fb4f9ab-275f-49f4-9701-c7421553b8b7,,Serial,Title,The Archaeological Journal,,Vol 46,,,1889,,,,London,Council of the Royal Archaeological Institute of Great Britain and Ireland
9fcecb22-69cd-44d7-8631-5793d4bd714b,,Serial,Title,The Architect,,Vol 75,,,,,,,,
9fdc7492-7ac0-4b1a-941e-87f65ad21632,,Serial,Title,The Wandsworth Historian,,No 4,,,,,,,,
a009e3d0-175f-495f-b4c7-9bf199ce65d9,,Serial,Title,Journal of the British Archaeological Association,,Ser 2 Vol 9 Pt 3,,,1903,,,,London,British Archaeological Association
a05361f7-afeb-4c62-ba26-67fccd2847ac,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 24,,,,,,,,
a05ec1b0-1757-4704-a838-fe5121d38801,,Serial,Title,Journal of the British Archaeological Association,,Vol 2 Pt 2,,,1846,,,,London,British Archaeological Association
a0647869-8e89-4acf-af10-243ddfa2238a,,Serial,Title,Surrey Archaeological Collections,,Vol 23,,,1910,,,,Guildford,Surrey Archaeological Society
a09565e8-e1ea-4f8c-94a4-2a8dc2044472,,Serial,Title,Quarterly Journal of the Geological Society,,Vol 55,,,,,,,,
a0a636da-39df-4ea8-bfca-b91d6441d365,,Serial,Title,The Art Journal,,Easter Art Annual 1898,,,,,,,,
a0cae983-1d7f-4828-b1ae-3ca6637ec729,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 85,,,,,,,,
a0d157e5-5450-49d7-9269-50152d293867,,Serial,Title,The British Architect,,Vol 72,,,,,,,,
a0df81d4-634a-44e5-bf7e-a2932164849a,,Serial,Title,Southwark and Lambeth Archaeological Society Newsletter,,No 5,,,,,,,,
a10a2d14-060f-4063-948e-02ae22fae759,,Serial,Title,Archaeologia Cantiana,,Vol 101,,,1984,,,,Maidstone,Kent Archaeological Society
a157b5f8-c321-444b-9bfc-20ecf2ccfb71,,Serial,Title,Orpington and District Archaeological Society Archives,,Vol 2 No 6,,,,,,,,
a15ade6e-de31-4d02-a99e-e569115462fc,,Serial,Title,The Archaeological Newsletter,,Vol 1 No 4,,,,,,,,
a1c79eee-7b01-433b-8afd-1ead28330784,,Serial,Title,Victorian Society Walk Notes,,No 86,,,,,,,,
a1eea73c-8513-405b-9bdf-4e53acae3632,,Serial,Title,The Wandsworth Historian,,No 2,,,,,,,,
a1f9f9dd-03a5-4699-a583-232fae5e5981,,Serial,Title,London's Industrial Archaeology,,Vol 2,,,,,,,,
a2254660-f541-47db-8bb7-f810610a2391,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 2 Vol 2,,,1864,,,,London,The Society of Antiquaries
a28c6367-d858-47b0-9499-62a3f0aa80d0,,Serial,Title,Journal of Roman Studies,,Vol 33,,,1943,,,,London,The Society for the Promotion of Roman Studies
a2c50b54-f72d-4fca-9971-42460c6545f2,,Serial,Title,Woodford Antiquarian Society Transactions?,,No 2,,,,,,,,
a2e183a8-1b2f-4892-86b0-9e08ec92deeb,,Serial,Title,Greater London Industrial Archaeology Society Newsletter,,No 40,,,,,,,,
