ResourceID,ResourceID2,AdminArea,AdminAreaType,Currency,Address Status,Building Name,Building Number SubStreet,SubStreet,Building Number,Street,Locality,Town,Postcode,EventUID,RecordType,Name Type,Name,DateFrom,DateTo,Description Type,Description,Notes
3f0551e0-c056-47c7-a8cc-4b82f25027d4,3f0551e0-c056-47c7-a8cc-4b82f25027d4,Essex,County,Former,,,,,,,,,,,,,,,,,,
3f0d837b-6c81-414c-b575-1546dd7f837a,3f0d837b-6c81-414c-b575-1546dd7f837a,Harrow,Borough,Current,,,,,,,,,,,,,,,,,,
3f1a3a2e-e3ed-4bff-bd58-850573658b6f,3f1a3a2e-e3ed-4bff-bd58-850573658b6f,Southwark,Borough,Current,,,,,,,,,,,,,,,,,,
3f416afa-eddf-4778-a82a-72dac2eeb77e,3f416afa-eddf-4778-a82a-72dac2eeb77e,,,,Alternate,,,,1,Fisher Street,,,,,,,,,,,,
3f617737-d63e-4be1-a226-96231e0805ea,3f617737-d63e-4be1-a226-96231e0805ea,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
3f9e757b-7b64-48e7-9246-2cb72e364c4f,3f9e757b-7b64-48e7-9246-2cb72e364c4f,,,,Alternate,,,,1,Paul Street,,,,,,,,,,,,
3ffd7a47-8b19-488a-8d45-ed0ce7fc3aa1,3ffd7a47-8b19-488a-8d45-ed0ce7fc3aa1,Surrey,County,Former,,,,,,,,,,,,,,,,,,
402f5ac5-b10c-43b1-8d8b-42d8f20bdf32,402f5ac5-b10c-43b1-8d8b-42d8f20bdf32,,,,Alternate,,,,2-12,Newark Street,,,,,,,,,,,,
404c3097-f21c-4e8c-aad2-2deb433cb99b,404c3097-f21c-4e8c-aad2-2deb433cb99b,,,,Alternate,,,,2,St Alphage Garden,,,,,,,,,,,,
40a0dff0-278e-494d-b60d-8037cb5b74ba,40a0dff0-278e-494d-b60d-8037cb5b74ba,Surrey,County,Former,,,,,,,,,,,,,,,,,,
40b783fd-d758-46cd-a0d1-1fbd40f20b41,40b783fd-d758-46cd-a0d1-1fbd40f20b41,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
40c0eefa-a191-47ea-aaef-5d440861afec,40c0eefa-a191-47ea-aaef-5d440861afec,Essex,County,Former,,,,,,,,,,,,,,,,,,
410a8d4a-346f-44f8-89f7-caf998343e2c,410a8d4a-346f-44f8-89f7-caf998343e2c,,,,Alternate,,,,70-75,Turnmill Street,,,,,,,,,,,,
412fd52a-73c9-44a9-bb27-21ac582008e6,412fd52a-73c9-44a9-bb27-21ac582008e6,,,,Alternate,,,,2-6,Catton Street,,,,,,,,,,,,
414defa0-9ad2-427b-a80b-2a5295966621,414defa0-9ad2-427b-a80b-2a5295966621,,,,Alternate,Kingfisher House,,Cowley Business Park,,High Street,,,,,,,,,,,,
41526c0f-23cf-46c9-9654-47f324e0dbe2,41526c0f-23cf-46c9-9654-47f324e0dbe2,Essex,County,Former,,,,,,,,,,,,,,,,,,
415addf0-2366-4bc4-9f1e-0227394be74b,415addf0-2366-4bc4-9f1e-0227394be74b,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
415b12b2-0b61-4ae3-b40f-f982ebe30f0f,415b12b2-0b61-4ae3-b40f-f982ebe30f0f,,,,Alternate,,,,1-5,Addle Hill,,,,,,,,,,,,
4162e207-d750-4a8d-b528-0bda67898265,4162e207-d750-4a8d-b528-0bda67898265,,,,Alternate,,,,,Abbey Street,,,,,,,,,,,,
41c2c4dd-26b9-49c1-a457-6f1e5b01b67f,41c2c4dd-26b9-49c1-a457-6f1e5b01b67f,,,,Alternate,,,,2,Rose Alley,,,,,,,,,,,,
422d7eab-86e7-4ce4-a86a-17bdc91fa79d,422d7eab-86e7-4ce4-a86a-17bdc91fa79d,,,,Alternate,,,,24-26,Newbury Street,,,,,,,,,,,,
4286106b-5cad-4b8d-b0e9-5fea38b3b685,4286106b-5cad-4b8d-b0e9-5fea38b3b685,,,,Alternate,,,,,South Place,,,,,,,,,,,,
42fcee39-1d97-4b40-82f8-904993950b86,42fcee39-1d97-4b40-82f8-904993950b86,,,,Alternate,,,,17,St Andrews Road,,,,,,,,,,,,
43dc1d19-8ab3-4f16-918d-b0c6b43567e0,43dc1d19-8ab3-4f16-918d-b0c6b43567e0,,,,Alternate,,,,15-17,Trinity Lane,,,,,,,,,,,,
43f9c0e9-3a45-47b9-9404-e36224b044be,43f9c0e9-3a45-47b9-9404-e36224b044be,,,,Alternate,,,,,Greenwich Church Road,,,,,,,,,,,,
43fd8c33-5823-4b23-9a02-ccfd3f251b0f,43fd8c33-5823-4b23-9a02-ccfd3f251b0f,,,,Alternate,,,,8-9,Dowgate Hill,,,,,,,,,,,,
4496b32a-b6da-4414-a107-80c6bcb9a612,4496b32a-b6da-4414-a107-80c6bcb9a612,,,,Alternate,,,,5,Great Russell Street,,,,,,,,,,,,
44977e5a-4b68-4c32-907e-a3ef9dbc6ba2,44977e5a-4b68-4c32-907e-a3ef9dbc6ba2,,,,Alternate,,,,30-40,Brooke Street,,,,,,,,,,,,
44a84110-b5c9-45fd-9fc5-27faba23170b,44a84110-b5c9-45fd-9fc5-27faba23170b,Essex,County,Former,,,,,,,,,,,,,,,,,,
44fa71ab-0e3e-48d2-a51f-cfa967e156fe,44fa71ab-0e3e-48d2-a51f-cfa967e156fe,Essex,County,Former,,,,,,,,,,,,,,,,,,
4518fa79-ee88-4bed-aed8-5d5c4a59aa1c,4518fa79-ee88-4bed-aed8-5d5c4a59aa1c,,,,Alternate,,,,,Gloucester Court,,,,,,,,,,,,
4548458d-1060-45a4-b9a2-2a1b2a260830,4548458d-1060-45a4-b9a2-2a1b2a260830,,,,Alternate,,,,1-7,Hanover Street,,,,,,,,,,,,
45553037-0401-4cbd-bf51-5dd83b010edd,45553037-0401-4cbd-bf51-5dd83b010edd,Tower Hamlets,Borough,Current,,,,,,,,,,,,,,,,,,
4564e491-0a73-413c-ab34-d03d4e9ba835,4564e491-0a73-413c-ab34-d03d4e9ba835,Essex,County,Former,,,,,,,,,,,,,,,,,,
456d198b-969e-40ca-9c75-20f4d93ccc9f,456d198b-969e-40ca-9c75-20f4d93ccc9f,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
45f2bc40-5ca1-4842-a63c-a26e811204fe,45f2bc40-5ca1-4842-a63c-a26e811204fe,,,,Alternate,,,,74,Wick Lane,,,,,,,,,,,,
45f451be-7fe9-4b76-a816-84b9730aaf69,45f451be-7fe9-4b76-a816-84b9730aaf69,Kent,County,Former,,,,,,,,,,,,,,,,,,
462a9fb9-cb95-4f7b-b2d7-3e2b648522fd,462a9fb9-cb95-4f7b-b2d7-3e2b648522fd,Surrey,County,Former,,,,,,,,,,,,,,,,,,
46513968-fdc9-4d2f-9ad9-3eef0a7af909,46513968-fdc9-4d2f-9ad9-3eef0a7af909,,,,Alternate,,,,175-177,Seymour Place,,,,,,,,,,,,
4664202f-4b67-401d-b31f-031ca2ea70d8,4664202f-4b67-401d-b31f-031ca2ea70d8,,,,Alternate,,,,53,New Broad Street,,,,,,,,,,,,
467cfdfa-ffa3-4055-b2a2-70680127608d,467cfdfa-ffa3-4055-b2a2-70680127608d,Surrey,County,Former,,,,,,,,,,,,,,,,,,
46ddeed8-a18d-427f-b1f0-d71fdeaaeb91,46ddeed8-a18d-427f-b1f0-d71fdeaaeb91,Essex,County,Former,,,,,,,,,,,,,,,,,,
46f3d7e1-1ab1-4633-afad-de32b8e4b746,46f3d7e1-1ab1-4633-afad-de32b8e4b746,,,,Alternate,,,,,Lombard Street,,,EC3,,,,,,,,,
46f4f589-9be2-4f1b-877a-9944ced4d85e,46f4f589-9be2-4f1b-877a-9944ced4d85e,,,,Alternate,,,,43,Farringdon Street,,,,,,,,,,,,
46faedd7-c74e-4f96-a847-72032a1f5594,46faedd7-c74e-4f96-a847-72032a1f5594,,,,Alternate,,,,61,St Mary Axe,,,,,,,,,,,,
4738dbc4-c5c6-438c-b6f0-5663a67aa0f6,4738dbc4-c5c6-438c-b6f0-5663a67aa0f6,,,,Alternate,,,,46-55,Cheapside,,,EC2,,,,,,,,,
4766f123-82f0-4f93-848a-836e23127723,4766f123-82f0-4f93-848a-836e23127723,,,,Alternate,,,,62,Riley Road,,,,,,,,,,,,
47d3cb49-ab9f-4ce6-ab58-985e0e725fcb,47d3cb49-ab9f-4ce6-ab58-985e0e725fcb,Surrey,County,Former,,,,,,,,,,,,,,,,,,
47fed09f-7dcf-4811-9f4e-0218789c919d,47fed09f-7dcf-4811-9f4e-0218789c919d,Hertfordshire,County,Former,,,,,,,,,,,,,,,,,,
4827b68f-9d83-4952-9a45-ebe1f546dd94,4827b68f-9d83-4952-9a45-ebe1f546dd94,,,,Alternate,,,,9-10,College Hill,,,,,,,,,,,,
482fb6c8-9dc5-4efa-96a1-050a3ec61ca9,482fb6c8-9dc5-4efa-96a1-050a3ec61ca9,Kent,County,Former,,,,,,,,,,,,,,,,,,
487a1574-615a-4078-9b7a-e93cf0e40ba5,487a1574-615a-4078-9b7a-e93cf0e40ba5,,,,Alternate,,,,22,St Andrew Street,,,,,,,,,,,,
48ec4dd0-b530-46b2-906a-d4d02ecc2b42,48ec4dd0-b530-46b2-906a-d4d02ecc2b42,Surrey,County,Former,,,,,,,,,,,,,,,,,,
49185f1e-3106-4e2c-adca-0287c5c447e8,49185f1e-3106-4e2c-adca-0287c5c447e8,,,,Alternate,,,,53-57,Carter Lane,,,,,,,,,,,,
491a19f3-d62e-4a6c-990e-0886ab79135b,491a19f3-d62e-4a6c-990e-0886ab79135b,,,,Alternate,,,,,Brockley Hill,,,,,,,,,,,,
49671acc-0a99-4f26-9f13-6ed9d0a4d29f,49671acc-0a99-4f26-9f13-6ed9d0a4d29f,Surrey,County,Former,,,,,,,,,,,,,,,,,,
49766868-9a7b-4f95-b4ee-75c3b928496d,49766868-9a7b-4f95-b4ee-75c3b928496d,,,,Alternate,,,,1A,Bedale Street,,,,,,,,,,,,
49e6f9ae-fff4-4ee2-9966-346df9fcc998,49e6f9ae-fff4-4ee2-9966-346df9fcc998,,,,Alternate,,,,,King William Walk,,,,,,,,,,,,
4a9206cd-e864-458f-81a8-4ea86f3e0a6f,4a9206cd-e864-458f-81a8-4ea86f3e0a6f,,,,Alternate,,,,40-44,Maddox Street,,,,,,,,,,,,
4aca253c-b00a-4c48-a415-6773b55192b1,4aca253c-b00a-4c48-a415-6773b55192b1,Kent,County,Former,,,,,,,,,,,,,,,,,,
4adc06fe-dcf8-4ba1-a1fb-91de6f915487,4adc06fe-dcf8-4ba1-a1fb-91de6f915487,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
4af042b7-3384-42d1-912e-a779fc3034c4,4af042b7-3384-42d1-912e-a779fc3034c4,Hackney,Borough,Current,,,,,,,,,,,,,,,,,,
4cb60f8b-ce35-4643-aa82-adcf50b6cbf3,4cb60f8b-ce35-4643-aa82-adcf50b6cbf3,,,,Alternate,,,,25,Southampton Buildings,,,,,,,,,,,,
4d2adf74-3e95-4a06-8ef4-74cf4953c9fb,4d2adf74-3e95-4a06-8ef4-74cf4953c9fb,Essex,County,Former,,,,,,,,,,,,,,,,,,
4da43376-16a7-4665-a54c-bf787fadd57e,4da43376-16a7-4665-a54c-bf787fadd57e,,,,Alternate,,,,38,Little Britain,,,,,,,,,,,,
4dc53ca7-d207-47ba-91e6-c17cfc54c273,4dc53ca7-d207-47ba-91e6-c17cfc54c273,,,,Alternate,,,,2,Suffolk Lane,,,,,,,,,,,,
4ddc0f0c-f40e-469a-96ef-cd3dc6dc6247,4ddc0f0c-f40e-469a-96ef-cd3dc6dc6247,,,,Alternate,,,,33-36,Clerkenwell Green,,,,,,,,,,,,
4e3a783a-017f-4534-9462-54d213fb932f,4e3a783a-017f-4534-9462-54d213fb932f,Hammersmith and Fulham,Borough,Current,,,,,,,,,,,,,,,,,,
4e3e8cad-2683-4397-a2e0-7d27d44c7416,4e3e8cad-2683-4397-a2e0-7d27d44c7416,,,,Alternate,,,,4,Playhouse Yard,,,,,,,,,,,,
4e62a345-c654-413d-875a-0c1a7411513a,4e62a345-c654-413d-875a-0c1a7411513a,,,,Alternate,,,,,Okemore Gardens,,,,,,,,,,,,
4e6fe4a6-90dd-4a91-9ab6-869b32dfc13f,4e6fe4a6-90dd-4a91-9ab6-869b32dfc13f,,,,Alternate,Cleansing Depot,,,,Dufour's Place,,,W1F 7SJ,,,,,,,,,
4e9b9f7f-936f-4355-ab99-38d4a56bf553,4e9b9f7f-936f-4355-ab99-38d4a56bf553,Essex,County,Former,,,,,,,,,,,,,,,,,,
4ecd1697-1bb1-410f-8244-7d46a3e67326,4ecd1697-1bb1-410f-8244-7d46a3e67326,Kent,County,Former,,,,,,,,,,,,,,,,,,
4f3538b0-0fda-431c-b38d-e1f2c51e562e,4f3538b0-0fda-431c-b38d-e1f2c51e562e,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
4f41f645-935b-47b2-9a2c-107725540061,4f41f645-935b-47b2-9a2c-107725540061,,,,Alternate,,,,11-21,Charterhouse Street,,,,,,,,,,,,
4f4d9a4b-ae02-4633-aa60-8a4355ae02b5,4f4d9a4b-ae02-4633-aa60-8a4355ae02b5,,,,Alternate,,,,"3, 13, 15-17",Caledonian Road,,,,,,,,,,,,
4fde2d02-edbf-4072-877f-c16d1734db96,4fde2d02-edbf-4072-877f-c16d1734db96,,,,Alternate,,,,,West End Road,,,,,,,,,,,,
4ff6c14d-8ab8-49a8-9580-349d22b4ddb2,4ff6c14d-8ab8-49a8-9580-349d22b4ddb2,City of Westminster,Borough,Current,,,,,,,,,,,,,,,,,,
5009cade-f3fb-4b7d-9956-6a844aa24756,5009cade-f3fb-4b7d-9956-6a844aa24756,Essex,County,Former,,,,,,,,,,,,,,,,,,
5011260f-6dc1-46d4-b77f-c92c18b2cede,5011260f-6dc1-46d4-b77f-c92c18b2cede,Harrow,Borough,Current,,,,,,,,,,,,,,,,,,
5099456c-faed-466d-9376-31049507122b,5099456c-faed-466d-9376-31049507122b,Surrey,County,Former,,,,,,,,,,,,,,,,,,
50c2da9d-94d8-4d58-9cc2-cac85f199997,50c2da9d-94d8-4d58-9cc2-cac85f199997,,,,Alternate,,,,144,Charing Cross Road,,,,,,,,,,,,
50cfe0ef-edd6-482f-af2b-f3fe2cd5aa7b,50cfe0ef-edd6-482f-af2b-f3fe2cd5aa7b,,,,Alternate,,,,9,St Helen Place,,,,,,,,,,,,
50d93853-f7e0-4df4-8ebd-23ee71b26ad9,50d93853-f7e0-4df4-8ebd-23ee71b26ad9,,,,Alternate,,,,13-14,Ironmonger Lane,,,,,,,,,,,,
50eec916-de85-4179-ba33-8b9eb9359f46,50eec916-de85-4179-ba33-8b9eb9359f46,,,,Alternate,,,,50-62,Ludgate Hill,,,,,,,,,,,,
5185e222-34ca-4a0e-8c3d-58efeb9dba30,5185e222-34ca-4a0e-8c3d-58efeb9dba30,,,,Alternate,,,,35,Coombe Road,,,,,,,,,,,,
51867683-a22a-4fee-a0a6-1739cc5a86fc,51867683-a22a-4fee-a0a6-1739cc5a86fc,Surrey,County,Former,,,,,,,,,,,,,,,,,,
51cde22e-c2c7-49ed-b66c-7a86ecb96cb3,51cde22e-c2c7-49ed-b66c-7a86ecb96cb3,Tower Hamlets,Borough,Current,,,,,,,,,,,,,,,,,,
51ecdc55-2ecc-4f4a-ba3a-5210be811542,51ecdc55-2ecc-4f4a-ba3a-5210be811542,,,,Alternate,,,,29-31,Monument Street,,,,,,,,,,,,
5221a974-78f1-4925-bbe1-9b3a467b9977,5221a974-78f1-4925-bbe1-9b3a467b9977,,,,Alternate,,,,47-51,Hermitage Wall,,,,,,,,,,,,
5239164a-08f2-4ac5-9ace-6ff70b59d5fb,5239164a-08f2-4ac5-9ace-6ff70b59d5fb,,,,Alternate,,,,205,Upper Thames Street,,,,,,,,,,,,
52949ddd-3ca0-4c37-aab6-7e26677f8109,52949ddd-3ca0-4c37-aab6-7e26677f8109,,,,Alternate,,,,21,Bowling Green Lane,,,,,,,,,,,,
52ed3a93-ac89-4f4f-8b93-803e25f04030,52ed3a93-ac89-4f4f-8b93-803e25f04030,Surrey,County,Former,,,,,,,,,,,,,,,,,,
53b6f604-9f69-423a-ad80-8dacdf5d8737,53b6f604-9f69-423a-ad80-8dacdf5d8737,,,,Alternate,,,,,Riddlesdown Road,,,CR8 1EW,,,,,,,,,
53bd4cbd-bd16-4bbf-9dcb-c8e2238cc08a,53bd4cbd-bd16-4bbf-9dcb-c8e2238cc08a,,,,Alternate,,,,1-6,Aldersgate Street,,,,,,,,,,,,
53d8b413-854b-48b3-92de-1790dde13044,53d8b413-854b-48b3-92de-1790dde13044,City of Westminster,Borough,Current,,,,,,,,,,,,,,,,,,
54065690-45b8-45bf-8de3-bc6cd0d09a14,54065690-45b8-45bf-8de3-bc6cd0d09a14,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
54071518-4b0c-4390-8678-33a19d238075,54071518-4b0c-4390-8678-33a19d238075,,,,Alternate,,,,1,Crutched Friars,,,,,,,,,,,,
5518b35d-c7a6-40fe-ad5c-0dbcab17c563,5518b35d-c7a6-40fe-ad5c-0dbcab17c563,Surrey,County,Former,,,,,,,,,,,,,,,,,,
551d9010-dc51-4f1e-ab0f-80619dbc4afe,551d9010-dc51-4f1e-ab0f-80619dbc4afe,,,,Alternate,,,,22-30,King's Mews,,,,,,,,,,,,
5537765a-5ee0-47c6-9140-3806df65b7c0,5537765a-5ee0-47c6-9140-3806df65b7c0,Essex,County,Former,,,,,,,,,,,,,,,,,,
5562a52b-8d8e-49b1-9757-3f5e21dc77ad,5562a52b-8d8e-49b1-9757-3f5e21dc77ad,,,,Alternate,Clifton House,,,83-89,Uxbridge Road,,,,,,,,,,,,
55751532-624f-480d-81ff-06066f1f7f9e,55751532-624f-480d-81ff-06066f1f7f9e,City of Westminster,Borough,Current,,,,,,,,,,,,,,,,,,
5594ee07-13ac-44ce-b793-dfea7303c1b4,5594ee07-13ac-44ce-b793-dfea7303c1b4,,,,Alternate,,,,28-29,Mincing Lane,,,,,,,,,,,,
55b5e22c-5f9e-47ba-8cd4-b7677b9aa786,55b5e22c-5f9e-47ba-8cd4-b7677b9aa786,,,,Alternate,,,,,Goswell Road,,,,,,,,,,,,
55d655b0-963d-4f75-a073-be7d2f6b15a2,55d655b0-963d-4f75-a073-be7d2f6b15a2,Kent,County,Former,,,,,,,,,,,,,,,,,,
55e12d4f-f140-445a-8651-8ae36fed08c4,55e12d4f-f140-445a-8651-8ae36fed08c4,,,,Alternate,,,,43,Fetter Lane,,,,,,,,,,,,
55e19ee2-302a-400f-985b-7becf1d09933,55e19ee2-302a-400f-985b-7becf1d09933,,,,Alternate,,,,1-7,Alie Street,,,,,,,,,,,,
566d46b6-8279-4aaf-a7ad-939388422876,566d46b6-8279-4aaf-a7ad-939388422876,,,,Alternate,,,,67-71,Watling Street,,,,,,,,,,,,
5693b10d-e499-4e11-8948-15a62d7bfbc8,5693b10d-e499-4e11-8948-15a62d7bfbc8,,,,Alternate,,,,594-600,Streatham High Road,,,,,,,,,,,,
56dabd23-95bf-46d4-8ca1-0146bb688016,56dabd23-95bf-46d4-8ca1-0146bb688016,,,,Alternate,,,,,Atterbury Street,,,,,,,,,,,,
577ff43c-934b-4736-a892-3d2770973440,577ff43c-934b-4736-a892-3d2770973440,Essex,County,Former,,,,,,,,,,,,,,,,,,
578758ec-82a8-4168-af7d-5486caaff51f,578758ec-82a8-4168-af7d-5486caaff51f,Surrey,County,Former,,,,,,,,,,,,,,,,,,
57c2d599-b242-43bb-8179-1af31d522409,57c2d599-b242-43bb-8179-1af31d522409,,,,Alternate,,,,,Grosvenor Gardens Mews North,,,,,,,,,,,,
57c9f094-6fc9-441a-b813-9f65b083af2b,57c9f094-6fc9-441a-b813-9f65b083af2b,,,,Alternate,,,,21-23,Grafton Mews,,,,,,,,,,,,
58299139-cd75-4fb9-bd77-6b0e43e5ca9f,58299139-cd75-4fb9-bd77-6b0e43e5ca9f,,,,Alternate,,,,4-9,St Dunstan's Hill,,,,,,,,,,,,
58620daa-073c-43e3-ac00-48aef8e76f84,58620daa-073c-43e3-ac00-48aef8e76f84,,,,Alternate,Imperial House,,,,Lackington Street,,,,,,,,,,,,
587b7ff9-8141-4850-9709-d06d0dbce567,587b7ff9-8141-4850-9709-d06d0dbce567,Surrey,County,Former,,,,,,,,,,,,,,,,,,
5892119c-e871-45ef-be48-a09dca52b66e,5892119c-e871-45ef-be48-a09dca52b66e,,,,Alternate,,,,6,Knollys Close,,,,,,,,,,,,
58ce0043-8757-4a64-b380-f9e3efc6f754,58ce0043-8757-4a64-b380-f9e3efc6f754,,,,Alternate,,,,75-79,Coleman Street,,,,,,,,,,,,
58e04785-b54c-418e-a75a-fa2f5c1d00b6,58e04785-b54c-418e-a75a-fa2f5c1d00b6,Tower Hamlets,Borough,Current,,,,,,,,,,,,,,,,,,
592e13e3-856a-434a-b7ad-11fac39bea40,592e13e3-856a-434a-b7ad-11fac39bea40,,,,Alternate,,,,,Plumstead Road,,,,,,,,,,,,
59a03519-646b-4e05-9072-260e35f2b504,59a03519-646b-4e05-9072-260e35f2b504,Hackney,Borough,Current,,,,,,,,,,,,,,,,,,
59c6ab15-4e41-4ada-8ad1-51357e8c0fdf,59c6ab15-4e41-4ada-8ad1-51357e8c0fdf,,,,Alternate,,,,104,Priory Lane,,,,,,,,,,,,
59c88161-314e-464e-a96f-6d87c3931f12,59c88161-314e-464e-a96f-6d87c3931f12,Harrow,Borough,Current,,,,,,,,,,,,,,,,,,
59edbfcb-318b-4f6a-a633-d99cee0a9c67,59edbfcb-318b-4f6a-a633-d99cee0a9c67,,,,Alternate,,,,17-25,New Inn Yard,,,,,,,,,,,,
5a2483f7-f163-4e45-aeda-9eac13b1d6e5,5a2483f7-f163-4e45-aeda-9eac13b1d6e5,,,,Alternate,,,,8-14,Bishop's Court,,,,,,,,,,,,
5a2abddc-89f2-4fcd-b46e-76bab1ea10ad,5a2abddc-89f2-4fcd-b46e-76bab1ea10ad,,,,Alternate,,,,59,Mansell Street,,,,,,,,,,,,
5a568a64-8622-4a57-9c8d-156626dc1d75,5a568a64-8622-4a57-9c8d-156626dc1d75,,,,Alternate,,,,1,Poultry,,,EC4,,,,,,,,,
5a694a2e-3110-45d9-95c6-5ddae9fcacc3,5a694a2e-3110-45d9-95c6-5ddae9fcacc3,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
5aa2084b-460f-41d4-aa94-f5436db304ce,5aa2084b-460f-41d4-aa94-f5436db304ce,,,,Alternate,,,,,St Margaret's Lane,,,,,,,,,,,,
5abca46c-2c69-4b2b-bbc0-ab58738182cf,5abca46c-2c69-4b2b-bbc0-ab58738182cf,Kent,County,Former,,,,,,,,,,,,,,,,,,
5b249278-fc89-4472-aebc-a996706e138e,5b249278-fc89-4472-aebc-a996706e138e,,,,Alternate,,,,26,Leadenhall Street,,,,,,,,,,,,
5b437c36-212a-4dc9-8121-c21cde9cf725,5b437c36-212a-4dc9-8121-c21cde9cf725,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
5b66e261-17b9-496a-b1ba-ed95f0467ee9,5b66e261-17b9-496a-b1ba-ed95f0467ee9,Essex,County,Former,,,,,,,,,,,,,,,,,,
5bc0fe82-40c2-4e3c-aee6-1a75454186bd,5bc0fe82-40c2-4e3c-aee6-1a75454186bd,,,,Alternate,,,,1-6,Old Bailey,,,,,,,,,,,,
5bc70523-06a3-4379-a697-442c233f76f4,5bc70523-06a3-4379-a697-442c233f76f4,Essex,County,Former,,,,,,,,,,,,,,,,,,
5bf7b380-78ae-4aa7-bfc6-ca9a790ae7b0,5bf7b380-78ae-4aa7-bfc6-ca9a790ae7b0,,,,Alternate,,,,22-26,Cutler Street,,,,,,,,,,,,
5c0c5837-cc40-446c-abec-6898e6ea2803,5c0c5837-cc40-446c-abec-6898e6ea2803,,,,Alternate,,,,1-7,Great St Thomas Apostle,,,,,,,,,,,,
5c26b143-675a-4b4d-a2a2-cc0510ac197f,5c26b143-675a-4b4d-a2a2-cc0510ac197f,,,,Alternate,,,,1-7,Bedale Street,,,,,,,,,,,,
5c32db0e-af1e-4836-8635-16e1a07ceb04,5c32db0e-af1e-4836-8635-16e1a07ceb04,Surrey,County,Former,,,,,,,,,,,,,,,,,,
5c5af3f5-cf64-4138-9cf5-f8354dedacf4,5c5af3f5-cf64-4138-9cf5-f8354dedacf4,,,,Alternate,,,,27-31,Payne Road,,,,,,,,,,,,
5c630bce-1329-42e5-92c1-c98a96dc467e,5c630bce-1329-42e5-92c1-c98a96dc467e,,,,Alternate,,,,4-9,Wood Street,,,,,,,,,,,,
5ceabe4d-5760-4702-bb70-44eae2099193,5ceabe4d-5760-4702-bb70-44eae2099193,Kent,County,Former,,,,,,,,,,,,,,,,,,
5d008c81-7666-4806-bb46-6cb5439deb93,5d008c81-7666-4806-bb46-6cb5439deb93,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
5d60d93f-59b3-44b9-8bb0-741f5cc4747e,5d60d93f-59b3-44b9-8bb0-741f5cc4747e,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
5d6f77ac-bbb5-450e-9bca-d9ea5b69fb65,5d6f77ac-bbb5-450e-9bca-d9ea5b69fb65,,,,Alternate,,,,83-84,Queen Street,,,EC2,,,,,,,,,
5de3d681-6465-4fad-83ed-efbd07a0fab1,5de3d681-6465-4fad-83ed-efbd07a0fab1,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
5e14b532-47d6-43c9-b54d-543c63c57787,5e14b532-47d6-43c9-b54d-543c63c57787,,,,Alternate,,,,123,Old Broad Street,,,,,,,,,,,,
5e2f8460-82e1-413e-b4e7-a9d30ef22bae,5e2f8460-82e1-413e-b4e7-a9d30ef22bae,,,,Alternate,,,,2-5,Morley Street,,,,,,,,,,,,
5e68e26d-6e60-4140-8875-2ff2dabc416b,5e68e26d-6e60-4140-8875-2ff2dabc416b,,,,Alternate,,,,9-11,Mercer Street,,,WC2H,,,,,,,,,
5e9b732c-8a58-4f71-a950-0aa2c3aa0b1c,5e9b732c-8a58-4f71-a950-0aa2c3aa0b1c,Surrey,County,Former,,,,,,,,,,,,,,,,,,
5ea86fca-8818-434d-bfb8-a565046f85af,5ea86fca-8818-434d-bfb8-a565046f85af,,,,Alternate,,,,8-36,Gillingham Street,,,,,,,,,,,,
5eb18404-9a39-415f-8ce4-fbd70c90cac2,5eb18404-9a39-415f-8ce4-fbd70c90cac2,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
5ece3b45-ac22-42a1-a1a7-a36ba675e9f6,5ece3b45-ac22-42a1-a1a7-a36ba675e9f6,,,,Alternate,,,,123-131,London Road,,,,,,,,,,,,
5f335487-fc99-45e3-a7d3-6c1fb9ac4c17,5f335487-fc99-45e3-a7d3-6c1fb9ac4c17,,,,Alternate,,,,3-4,Kings Arms Yard,,,,,,,,,,,,
5f5f7dc6-3e0e-4039-acc6-6897e6c7f05b,5f5f7dc6-3e0e-4039-acc6-6897e6c7f05b,,,,Alternate,,,,4-12,Parkway,,,,,,,,,,,,
5fa4a335-fe4e-4faa-9a92-5f6359764679,5fa4a335-fe4e-4faa-9a92-5f6359764679,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
5ff520ee-39bc-441a-bc7c-5e7266c57050,5ff520ee-39bc-441a-bc7c-5e7266c57050,,,,Alternate,,,,22-29,Hosier Lane,,,,,,,,,,,,
60028466-e90c-48d2-9a65-4952ce6ae844,60028466-e90c-48d2-9a65-4952ce6ae844,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
6010794d-096d-42c8-871c-d87a944e0c54,6010794d-096d-42c8-871c-d87a944e0c54,Middlesex,County,Former,,,,,,,,,,,,,,,,,,
