ResourceID,DALUID,Building Number and Street,Building Name,Locality,Town,Postcode,Address Status,Area Name,Area Type,Area Currency,Reference Number,Reference Number Type,Location Description,Name,Name_Type
90fb8770-9bf8-1507-37ea-da3310bc2d3f,DALO05171,131  Coombe Lane West,,Kingston upon Thames,London,KT2 7HF,Primary,Kingston upon Thames,Borough,Current,15/14726,External Organization Reference Number,,"131 Coombe Lane West, Kingston upon Thames, KT2 7HF",Primary
9115e692-4e9b-688b-47a9-8fa05cb50e94,DALO01969,80  Henniker Road,,Stratford,London,E15 1JZ,Primary,Newham,Borough,Current,17/02890/FUL,External Organization Reference Number,,80 Henniker Road Stratford London E15 1JZ,Primary
91163b0c-4ae0-725d-1937-7ffb85b69d9e,DALO02634,14 - 16  Peterborough Road,,,London,SW6 3BN,Primary,Hammersmith and Fulham,Borough,Current,2017/01837/FUL,External Organization Reference Number,,14 - 16 Peterborough Road London SW6 3BN,Primary
912b8c26-48cc-08f7-3d9a-37e6a26856b6,DALO01203,,Gunnersbury Park Museum,Chiswick,London,W3 8LQ,Primary,Hounslow,Borough,Current,00885/C/S1 & 00885/C/L2,External Organization Reference Number,GUNNERSBURY PARK MUSEUM GUNNERSBURY PARK CHISWICK LONDON ,GUNNERSBURY PARK MUSEUM GUNNERSBURY PARK,Alternative
9132d76a-7530-7136-7ab0-77147acb5df7,DALO03030,163 - 165  Tooting High Street ,,,London,SW17 0SY,Primary,Wandsworth,Borough,Current,2016/0285,External Organization Reference Number,,163-165 Tooting High Street SW17 0SY,Primary
9136d30c-10a0-8d87-9a2f-3282ebe011be,DALO05973,44  Marney Road ,,,London,SW11 5EP,Primary,Wandsworth,Borough,Current,2015/5152,External Organization Reference Number,,Flat B 44 Marney Road,Primary
914f09f8-2ec5-78a6-6574-846176948a50,DALO03212,1-7 Dace Road,,Fish Island,London,E3 2NG,Primary,Tower Hamlets,Borough,Current,16/00462/FUL,External Organization Reference Number,Land adjacent (south) to 1-7 Dace Road,Land adjacent (south) to 1-7 Dace Road,Primary
9157f0c1-5fd3-4eeb-a565-bc7ab1fd8175,DALO04208,80A  Katherine Road,,East Ham,London,E6 1EN,Primary,Newham,Borough,Current,16/02358/FUL,External Organization Reference Number,,80A Katherine Road East Ham London E6 1EN,Primary
9167ad8c-5fc9-75ce-55f9-06967f9e4da9,DALO05649,197A-197B Kingston Road,,Wimbledon,London,SW19 3NG,Primary,Merton,Borough,Current,15/P4361,External Organization Reference Number,,197A and B Kingston Road Wimbledon SW19 3NG,Primary
9171f619-064e-0375-700e-9d675a4b80f2,DALO04425,43  Park Road,,Wanstead,London,E12 5HG,Primary,Redbridge,Borough,Current,0791/16,External Organization Reference Number,,"43, Park Road",Primary
919c4a9d-1bca-83a5-8750-3ad6a0e46b45,DALO01035,24  HATTON ROAD,,Feltham,London,TW14 8JQ,Primary,Hounslow,Borough,Current,P/2017/2533,External Organization Reference Number,,24 HATTON ROAD FELTHAM LONDON TW14 8JQ,Primary
919f858c-02e0-7600-8222-747df8919a10,DALO02409,653 High Road,,Seven Kings,London,IG3 8RA,Primary,Redbridge,Borough,Current,3326/17,External Organization Reference Number,,"653, High Road, Seven Kings, Ilford, IG3 8RA",Primary
91b2db9f-00e7-267f-8a97-9654886f7933,DALO01729,1  Parkgate Close,,Kingston upon Thames,London,KT2 7LU,Primary,Kingston upon Thames,Borough,Current,17/14485,External Organization Reference Number,,"1 Parkgate Close, Kingston upon Thames, KT2 7LU",Primary
91bc9e7a-021d-5313-53a5-136c237e0cd9,DALO01959,13  Robertson Road,Keir Hardie Primary School,Canning Town,London,E16 1FZ,Primary,Newham,Borough,Current,14/00232/VARDWG,External Organization Reference Number,"Kier Hardie Primary School And Land Btw A13 Edwin Street Brent Rd Charford Rd, Edwin Street, Canning Town, London, ",Keir Hardie Primary School 13 Robertson Road Canning Town London E16 1FZ,Primary
91c1d062-3a2b-1d71-1971-05f546638317,DALO02856,294-295  High Holborn,,,London,WC1V 7JG,Primary,Camden,Borough,Current,2017/1827/P,External Organization Reference Number,,294-295 High Holborn London WC1V 7JG,Primary
91c4797e-96e4-1679-5f9b-2e94cdb08dc0,DALO03624,30  Richmond Street,,Plaistow,London,E13 9AA,Primary,Newham,Borough,Current,16/03413/HH,External Organization Reference Number,,"30 Richmond Street, Plaistow, London, E13 9AA",Primary
91d12611-0f6c-6e1a-23a6-651e9c5b18ad,DALO05126,,Stratford Station,Stratford,London,E15 1AZ,Primary,Newham,Borough,Current,16/00065/FUL,External Organization Reference Number,,Stratford Station,Primary
91d179ed-03e7-4648-8f6b-1483f56b79c2,DALO05404,,North London Business Park,,London,N11 1NP,Primary,Barnet,Borough,Current,,,Royal Brunswick Park,North London Business Park Oakleigh Road South London N11 1GN,Primary
91d8ee13-9f04-65fa-7ee1-5c3d98005543,DALO01017,69-71 Grove Road,,Hounslow,London,TW3 3PR,Primary,Hounslow,Borough,Current,P/2014/1137,External Organization Reference Number,LAND AT REAR OF 69-71 GROVE ROAD HOUNSLOW LONDON ,LAND AT REAR OF 69-71 GROVE ROADHOUNSLOW LONDON TW3 3PR,Alternative
91e58886-6bec-0a65-32e1-b4f49a7d0ec0,DALO04196,3  Tooting Bec Gardens,St Mary's Nursing Home,,London,SW16 1QY,Primary,Lambeth,Borough,Current,16/04021/FUL & 16/04022/FUL,External Organization Reference Number,,St Mary's Nursing Home 3 Tooting Bec Gardens London SW16 1QY,Primary
91f7f3f0-024e-a692-6d5d-08a7e63008e4,DALO04024,128  THE MANOR DRIVE,,Worcester Park,London,KT4 7LW,Primary,Kingston upon Thames,Borough,Current,16/14933,External Organization Reference Number,,128 THE MANOR DRIVE WORCESTER PARK KT4 7LW,Primary
9214a4c7-3a8a-605d-12c5-500748cf234a,DALO00872,138 - 140  Highgate Road,,,London,NW5 1PB,Primary,Camden,Borough,Current,2018/1528/P,External Organization Reference Number,,138 - 140 Highgate Road London NW5 1PB,Primary
921ec5c6-660c-59f9-345b-133d9ae45172,DALO04254,30  Wortley Road,,East Ham,London,E6 1AY,Primary,Newham,Borough,Current,16/02092/HH,External Organization Reference Number,,30 Wortley Road East Ham London E6 1AY,Primary
92238c1b-64e6-14b2-4dbd-6db2dd5e01d3,DALO01380,24  LATEWARD ROAD,,Brentford,London,TW8 0PL,Primary,Hounslow,Borough,Current,P/2018/0503,External Organization Reference Number,,24 LATEWARD ROAD BRENTFORD TW8 0PL,Primary
9225ce68-a65c-08e1-31e8-69e0fb5f1507,DALO03275,10  High Street,,Pinner,London,HA5 5PW,Primary,Harrow,Borough,Current,P/5985/16,External Organization Reference Number,,"10 High Street, Pinner, HA5 5PW",Primary
922ee85b-74ea-8383-7313-bc8919026b19,DALO03280,88  Kirtling Street ,,,London,SW8,Primary,Wandsworth,Borough,Current,13/1188,External Organization Reference Number,Concrete Batching Plant Cemex Battersea Plant Cringle Street,Concrete Batching Plant Cemex Battersea Plant Cringle Street,Alternative
9250ce35-4250-8f27-387f-8898994f4884,DALO00969,66  CLAYTON ROAD,,Chessington,London,KT9 1NE,Primary,Kingston upon Thames,Borough,Current,1810139,External Organization Reference Number,,66 CLAYTON ROAD CHESSINGTON KT9 1NE,Primary
9250e92f-a633-3771-1449-974b68dc01ce,DALO01744,91  High Street,,Orpington,London,BR6 0LF,Primary,Bromley,Borough,Current,17/05304/FULL1,External Organization Reference Number,,91A High Street Orpington BR6 0LF,Alternative
92624e71-9d53-90dc-12f2-ddd3321e42d4,DALO05659,,College House,Chiswick,London,W4 2PR,Primary,Hounslow,Borough,Current,00250/BC/P1,External Organization Reference Number,,COLLEGE HOUSE CHISWICK MALL CHISWICK LONDON W4 2PR,Primary
926852e2-38d5-9784-2f8c-36c14d3c5459,DALO04276,,Lewisham Retail Park,,London,SE13 7SN,Primary,Lewisham,Borough,Current,DC/15/94409,External Organization Reference Number,"LEWISHAM RETAIL PARK, LOAMPIT VALE, LONDON, ","LEWISHAM RETAIL PARK, LOAMPIT VALE, LONDON, SE13 7SN",Primary
926af603-3866-9d13-15e3-6d6388dd92d4,DALO00507,4  Vicarage Close,,Worcester Park,London,KT4 7LZ,Primary,Kingston upon Thames,Borough,Current,1514171,External Organization Reference Number,,"4 Vicarage Close, Worcester Park, KT4 7LZ",Primary
926c184b-5c83-91de-68ad-dd84e3c751a5,DALO00939,94  Clova Road,,Forest Gate,London,E7 9AF,Primary,Newham,Borough,Current,16/00560/FUL,External Organization Reference Number,"Land Rear Of, 94 Clova Road, Forest Gate, London, ","Land Rear Of, 94 Clova Road",Alternative
926eb469-602b-0a48-16ab-b8e01f0a44f5,DALO04789,14  Alfriston Avenue,,Croydon,London,CR0 3DD,Primary,Croydon,Borough,Current,16/02302/P,External Organization Reference Number,,"14 Alfriston Avenue, Croydon, CR0 3DD",Primary
927d95b8-7f55-5290-516e-4ef72bfe0f19,DALO02955,169 - 175 Hammersmith Road,Nazareth House,,London,W6 8DB,Primary,Hammersmith and Fulham,Borough,Current,2017/00392/FUL,External Organization Reference Number,,Nazareth House 169 - 175 Hammersmith Road London W6 8DB,Primary
928f901b-3a7c-2fc4-24b2-1dd616a904c6,DALO00795,2-6  Southampton Row,,,London,WC1B 4AA,Primary,Camden,Borough,Current,2018/1536/L,External Organization Reference Number,,2-6 Southampton Row London  WC1B 4AA,Primary
9299c955-2ae1-9138-1dda-09741ba48083,DALO04219,38  Tranmere Road,,,London,N9 9EL,Primary,Enfield,Borough,Current,16/03486/HOU,External Organization Reference Number,,38 Tranmere Road London N9 9EL,Primary
92a44c86-225e-680e-2891-69b661b75010,DALO01176,1120  High Road,,Chadwell Heath,London,RM6 4AH,Primary,Redbridge,Borough,Current,5653/17,External Organization Reference Number,,"1120, High Road, Chadwell Heath, Romford, RM6 4AH",Primary
92ed05e5-09c5-7bce-4044-ee8f14be97d7,DALO00626,,Parcelforce Worldwide,,London,NW2 6LT,Primary,Barnet,Borough,Current,F/03387/14,External Organization Reference Number,S01-BA Edgware Road and Geron Way,"RAILWAY LAND BETWEEN THE A5 EGDWARE ROAD AND BRENT TERRACE, LONDON, NW2",Primary
92fb5c31-14e1-943a-1a61-39d4355e3385,DALO04449,822 High Road,,Chadwell Heath,London,RM6 4HY,Primary,Redbridge,Borough,Current,2791/16,External Organization Reference Number,,"Tesco Extra, 822, High Road",Primary
9303dd65-a5cc-4e08-0bc1-1d50dae12e81,DALO00581,15 Cowper Street,Central Foundation School,,London,EC2A 4SH,Primary,Islington,Borough,Current,P2017/1046/FUL,External Organization Reference Number,"Central Foundation School, 15 Cowper Street; 63-67 Tabernacle Street and 19 Shoreditch,County Court] & 21-23 Leonard Street,, LONDON EC2","Central Foundation School, 15 Cowper Street; 63-67 Tabernacle Street and 19 [Shoreditch
County Court] & 21-23 Leonard Street,, LONDON EC2",Alternative
931da6d3-26b6-6d8f-416e-b8f69489a13a,DALO01232,,St Marys RC Junior School,Carshalton,London,SM5 2PB,Primary,Sutton,Borough,Current,C2104/70859/3FR,External Organization Reference Number,"St Mary's School, Carshalton",St Mary's School,Alternative
931f61c0-2698-0884-3db4-ce30275c4e7f,DALO03850,,Crystal Autocare,Morden,London,SM4 5AN,Primary,Merton,Borough,Current,14/P2917,External Organization Reference Number,"London Road, Morden ",Crystal Autocare,Primary
93359294-49d6-5744-691c-51522bca09c9,DALO02416,40 Wilton Place,Berkeley Hotel,,London,SW1X 7RL,Primary,Barnet,Borough,Current,17/06350/FULL,External Organization Reference Number,,Berkeley Hotel 40 Wilton Place London SW1X 7RL,Primary
933c1a13-4e47-607d-21b0-ba2339946df9,DALO05530,5  Juniper Lane,,Beckton,London,E6 5UR,Primary,Newham,Borough,Current,15/03268/HH,External Organization Reference Number,,5 Juniper Lane Beckton London E6 5UR,Primary
934457dc-9223-42a4-20fb-f1cb10dd4b92,DALO01007,18  Plashet Road,,Plaistow,London,E13 0PU,Primary,Newham,Borough,Current,18/00821/FUL,External Organization Reference Number,,"18 Plashet Road, Plaistow, London, E13 0PU,",Primary
934e0566-70a4-6192-0272-06ab3b2551fb,DALO02135,6  Sydenham Road,Canterbury House,Croydon,London,CR0 9BL,Primary,Croydon,Borough,Current,pre-app,External Organization Reference Number,Canterbury House development,Canterbury House development,Alternative
9357a798-6643-0b27-23f4-db3a04349f95,DALO02244,1  Pedro Street,Boiler House Belper Court,Hackney,London,E5 0BE,Primary,Hackney,Borough,Current,2017/3512,External Organization Reference Number,,"Boiler House Belper Court
1 Pedro Street
Hackney
E5 0BE",Primary
935d2075-2da5-8cd8-7813-f017f7634805,DALO01254,27  Market Place,,Kingston upon Thames,London,KT1 1JH,Primary,Kingston upon Thames,Borough,Current,1713009,External Organization Reference Number,,"27 Market Place, Kingston Upon Thames, KT1 1JH",Primary
936b5f56-714d-0083-6291-4f7a209c2e8b,DALO04751,52 Horseferry Road,Dean Bradley House,,London,SW1P 2AF,Primary,City of Westminster,Borough,Current,,,Dean Bradley House,Dean Bradley House 52 Horseferry Road London SW1P 2AF,Primary
937fbdd7-41e3-0709-505a-2c340f78478b,DALO00639,31  Milton Avenue,,East Ham,London,E6 1BG,Primary,Newham,Borough,Current,18/01548/FUL,External Organization Reference Number,,"31 Milton Avenue, East Ham, London, E6 1BG",Primary
938dffb9-5b77-2611-735f-90cf1ccc9d8c,DALO02627,66  Alton Road ,,,London,SW15 4NJ,Primary,Wandsworth,Borough,Current,2017/3082,External Organization Reference Number,,66 Alton Road SW15 4NJ,Primary
938f124a-8163-7815-9429-60a00d294a95,DALO01174,80  Riddlesdown Road,,,London,CR8 1DB,Primary,Croydon,Borough,Current,,,,80 Riddlesdown Road Purley CR8 1DB,Primary
9395256e-00e1-53cf-23cd-87c3fff54325,DALO05317,21  Caversham Road,,Kingston upon Thames,London,KT1 2PU,Primary,Kingston upon Thames,Borough,Current,1612066,External Organization Reference Number,,"21 Caversham Road, Kingston upon Thames, KT1 2PU",Primary
9396bca4-62c7-5d99-87c5-22b61f9d8858,DALO01226,63  Brighton Road,Earl Of Eldon,South Croydon,London,CR2 6ED,Primary,Croydon,Borough,Current,18/00952/DISC,External Organization Reference Number,,Earl Of Eldon 63 Brighton Road South Croydon CR2 6ED,Primary
93a79fa3-96a5-9493-0e46-aef7db205d7a,DALO02417,143  New Road,,Rainham,London,RM13 8ES,Primary,Havering,Borough,Current,P1239.17,External Organization Reference Number,,143 New Road RAINHAM RM13 8ES,Primary
93c46749-20ff-5ff2-81e3-92e13ed95f40,DALO04150,28  Thessaly Road,,,London,SW8 4HR,Primary,Wandsworth,Borough,Current,13/1313,External Organization Reference Number,28 Thessaly Road,28 Thessaly Road SW8 4HR,Primary
93e0e4f5-92d4-43b8-5e3a-866dfc9d888d,DALO00390,,Warren Farm,Southall,London,UB2 4NE,Primary,Ealing,Borough,Current,P/2012/5124,External Organization Reference Number,,"Warren Farm, Windmill Lane, Southall, UB2 4NE",Primary
93e50ee1-54f2-2b03-1215-4cb66665691c,DALO03494,1  Twelvetrees Crescent,,,London,E3 3TT,Primary,Tower Hamlets,Borough,Current,PA/16/02273,External Organization Reference Number,"Site C, Twelvetrees Crescent, Bromley-By-Bow, London, ","Site C, Twelvetrees Crescent, Bromley-By-Bow, London, E3 3TT",Alternative
93e60739-47c6-7da6-43c7-52291b721e5e,DALO00514,5-7 High Street,Hawley House,Plaistow,London,E13 0AD,Primary,Newham,Borough,Current,18/01701/FUL,External Organization Reference Number,,"Hawley House, 5-7 High Street, Plaistow, London, E13 0AD",Primary
94263f8e-9aff-11dd-27d3-fdbbaad8078e,DALO02500,213  North Street,,Romford,London,RM1 4QA,Primary,Havering,Borough,Current,P0915.17,External Organization Reference Number,,213 North Street Romford RM1 4QA,Primary
94580c06-8e8c-49a5-5dcc-de5b261b5a87,DALO04938,11 Lamb's Passage,Shire House Whitbread Centre,,London,EC1Y 8TE,Primary,Islington,Borough,Current,P2016/1374/FUL,External Organization Reference Number,,"Lower Basement & Upper Basement, Shire House Whitbread Centre",Primary
947981cc-821b-00f1-6a11-395437a36c0e,DALO01617,698  Romford Road,,Manor Park,London,E12 5AJ,Primary,Newham,Borough,Current,17/04167/FUL,External Organization Reference Number,,"698 Romford Road, Manor Park, London, E12 5AJ",Primary
949aeae3-6041-2b2b-5c6f-15a294a96a93,DALO03670,26  Mansfield Road,,South Croydon,London,CR2 6HN,Primary,Croydon,Borough,Current,16/02643/P,External Organization Reference Number,,26A Mansfield Road South Croydon CR2 6HN,Alternative
94b43850-525d-30d9-a495-6cea075a908f,DALO02607,140  Wales Farm Road,,Acton,London,W3 6UG,Primary,Ealing,Borough,Current,172682FUL,External Organization Reference Number,,140 Wales Farm Road Acton London W3 6UG,Primary
94c66298-35bb-115e-4a00-b4b6e9b52c28,DALO05882,72  Leadale Road ,,,London,N15 6BH,Primary,Haringey,Borough,Current,HGY/2015/3013,External Organization Reference Number,,72 Leadale Road,Primary
94c8c691-86a4-678a-885b-b15f17b60755,DALO06072,23  Kensington Park Gardens,The Lodge,,London,W11 3HA,Primary,Kensington and Chelsea,Borough,Current,PP/15/05257,External Organization Reference Number,,"Flat 17, The Lodge, 23 Kensington Park Garden",Primary
94e90cba-87f1-454c-0972-a1be8181218e,DALO01614,1  White Post Street,,,London,SE15 1DR,Primary,Lewisham,Borough,Current,DC/17/104772,External Organization Reference Number,,"1 WHITE POST STREET, LONDON, SE15 1DR",Primary
94ec01cf-4349-1c47-43d3-f7d61518a06d,DALO00171,76-86 Turnmill Street,Layden House,,London,EC1M 5LG,Primary,Islington,Borough,Current,P2015/5260/FUL,External Organization Reference Number,,"75A and 76-86 (Layden House) Turnmill Street London, EC1M",Alternative
94eebfe2-2f93-8e80-134f-e2b83f7f1851,DALO05004,44 - 48 East Street,Barking Magistrates Court,Barking,London,IG11 8EW,Primary,Barking and Dagenham,Borough,Current,13/00378,External Organization Reference Number,,Barking Magistrates Court,Primary
94f4a080-3c1f-0e9a-64f7-9fb064f969a0,DALO04942,2  Inverness Road,,Hounslow,London,TW3 3LS,Primary,Hounslow,Borough,Current,P/2015/3458,External Organization Reference Number,,2 INVERNESS ROAD HOUNSLOW LONDON TW3 3LS,Primary
94fc2f48-8e44-4be3-382a-a77d9b5c0383,DALO03442,128  Old Park Ridings,,,London,N21 2EP,Primary,Enfield,Borough,Current,16/03287/FUL,External Organization Reference Number,,128 Old Park Ridings London N21 2EP,Primary
950888a3-35c1-65c2-880f-9f859b200f60,DALO05742,7  Carlyle Road,,Manor Park,London,E12 6BL,Primary,Newham,Borough,Current,15/02957/HH,External Organization Reference Number,,7 Carlyle Road Manor Park London E12 6BL,Primary
9515f458-8c38-6c59-8194-84fa3de99001,DALO02003,32  Avenue Road,,Kingston upon Thames,London,KT1 2RB,Primary,Kingston upon Thames,Borough,Current,1712937,External Organization Reference Number,,"32 Avenue Road, Kingston Upon Thames, KT1 2RB",Primary
951e2a35-7d1c-2a66-0c79-61f5d88e238e,DALO04255,59  St Giles High Street,,,London,WC2H 8LH,Primary,Camden,Borough,Current,2016/4218/L,External Organization Reference Number,,59 St Giles High Street,Primary
954898cd-a63f-9ffc-3cc4-f3781d242544,DALO00503,84  Richmond Road,,Kingston upon Thames,London,KT2 5EL,Primary,Kingston upon Thames,Borough,Current,1712989,External Organization Reference Number,,"84 Richmond Road, Kingston upon Thames, KT2 5EL",Primary
9553523e-13ed-4075-3970-a9fbe96700f4,DALO01111,224  London Road,Eagle House,Mitcham,London,CR4 3HD,Primary,Merton,Borough,Current,18/P1064,External Organization Reference Number,,Eagle House 224 London Road Mitcham CR4 3HD,Primary
956e71c3-8619-09a8-1290-396c8e9d9909,DALO00079,102  Savage Gardens,,Beckton,London,E6 5PU,Primary,Newham,Borough,Current,15/02730/HH,External Organization Reference Number,,102 Savage Gardens Beckton London E6 5PU,Primary
95727193-878a-7074-442d-7a87eb1a0fd2,DALO00166,,Bassetts Day Care Centre,Orpington,London,BR6 7WF,Primary,Bromley,Borough,Current,14/03355/EIA,External Organization Reference Number,"Bassetts Day Care Centre, Acorn Way, Orpington ",Bassetts Day Care Centre Acorn Way Orpington BR6 7WF,Primary
95805774-833e-0206-6faf-8a30c93683dd,DALO02513,27-37 Perth Road,The Valentine,Gants Hill,London,IG2 6BX,Primary,Redbridge,Borough,Current,3037/17,External Organization Reference Number,,"The Valentine, 27-37, Perth Road, Gants Hill, Ilford, IG2 6BX",Primary
9593b6e2-85a7-1604-3a0f-9e9f07b97a43,DALO03815,21  Maiden Road,,Stratford,London,E15 4EZ,Primary,Newham,Borough,Current,16/03080/HH,External Organization Reference Number,,"21 Maiden Road, Stratford, London, E15 4EZ",Primary
95975f4d-36f1-8dbc-6ad8-c222091b3fd5,DALO04381,110  High Street South,,East Ham,London,E6 3RL,Primary,Newham,Borough,Current,16/01820/FUL,External Organization Reference Number,,110 High Street South East Ham London E6 3RL,Primary
95a9a314-9c2f-774f-9a0f-31f7f5a500f5,DALO01332,30  Marsh Wall,,,London,E14 9TP,Primary,Tower Hamlets,Borough,Current,PA/13/01995,External Organization Reference Number,,30-40 Marsh Wall,Alternative
95b58834-7606-3356-4e95-2db7ac804eb4,DALO05891,20  Bute Road,,Croydon,London,CR0 3RT,Primary,Croydon,Borough,Current,15/04397/P,External Organization Reference Number,,"20 Bute Road, Croydon, CR0 3RT",Primary
95c3a1da-708f-2da7-216e-3b15836e49f2,DALO04298,345  Barking Road,,East Ham,London,E6 1LA,Primary,Newham,Borough,Current,16/01026/PRECOU,External Organization Reference Number,,345 Barking Road East Ham London E6 1LA,Primary
95db08cd-27fe-2879-5e03-b167873564a3,DALO05318,797  London Road,,Isleworth,London,TW3 1RS,Primary,Hounslow,Borough,Current,P/2016/0516,External Organization Reference Number,,797 LONDON ROAD ISLEWORTH LONDON TW3 1RS,Primary
95eae875-956f-0acc-0875-df1268ef083c,DALO04577,92A  Balham High Road ,,,London,SW12 9AF,Primary,Wandsworth,Borough,Current,2016/2029,External Organization Reference Number,,92A Balham High Road SW12 9AF,Primary
95ef4a85-9e03-8fe5-357c-f255b8719821,DALO04656,117  Chipstead Valley Road,,Coulsdon,London,CR5 3BP,Primary,Croydon,Borough,Current,16/02803/P,External Organization Reference Number,,"117 Chipstead Valley Road, Coulsdon, CR5 3BP",Primary
95f5ed82-66c3-7b84-9a22-8c7cf5fe95be,DALO06198,221  Burdett Road,,,London,E3 4AR,Primary,Tower Hamlets,Borough,Current,PA/15/02045,External Organization Reference Number,,221 Burdett Road,Primary
95f6e8f1-8390-7c3f-6c5d-8a245a0d0762,DALO03509,4  HIGH COOMBE PLACE,,Kingston upon Thames,London,KT2 7HH,Primary,Kingston upon Thames,Borough,Current,1615293,External Organization Reference Number,,4 HIGH COOMBE PLACE KINGSTON UPON THAMES KT2 7HH,Primary
95f72d58-9d0c-a561-0a03-fca7b88c626a,DALO02690,20  Horn Lane,,Greenwich,London,SE10 0RT,Primary,Greenwich,Borough,Current,16/1527/F,External Organization Reference Number,"Land to the North of SeeWoo, 20 Horn Lane, Greenwich, SE10","Land to the North of SeeWoo, 20 Horn Lane, Greenwich, SE10 0RT",Primary
95f7f65b-20f9-362c-0d1d-0e24c34803d9,DALO01221,23  West Heath Road,Sarum Chase,,London,NW3 7UU,Primary,Camden,Borough,Current,,,,"Sarum Chase, 23 West Heath Road, London NW3 7UU",Alternative
95fce1de-292e-1aa4-5432-eedf30512afd,DALO00213,,Samal House,Barking,London,IG11 8PU,Primary,Barking and Dagenham,Borough,Current,12/00501/FUL,External Organization Reference Number,,Samal House,Primary
95fcffee-874f-3a00-5b01-4ebeb3fc4f63,DALO04993,,Lansdowne School,,London,SW9 9QL,Primary,Lambeth,Borough,Current,15/00907/FUL,External Organization Reference Number,"Lansdowne School, Argyll Close",Lansdowne School Argyll Close London Lambeth SW9 9QL,Primary
95fd1cff-3618-64ac-1f7a-ed980fd158cc,DALO02948,,Ancaster House,Richmond,London,TW10 6RN,Primary,Richmond upon Thames,Borough,Current,14/3662/FUL,External Organization Reference Number,Ancaster House Richmond Hill Richmond ,Ancaster House Richmond Hill Richmond TW10 6RN,Primary
95fff2e4-1f26-4485-1062-91323d3b66c3,DALO00601,46  Queen Elizabeths Walk,,Wallington,London,SM6 8JF,Primary,Sutton,Borough,Current,DM2018/00982,External Organization Reference Number,,46 Queen Elizabeths Walk Wallington SM6 8JF,Primary
9612a1e3-25b6-7606-372a-c625c60c45f5,DALO01511,29  Cosway Street,Marylebone Institute School House,,London,NW1 6TH,Primary,City of Westminster,Borough,Current, 17/11404/COFUL,External Organization Reference Number,,Marylebone Institute School House 29 Cosway Street London NW1 6TH,Primary
96316967-8072-8f60-4fa2-47c299a7157b,DALO01549,31 Aldborough Road South,,Seven Kings,London,IG3 8HW,Primary,Redbridge,Borough,Current,5756/17,External Organization Reference Number,,"31, Aldborough Road South, Seven Kings, Ilford, IG3 8HW",Primary
96374235-304c-83a7-6dc9-fb05e97f7048,DALO02593,2A  Claughton Road,,Plaistow,London,E13 9PN,Primary,Newham,Borough,Current,16/00337/FUL,External Organization Reference Number,"Springboard House , 2A Claughton Road And Nos. 744, 746 And 748 Barking Road, London, ","Springboard House , 2A Claughton Road And Nos. 744, 746 And 748 Barking Road",Alternative
96406c16-62c7-8524-3ee7-6764008a15bc,DALO03046,10  Manbrough Avenue,,East Ham,London,E6 6HZ,Primary,Newham,Borough,Current,17/00780/HH,External Organization Reference Number,,"10 Manbrough Avenue, East Ham, London, E6 6HZ",Primary
9642dad0-2bcb-6f98-693a-147bb5995359,DALO05430,22  Hilda Road,,East Ham,London,E6 1DB,Primary,Newham,Borough,Current,15/03640/HH,External Organization Reference Number,,22 Hilda Road,Primary
964514cb-381a-815d-1fc7-6d57dd1c76dd,DALO00733,28  Chesham Road,,Kingston upon Thames,London,KT1 3AQ,Primary,Kingston upon Thames,Borough,Current,1812380,External Organization Reference Number,,"28 Chesham Road, Kingston upon Thames, KT1 3AQ",Primary
964ba769-1206-17d4-983f-e58df9d95ebe,DALO04095,8  Freshwell Avenue,,Chadwell Heath,London,RM6 5DT,Primary,Redbridge,Borough,Current,4134/16,External Organization Reference Number,,"8, Freshwell Avenue",Primary
965b992c-3a87-85e7-78e8-4565581c74e6,DALO03518,26  Horseferry Place,Holt Court,Greenwich,London,SE10,Primary,Greenwich,Borough,Current,14/1775/F,External Organization Reference Number,"Holt Court, 26 Horseferry Place","Holt Court, 26 Horseferry Place, Greenwich, SE10",Primary
965eee96-9012-7ef8-59a8-dee184dd2efb,DALO03085,263  Sprowston Mews,,Forest Gate,London,E7 9AE,Primary,Newham,Borough,Current,17/00278/FUL,External Organization Reference Number,,"263 Sprowston Mews, Forest Gate, London, E7 9AE",Primary
96703394-33af-182d-0c4d-b71209da7c4d,DALO02610,402-404  Roding Lane South,,Woodford Green,London,IG8 8EY,Primary,Redbridge,Borough,Current,1149/13,External Organization Reference Number,"Development Site At 402 To 404, Roding Lane South, Woodford Green","402-404, Roding Lane South, Woodford Green, IG8 8EY",Primary
968106bf-0aa1-a252-9e6f-1d420e560b51,DALO00865,133  Upper Street,,,London,N1 1QP,Primary,Islington,Borough,Current,P2014/2084/AOD,External Organization Reference Number,"Royal Mail Sorting Office, 5-6, Almeida Street and 128 & 130 Upper Street, Islington,,London, N1,","Royal Mail Sorting Office,  Almeida Street & Upper Street, Islington",Alternative
96819e96-7e5e-71bf-0bda-d2fd34ff103a,DALO01388,57  Homefield Road,Homefield House,Coulsdon,London,CR5 1ET,Primary,Croydon,Borough,Current,pre-application,External Organization Reference Number,"Homefield House and Rees House, Morland Road, Coulsdon",Homefield House 57 Homefield Road Coulsdon CR5 1ET,Primary
