ResourceID,AdminArea,AdminAreaType
693d399c-1169-46ff-aba3-ffce381211e4,City of London,Borough
79a6db54-c889-40a9-82e3-64b7d8361ef1,City of London,Borough
b69dea12-23b6-4636-b285-2a2fce362886,City of London,Borough
2acb5218-a02b-4641-862f-05a5d827e71d,City of London,Borough
4f87084a-2e72-4f53-a124-8b012d7c77ce,City of London,Borough
bac18dd4-7a25-446e-bc14-3af4de67c6dc,City of London,Borough
997fad94-29c7-4d4f-8ebd-110164877507,City of London,Borough
fca24f41-bc5f-4032-838c-4441608b944d,City of London,Borough
fe18fb27-a850-4fb8-ab01-fc806210f898,City of London,Borough
645cdd12-d9ec-4201-bf3d-1e9b717f051d,City of London,Borough
01359515-edfc-473a-ac9b-6b01a914b1df,City of London,Borough
1c92ec97-ff20-4bab-b678-51e3120f5754,City of London,Borough
e85bcbd8-a3e9-468c-bfc2-9b114174eecb,City of London,Borough
b82094d9-1eef-445f-917b-c2ca1659d52b,City of London,Borough
dc23ea8f-ab69-4ada-9516-45fd4a17659f,City of London,Borough
d83eda8d-d5a9-4210-b9cd-2d79aff8b4b2,City of London,Borough
db23613c-cc2c-44f9-80eb-c225758799a9,City of London,Borough
f2e56be5-bfb0-42b6-b978-c34fea054716,City of London,Borough
54e50b1c-2584-46e2-a75b-dcffd5bb4b72,City of London,Borough
bcdf7b40-03b5-4713-b187-b29936b71315,City of London,Borough
cfaa4ca3-82ae-483d-b17a-01d98b5ca563,City of London,Borough
bb37f012-fbd4-4003-8492-52e0593d2a6d,City of London,Borough
b979f082-96c8-45f8-bd2b-fd831171d503,City of London,Borough
c435f4c0-5c9d-48d1-84ae-61834a8531fd,City of London,Borough
3659ad39-8601-432d-a4c1-4b38424ad05d,City of London,Borough
7dbc0a9b-c01e-43a5-be71-595d2f89d905,City of London,Borough
01a75118-3b86-4c4e-99d8-951b2ae5e317,City of London,Borough
8c779e86-1da8-48b8-932f-98931be1399e,City of London,Borough
075bd692-e47f-4abd-8669-311d5a1b677b,City of London,Borough
437ffb3e-a6bf-449e-8826-fa928a7f1bf3,City of London,Borough
0a203a03-1288-43a9-be85-e10cd46f41ea,City of London,Borough
89a9fdb4-1fbe-468a-8f45-3480c6889814,City of London,Borough
91073a5a-535a-44dd-8d32-1d3783a543f6,City of London,Borough
e09eb1b1-1db6-4d49-a426-fcf145ad6c82,City of London,Borough
709d7f77-5df8-469e-864d-1d9a63abb66d,City of London,Borough
e17db915-63b8-4590-8899-809c0a97c45f,City of London,Borough
5b3f28a8-d289-41c3-9b90-0bf8ccb0584b,City of London,Borough
81eaa94a-ceb0-4c2d-bac7-c780d91e9707,City of London,Borough
d0f40e44-8e87-4b29-b92a-84cc5f5f866f,City of London,Borough
eaa50cea-82a9-4391-88bd-95feae0fee89,City of London,Borough
189be7ac-dc60-4cd9-8f62-e42706e676b8,City of London,Borough
5c8d356b-dbf8-4a43-bb60-a48e4f4dca54,City of London,Borough
711f2011-d0cd-4eb8-9ad3-d50620d18ace,City of London,Borough
804df645-7134-4e1d-9b1f-62592e93afb2,City of London,Borough
15214449-e870-4fd2-8622-e5a629448ec4,City of London,Borough
e8affca9-b2ea-40f5-a31e-6744db61a31e,City of London,Borough
93876d67-c6c3-4468-90f4-6ef59cf495a4,City of London,Borough
61e766a0-36cb-4ce9-bdd6-83dbf694733c,City of London,Borough
50423581-d123-4e24-8c4b-984ecf3a833a,City of London,Borough
80436ea9-911a-4a14-9867-5254bbcc2eb8,City of London,Borough
3319026c-57bd-4b4f-ab5a-94a4554d96f6,City of London,Borough
3927500a-b646-489d-bd05-601415d025b8,City of London,Borough
16c69e4e-2ba5-49ee-828b-08eab67e2532,City of London,Borough
5b7da8e7-3ee3-4794-b328-27f0d459af9b,City of London,Borough
ad2bcb84-6ad0-428d-8675-e56389b33ec0,City of London,Borough
c9839dbb-2fac-4eb0-a70c-4b19443cfa5c,City of London,Borough
4eb0c5fa-5d02-4126-b5b1-425c341105e7,City of London,Borough
f5dca3c5-67d4-4502-9751-f2e86db6df6b,City of London,Borough
de01cf0e-983d-4525-a9b5-ca18b6af16d5,City of London,Borough
5285eb99-521d-4502-98a8-af04ec69ae97,City of London,Borough
95e99c2a-fdec-4a6a-baae-28343fa792f1,City of London,Borough
625b39c3-344a-4a79-bc5b-2e796e53e359,City of London,Borough
37ccf10e-7106-4854-814c-c28e301d5b7a,City of London,Borough
da5a8a28-f879-488a-a375-d402a8954b71,City of London,Borough
945996ef-5345-4031-9844-7d2d17c43e0a,City of London,Borough
27359cc1-21ba-4fd1-9e13-9bc568c7546c,City of London,Borough
4491c36c-34f5-4599-a408-d246d195ae39,City of London,Borough
547f945a-b814-4809-9ecc-6223ef1f5faf,City of London,Borough
a07388d7-e6bb-4036-b648-e2f67d48ef7e,City of London,Borough
7706942f-1ec0-4512-8eb4-8cc46ffe4005,City of London,Borough
bd99f135-1862-47e8-8346-fd18c30bf93c,City of London,Borough
a54f383a-7f3d-414b-8fa9-c5a3a2834152,City of London,Borough
97beae81-6402-4f49-96c9-9214d2080a7f,City of London,Borough
d2860b93-e1d2-4780-91de-6a897bad8cf9,City of London,Borough
046c29bf-7ffc-4be0-ba1b-acf26ce32579,City of London,Borough
a7afdab4-aed2-492e-a44c-8d13673675b4,City of London,Borough
1ad143bb-cb62-477a-b4ac-c12d5604cb46,City of London,Borough
454a8885-4bbe-4ddc-8f90-e2f36f6200f1,City of London,Borough
13397b26-04b1-4f29-858a-be2c89d96ea5,City of London,Borough
d0f2bd3b-5658-4f3c-97ad-3c509da65c45,City of London,Borough
85fad1e2-ffa4-4b8a-be20-2ba19240797d,City of London,Borough
