ResourceID,Location Description,Location Description Type
82c5c7f6-9390-4736-85c6-08fd5c1abd26,"Upper Ground, South Bank, Lambeth, SE1",Primary
82e9750b-376f-43db-9d73-7f490e69ae21,"Eleanor Street, Newham, E3",Primary
8314b107-714e-484c-bf3d-8b5ee5cf0d4f,"Hacton Lane, Upminster, Havering",Primary
8317482b-bb83-4811-9de1-d74e70e4abb4,"Westferry Road, Isle of Dogs, E14",Primary
83866a33-5f75-4563-9c44-f23149d24f35,"The Grove, Stratford, E15",Primary
83ecb1bb-cd05-43aa-a397-a67e8ec27005,"Royal Victoria Dock, North, Newham",Primary
846b0018-347a-4315-8407-86b875046b75,"Great South-West Road, Feltham, Hillingdon",Primary
847fa86c-34bb-4c64-bedc-1015cb2e6772,"Peto Street North, Canning Town, Newham",Primary
84950cab-9743-410a-950f-9f84fc84fb54,"London Road, Wallington, Sutton",Primary
84c8c362-2336-4629-bf6a-60edebc1460c,"Midland Road, St Pancras, Camden, NW1",Primary
84c8c362-2336-4629-bf6a-60edebc1460c,"Pancras Road, St Pancras, Camden, NW1",Primary
84c8c362-2336-4629-bf6a-60edebc1460c,"Brill Place, St Pancras, Camden, NW1",Primary
84c8c362-2336-4629-bf6a-60edebc1460c,"Ossulston Street, St Pancras, Camden, NW1",Primary
84d7b1e7-cdf2-4fdb-8d36-29ed215ed629,"Swan Traffic Island, Beadon Road, Hammersmith, W6",Primary
853057e8-2a1a-4e4b-bf06-ba38cc27e3fc,"Burford Road, Stratford, West Ham, E15",Primary
85351c0b-a93d-456f-a7f2-55d9e07be6e0,"Mortimer Street, Marylebone, Westminster, W1",Primary
85351c0b-a93d-456f-a7f2-55d9e07be6e0,"Cleveland Street, Marylebone, Westminster, W1",Primary
85351c0b-a93d-456f-a7f2-55d9e07be6e0,"Riding House Street, Marylebone, Westminster, W1",Primary
85351c0b-a93d-456f-a7f2-55d9e07be6e0,"Nassau Street, Marylebone, Westminster, W1",Primary
854b6d69-a9f9-4405-a8fb-d844b92417ac,"London Road, North Cheam, Sutton",Primary
858e688c-539b-4e88-a2d8-4735fe98bdbf,"Advent Way, Edmonton, Enfield",Primary
85d4d8f3-219c-489a-b012-b83ff2940e8f,"Putney High Street, Putney, SW15",Primary
85d4d8f3-219c-489a-b012-b83ff2940e8f,"Brewhouse Yard, Putney, SW15",Primary
86054698-32cd-440b-ba4a-39b33dad7f2d,"Wood Lane, White City, Hammersmith & Fulham, W12 7RJ",Primary
86104034-b0af-4247-889f-d218279164ae,"Victoria Embankment, EC4",Primary
86735c3a-ff89-4a7a-9f78-1d1e45aba36e,"Goat Road, Beddington Corner, Sutton",Primary
869bf897-1a1e-46ce-9306-55313b18cf64,City of London,Primary
86b8b35a-8a5d-4888-8a37-28e3ef8c99da,"Wick Lane, Stratford, Tower Hamlets",Primary
8720dc9b-270c-41a7-836b-3824c6b686b9,"Clements Road, Ilford",Primary
874b5400-02d1-4027-8a82-ed5c036a96d3,"Church Gardens, Church Lane, Harefield, UB8 6DU",Primary
87b55557-f186-4c74-8801-453ec2670850,"Warham Road, Croydon",Primary
87b5aae4-e426-4136-a4fe-4d4d4dc48d7c,Oliver Close Estate,Primary
87b716b2-8ce3-4af1-abda-69a74a9fce1b,"Tideway Wharf Industrial Estate, Nine Elms Lane, Battersea, SW8",Primary
87ba56a4-bb73-47ec-83a6-503624d71c4a,"Battersea Park, Queenstown Road, London Borough of Wandsworth",Primary
87c6eb65-eaf4-435d-aa60-dff36d695184,"Lymington Fields, Chadwell Heath",Primary
87f3a805-5725-46cb-8986-656f21dd6b9c,"Roehampton High Street, Roehampton",Primary
88386083-6d6f-40e5-93f4-f24c5b87e62c,"Picardy Manorway, Belevedere, Bexley",Primary
8848aacb-4468-45c7-8e2f-bd184732a641,"Oliver Close, Oliver Road, Leyton, E10",Primary
884eba43-31c3-4354-b1e8-4457ec20938e,"Riverside Way, Uxbridge, Hillingdon",Primary
887247db-87fe-41a4-8079-4a39dc6e00d5,"Olympic Park, Rick Roberts Way, Stratford, Newham",Primary
887247db-87fe-41a4-8079-4a39dc6e00d5,"Olympic Park, High Street, Stratford, Newham",Primary
8896b064-2801-4cc3-91de-a0fef3eeaab0,Appold Street,Primary
8896b064-2801-4cc3-91de-a0fef3eeaab0,Primrose Street,Primary
8896b064-2801-4cc3-91de-a0fef3eeaab0,Worship Street,Primary
88a527b1-4e6c-4f40-9c5a-c18c3b5355d0,"Former Queen Mary's Hospital, Carshalton, Sutton",Primary
88c801f3-a1e3-41f7-9cbb-647a1a83b2f2,"Old Bridge Street, Hampton Wick",Primary
88c801f3-a1e3-41f7-9cbb-647a1a83b2f2,"High Street, Hampton Wick",Primary
88e69657-d96e-4f00-97ec-d16482f20f25,"High Road Eastcote, Eastcote, HA5 2EW",Primary
8916058b-147f-4711-a101-1e74d260cd15,"Alfred's Way, Barking",Primary
8916058b-147f-4711-a101-1e74d260cd15,"Ripple Road, Barking",Primary
8916058b-147f-4711-a101-1e74d260cd15,"River Beam, Barking",Primary
8916058b-147f-4711-a101-1e74d260cd15,"River Roding, Barking",Primary
8916058b-147f-4711-a101-1e74d260cd15,"Barking Reach, Barking",Primary
891f1324-7b82-4628-8098-89f604177f6f,"King Edward Street, City Of London, EC1A",Primary
89326e29-8760-40d0-9eee-444b66f696d2,"Peto Street North, Canning Town, Newham",Primary
895478f2-6b3d-49e8-9fb0-7fbafff118dc,"Silverthorne Road, Battersea, Wandsworth",Primary
8997162b-2b35-4a49-8d13-91a730132974,"Beddington Park, SM6 7LA",Primary
89de83ca-7824-43a5-b487-a39dc2a67fb6,"Woolwich Manor Way, North Beckton, E6",Primary
89f839d1-44bf-4a7f-b3f6-493ba212cd84,"Theydon Gardens, Hornchurch",Primary
8a2a6fb3-e7b2-497f-a768-93821fd93b1f,"London Olympics Equestrian Centre,  Charlton Way, SE10",Primary
8a2a6fb3-e7b2-497f-a768-93821fd93b1f,"London Olympics Equestrian Centre,  Park Row, SE10",Primary
8a3cb963-daea-427c-82de-578673500ffa,Farringdon Station to New Cross Gate Station,Primary
8a538190-af0d-4dfc-b261-190a1ff55ad0,"Lincoln's Inn Fields, Camden, WC2A 3JW",Primary
8a5e51c2-b805-4345-98b2-5d8a8c56fa58,"Eric Clarke Road, Beckton, Newham",Primary
8a69602e-8c35-4372-b524-33382129123c,"Moreton Street, SW1",Primary
8a69602e-8c35-4372-b524-33382129123c,"Thorndike Street, SW1",Primary
8a69602e-8c35-4372-b524-33382129123c,"Vauxhall Bridge Road, SW1",Primary
8abd1837-fd52-4824-91ee-fd78ad1ad447,"Poplar Walk, Croydon",Primary
8af74fd4-9a19-4b43-b4be-1f0743b85d74,"Ponton Road, Nine Elms, Wandsworth, SW8",Primary
8b009989-193f-4c1f-91b8-1e8587372137,"Farnborough Hospital site, Farnborough Common, Bromley",Primary
8b49060b-dd38-4c39-a904-6422f00a9832,"Violet Road, Limehouse, E3",Primary
8b49060b-dd38-4c39-a904-6422f00a9832,ELO11647,Primary
8bba1193-4f7d-40af-a68b-b73d70379844,"Centurial Lane, Bow, Tower Hamlets, E3",Primary
8bba1193-4f7d-40af-a68b-b73d70379844,"Libra Road, Bow, Tower Hamlets, E3",Primary
8bba1193-4f7d-40af-a68b-b73d70379844,"Armgh Road, Bow, Tower Hamlets, E3",Primary
8c1af018-2e0e-44e7-bb67-20507a1cdc4c,"Elmfield Park, Bromley, BR1",Primary
8c27ce3e-3d25-4d29-8db7-13e484d2529b,"Cromwell Road, Kingston",Primary
8c3315ec-b9f4-477c-b565-28aa6cd70954,"Kingshold Estate, King Edward's Road, Hackney, E9",Primary
8c4cfbd3-2891-4fae-8519-49a22e3b70c4,"Former AEI Rediffusion Site, Cray Avenue, St Mary Cray, Bromley",Primary
8c4e74fb-5bd2-49b5-b7f3-09b3bf82ac81,City University Ssebastian Street,Primary
8c4f700c-b235-4084-885b-df64bf5f8aaf,"Frog Lane, Rainham, Havering",Primary
8c4f700c-b235-4084-885b-df64bf5f8aaf,"Marsh Way, Rainham, Havering",Primary
8c9d3e66-67ea-43ef-9b05-9e8386f9a46a,"King's Cross Central, Camden",Primary
8cd93429-df0a-43c0-9d37-77f2f67118bb,"River Thames, Richmond Upon Thames",Primary
8ce6cbcb-4d0d-4b4a-a50a-ca0edfa9e692,"Farm Lane, Fulahm, Hammersmith & Fulham",Primary
8d82e898-565c-40a0-a722-6916cae15c4a,"Burgess Park, Southwark, SE5",Primary
8da64432-b6a5-4498-a3f6-62591a75916e,"Land at Vinson Close, Orpington, Bromley",Primary
8dafc6ef-2b88-48ed-ab92-ca57956f8253,Spring's Farm,Primary
8dafc6ef-2b88-48ed-ab92-ca57956f8253,Aylett's Farm,Primary
8dafc6ef-2b88-48ed-ab92-ca57956f8253,Thames Terrace,Primary
8dbb19c8-dba7-4a59-8587-2c1c13cb309b,"Gunnersbury Mews, Chiswick, Hounslow, W4 4AN",Primary
8dc112eb-2ec0-4b60-87ef-650c27cff723,Rainham Hall,Primary
8e1c0fe3-832f-4d88-81be-3aa0c50d162d,"Holly Street Estate, Middleton Road, Dalston, Hackney, E8",Primary
8e71f0d2-6855-44d7-b6b7-e7f5bc8922cd,"Wakefield Gardens, Tower Hill, Tower Hamlets",Primary
8e771271-7b20-4202-bfa8-110f8efff009,"Pullman Gardens, Putney, Wandsworth",Primary
8e771271-7b20-4202-bfa8-110f8efff009,"Hayward Gardens, Putney, Wandsworth",Primary
8e90441d-945e-4e2c-92e2-e9e2b0708f6c,"London Road, Barking, Barking and Dagenham, IG11",Primary
8eb73148-ac4b-4698-8aea-25b55bb89b8b,"Southend Lane, SE6",Primary
8ed74168-1cb9-4014-a31c-3ebf3429d903,"Bishop's Avenue, Fulham, Hammersmith and Fulham, SW6",Primary
8ef0242b-d01a-4d52-b9c5-9c43d5d191c1,"King Georges Park, Buckhold Road, London Borough of Wandsworth",Primary
8ef0242b-d01a-4d52-b9c5-9c43d5d191c1,"King Georges Park, Neville Gill Close, London Borough of Wandsworth",Primary
8efb16ba-4f37-4fb6-9609-551c13f882d5,"York House Place, Church Street, Kensington, W8",Primary
8f28d2ae-54e9-4e85-be25-2d0e0b9617ee,Gillingham Mews,Primary
8f5eecf7-9e33-48b9-a5c2-725675110077,"Airlie Gardens, W8 7AF",Primary
8f5eecf7-9e33-48b9-a5c2-725675110077,"Campden Hill Road, W8 7AF",Primary
8f750a2f-baa0-462d-b077-79accd9862c5,"St James Road, Croydon",Primary
8fbd112b-ad35-4c5a-924e-78125058c5fa,"Hurlingham Retail Park, Wandsworth Bridge Road, Hammersmith and Fulham, SW6",Primary
8fed3463-d90d-4b64-9f07-5b568c797f00,"Moxon Street, Barnet",Primary
9023e95e-ea21-4197-8ff6-1daf510a5793,"Beddington Farm Road, Sutton",Primary
9049658e-27ef-42b1-ac21-5fddb4fe3c99,"Purley Way, Beddington Farm Road, Croydon,",Primary
9092a4c4-9162-425d-a09b-75d905e5b606,"The Coal and Fish Offices, Kings Cross Central, Camden",Primary
90a3860b-dff2-4173-a8c2-96b4be6ae015,"St Bartholomew's Hospital, EC1",Primary
910f6b6c-f8e2-4d9d-ba36-6c1e1c666ae9,"Retreat Road, TW9",Primary
91102fcd-1980-4497-b666-38d14c434325,"Abbey Green Park, Barking, Barking And Dagenham, IG11",Primary
914379ba-c06a-4209-9bad-306737878cc2,"Abbey Road, Stratford, E15",Primary
9165e29f-c893-4e38-8597-0c2939af8778,"Morson Road, Ponders End, Enfield",Primary
9167d79e-a513-4156-b2d4-a5f787ca4399,"Forest Road, E17",Primary
918557e4-4998-4af5-97bd-20063e456325,"Hope Wharf, Greenwich High Road, Greenwich, London Borough Of Greenwich",Primary
91b43a78-7287-4d04-8c59-56710fe9c12b,"Alchemy Park, Crabtree Manorway North, Erith, Bexley",Primary
91c226d6-5393-48db-80c6-fa078553414e,"The Weighbridge Site, Cook Road, Dagenham, RM9 6UQ",Primary
91c6df73-3c20-4af4-81e1-241b79deb286,"Chapman Road, E9",Primary
91c6df73-3c20-4af4-81e1-241b79deb286,"Wansbeck Road, E9",Primary
91dbe5ab-9699-4ed6-97c8-4af1fa4a1300,"King John Street, Garden Street, Tower Hamlets, E1",Primary
91dee807-a3d6-4f5c-9af9-1f80bfc1be29,"Hungerford Bridge, Lambeth and Westminster",Primary
91e05f6c-0e1b-48de-841f-7470acb8611a,"Wharf Road, Kings Cross Central, Camden, N1",Primary
91e76928-eb97-4626-976e-3b1e78016a23,"Kingston Road, Teddington, TW11",Primary
9203a07d-10ba-413a-80a9-cd26df8259ef,"Montague Close, Southwark, SE1",Primary
92320cb3-7480-465d-a2bb-9f9eee86184d,"Manor Road, Woodford Green, IG7",Primary
92625f11-2b18-46fc-9d55-c6a47e5bb523,"Crystal Palace Parade, Crystal Palace Park, Bromley",Primary
92864f67-2fe8-42d2-a8bf-1274fdf1db5f,"Penrhyn Road, Kingston, KT1",Primary
928e5d88-2358-4053-bc42-2e5eac64ae31,"Crisp Road, Hammersmith & Fulham, W6 9RL",Primary
92aa158b-acd9-4ada-83a2-31aae5575e18,Malmsbury Road,Primary
92aa158b-acd9-4ada-83a2-31aae5575e18,A102(M),Primary
92aa158b-acd9-4ada-83a2-31aae5575e18,Grove Road,Primary
92aa158b-acd9-4ada-83a2-31aae5575e18,Ellesmere Road,Primary
92cea491-fc56-450b-95d2-3b1c5e4e8b44,"Greenwich Park, London Borough of Greenwich",Primary
92eba2c9-ca11-459f-b756-5d1d47946dfc,"Vauxhall Cross, Parry Street, Vauxhall, Lambeth",Primary
92eba2c9-ca11-459f-b756-5d1d47946dfc,"Vauxhall Cross, Broadway, Vauxhall, Lambeth",Primary
92eba2c9-ca11-459f-b756-5d1d47946dfc,"Vauxhall Cross, Wandsworth Road, Vauxhall, Lambeth",Primary
9300fc31-b3ad-4206-b362-e69b720811b2,"Callis Yard, Woolwich, Greenwich, SE18",Primary
9304c2de-b98b-4df2-aa3c-58734cdb0e09,"Sussex Road, East Ham, E6 2PS",Primary
930e3555-3e33-4fe8-9c40-c5789f3d0b47,"Gascoigne Estate, King Edward's Road, Barking, Barking & Dagenham",Primary
930e3555-3e33-4fe8-9c40-c5789f3d0b47,"Gascoigne Estate, Ripple Road, Barking, Barking & Dagenham",Primary
930e3555-3e33-4fe8-9c40-c5789f3d0b47,"Gascoigne Estate, St Pauls Road, Barking, Barking & Dagenham",Primary
930e3555-3e33-4fe8-9c40-c5789f3d0b47,"Gascoigne Estate, Gascoigne Road, Barking, Barking & Dagenham",Primary
9316362f-a095-49e9-9fdb-0a88a92576f5,"King's Cross Station, Goodsway, Camden",Primary
9316362f-a095-49e9-9fdb-0a88a92576f5,"King's Cross Station, Battlebridge, Camden",Primary
93276ac5-e455-4172-a841-a72a85998ae2,"Wood Lane, Hammersmith and Fulham",Primary
93dfac88-1999-460a-ba60-df473740a548,"Richmond Park, Richmond",Primary
94586bc1-c013-470d-b19c-e61d332a56f0,Seymour Place,Primary
94592059-4921-4346-a6e8-b8e4531e050a,"Ranelagh Gardens, Chelsea Bridge Road",Primary
9474fe60-46aa-4c1c-a99b-9940c76a2489,"North Woolwich Road, Silvertown, E16",Primary
94816c3e-0e78-44b6-ba06-a6e345aa2b85,"Armada Way, Beckton, Newham",Primary
949cbffb-02f9-48de-bdb9-c4f95f96bf03,"Queensway, Bayswater, City of Westminster, W2",Primary
94b0c79b-6bfb-4a65-abf3-fa6830dd82ab,"Purley Way, South Croydon, Croydon",Primary
94c84825-99f9-4647-9fd8-502d908bc37f,"Bourne Estate, Portpool Lane, Holborn, Camden",Primary
94c84825-99f9-4647-9fd8-502d908bc37f,"Bourne Estate, Leather Lane, Holborn, Camden",Primary
94c84825-99f9-4647-9fd8-502d908bc37f,"Bourne Estate, Baldwin's Gardens, Holborn, Camden",Primary
94e89c51-1e16-43c6-8b77-725542ad4bd1,"Evelyn Street, Deptford, SE8",Primary
94f5791c-9e06-4bc2-a52f-bde2c3915cfd,"St Mary Axe, EC3",Primary
95597489-1ae2-4aac-bc7a-0bfadbe08b5c,"Mercer Street, Westminster",Primary
95597489-1ae2-4aac-bc7a-0bfadbe08b5c,"Langley Street, Westminster",Primary
956791da-f866-4906-8d2c-a7c76d6f93ff,"Butchers Road, Canning Town, E16",Primary
9568ec72-c90d-4594-8d3d-a587f78c47b7,"St Giles High Street, Camden",Primary
9568ec72-c90d-4594-8d3d-a587f78c47b7,"Charing Cross Road, Camden",Primary
9568ec72-c90d-4594-8d3d-a587f78c47b7,"Denmark Street, Camden",Primary
957efac8-c50e-4814-a7e5-c6075c655dad,"New River Walk, Canonbury Road, N1",Primary
9580e5df-c285-4998-820a-5e8115c0803a,"Clapham High Street, Clapham, Lambeth",Primary
95b575d0-ff24-4d03-beb0-c2e016433ce6,"Camden High Street, Camden, NW1",Primary
95b575d0-ff24-4d03-beb0-c2e016433ce6,"Buck Street, Camden, NW1",Primary
95b575d0-ff24-4d03-beb0-c2e016433ce6,"Kentish Town Road, Camden, NW1",Primary
95d257fe-e885-4ebc-b532-3f9659dbe37f,"Parkfield Street Development, Islington, N1",Primary
95f29776-b18a-48c9-b173-1c45cd98824a,"Greenwich Park, Maze Hill, Greenwich",Primary
95fbc139-004f-495d-9f28-8a0e067e4e12,"North Wharf, Coldharbour, Blackwall, Tower Hamlets",Primary
9614c782-adca-4544-bc9c-50a89ff4abeb,"Blossom Street (Site 2), London Borough of Tower Hamlets, E1",Primary
9622c076-301a-495e-9146-b886988d5d2d,"Croham Road, South Croydon, CR2",Primary
96a97270-b39b-4b4a-b4c9-49c75f3ce4ac,"Peto Street North, Canning Town, Newham",Primary
96bf733f-e070-4943-a13d-cf863969b6b3,"Rathbone Street, Canning Town, Newham, E16 1JH",Primary
96bf733f-e070-4943-a13d-cf863969b6b3,"Clarkson Road, Canning Town, Newham, E16 1JH",Primary
96ec9c97-b3ac-45e7-bd3c-0ca92aac67c1,"Cannon Street, City of London, EC4",Primary
96ec9c97-b3ac-45e7-bd3c-0ca92aac67c1,"Garlick Hill, City of London, EC4",Primary
96ec9c97-b3ac-45e7-bd3c-0ca92aac67c1,"Great St Thomas the Apostle, City of London, EC4",Primary
96f781f6-a00d-44fe-8ec4-e50b8f8ad17b,"Holwood Park, Westerham Road, Keston, Bromley",Primary
9725b80a-2c2b-4714-95fc-38cac27b5bd1,"Barnes Bridge, The Promonade, Chiswick",Primary
9750aab0-169e-4a0b-a008-f1c2d7d46e5e,"Arthington Street, West Ham, Stratford, E15",Primary
9769ae34-bfd5-4c8e-bd6d-07ee7024d55c,"Albany Place, Brentford High Street, Hounslow",Primary
97d71226-2ddf-4e79-8cb5-6daec9db2d78,"Wembley South West Lands, Brent",Primary
97edcf58-2d55-4a87-8f0b-d0e6c57fb4f5,"Sopwith Way, Kingston, KT2",Primary
9837e497-98f1-4a7e-8579-7996fa601f71,"Lefevre Walk, Tower Hamlets",Primary
984cd0ba-eed3-429e-9eca-a520e7b133e6,National Institute for Medical Research,Primary
98c21953-f6ef-4b8c-8f37-edff76950b14,"Ponton Road, Nine Elms, Wandsworth, SW8",Primary
98d0250f-dbdf-44d7-8942-9d4023f290f6,"Land at Jeffreys Road, Brimsdown, Enfield",Primary
98dae831-982f-43e4-bf81-dc694727a0d9,"Former Ford PTA (Paint Trim Assembly Plant) Site, Beam Park, New Road (A1306), London Borough Of Havering/Barking And Dagenham",Primary
98e0b160-03b7-4164-8de9-688225bd33fb,"Faircharm Trading Estate, Creekside, Lewisham, SE8",Primary
9982d0fe-fdbd-4d5b-9d16-fe36280a8ad1,"Fairway, Raynes Park, SW20",Primary
9993934b-e324-4cf7-b8d6-f54e7c0ed691,"Bishopsgate, EC2",Primary
9994f435-3bce-419a-ae8f-aa39448c386a,"Greenwich Park, Maze Hill, Greenwich, SE10",Primary
99a72694-607c-4acc-a885-e16c2e6db331,test,Primary
99a87b82-b5b1-4cdc-ba5a-161807d56817,"Navigation Park, Ponders End, Enfield",Primary
99aff89b-1ea5-4b0e-801c-73f3257db5c3,"Ashton Street, Poplar, E14",Primary
99c130ff-3b3f-4745-9559-f1a109b2ae48,"Planning Delivery Zone 3, E15",Primary
99c26ff3-f5f5-4525-9564-cc3a2b3fb9f9,"The Highway, E14",Primary
99d6bdb4-5871-4888-b5fa-45454b7a9ef5,"Abbey Green, Abbey Road, Barking, Barking & Dagenham",Primary
99e2f074-e35b-4c3a-a484-781b54283039,"Doon Street, Lambeth, SE1 9PP",Primary
9a09c10c-da6f-4fb5-ae7c-20b0566699d1,"Elmira Street, SE13",Primary
9a356edf-d122-4c82-a539-2da9de7a9906,"Jupp Road, E15",Primary
9a420e8e-9cec-4aea-acf6-af997e511760,"St Paul's Walk, City of London, EC2",Primary
9ad6a052-eae8-4e36-aa42-396bb70d9f26,"Wennington Hall Farm, Wennington Road, Rainham, Havering, RM13",Primary
9ad6a052-eae8-4e36-aa42-396bb70d9f26,"Wennington Hall Farm, Church Lane, Rainham, Havering, RM13",Primary
9ad6a052-eae8-4e36-aa42-396bb70d9f26,"Wennington Hall Farm, East Hill Lane, Rainham, Havering, RM13",Primary
9ad6a052-eae8-4e36-aa42-396bb70d9f26,"Wennington Hall Farm, New Road, Rainham, Havering, RM13",Primary
9af98ddd-23ea-489a-977c-de842569f10b,"Olympic Planning Delivery Zone 2, E15",Primary
9b5dd93b-1eac-4476-a95a-1abe0e24153b,"Gander Green Lane, Cheam, Sutton",Primary
9bbdcd2f-3e9c-492d-b71b-6796eeeb4a7b,"Thames Foreshore, Blackfriars",Primary
9bc2b60f-5270-4b19-8ea5-884b33965c61,"Olympic Planning Delivery Zone 1, E15",Primary
9bc8859e-74b4-4353-9702-9f0d7c10d135,"Exchange Court, Maiden Lane, Westminster",Primary
9bc8859e-74b4-4353-9702-9f0d7c10d135,"Exchange Court, Bedford Street, Westminster",Primary
9c33371b-64ae-453c-bc1f-f199a5eeef45,"London Road, Kingston Plaza, Kingston upon Thames",Primary
9c33371b-64ae-453c-bc1f-f199a5eeef45,"Station Road, Kingston Plaza, Kingston upon Thames",Primary
9c4c8175-448f-4f88-993e-7048d64957e7,"The Mews, Old Royal Naval College, Greenwich, SE10",Primary
9c8a9c19-53d6-45fb-9e40-66372c5642fd,"Navigation Park, Ponders End, London Borough of Enfield",Primary
9c9ac769-9f53-432e-8282-bf0abf737689,"Heygate Estate, Heygate Street, Newington",Primary
9cb448c2-a16f-4651-b998-d3f1064cc75a,"Monument Street, City Of London, EC3R",Primary
9cf979cb-bb9b-467c-bdf1-102456bdb45f,"Coldharbour, Blackwall, Isle of Dogs",Primary
9db4effb-949f-454d-9cd5-ec301d9cc34b,"Deptford High Street, Deptford, Lewisham",Primary
9db4effb-949f-454d-9cd5-ec301d9cc34b,"Deptford Broadway, Deptford, Lewisham",Primary
9db4effb-949f-454d-9cd5-ec301d9cc34b,"Tanners Hill, Deptford, Lewisham",Primary
9dd0c965-8797-469c-8ad7-48831b70d0cc,"Stowage, Greenwich",Primary
9dd0c965-8797-469c-8ad7-48831b70d0cc,"Deptford Green, Greenwich",Primary
9de0ac23-1653-441d-8263-9feb5428fa9e,"Brookfields Avenue, Mitcham, CR4",Primary
9de2a90e-53b6-4d7e-8554-db7140a0864b,"Land at Spring Place, Camden",Primary
9de2c5a0-5434-4b52-abaa-33a7a5891634,"Design District (Plot 11), Greenwich Peninsula, Royal Borough of Greenwich",Primary
9e0d7b1f-0dbc-42f1-934b-f6f2963987b3,"North Woolwich Road, Newham",Primary
9e16c410-d1a2-4567-b0f1-dd3929995e70,"Glynde Mews, Brompton, Chelsea, Kensington and Chelsea, SW3 1SB",Primary
9e25d95f-1bcf-476a-92f4-481a6b0b230b,"Newgate Street, EC4",Primary
9e25d95f-1bcf-476a-92f4-481a6b0b230b,"Warwick Lane, EC4",Primary
9e44330c-bccf-4afb-bab6-0e7ceafe94f2,"Oriental Road, E16",Primary
9e4b0256-57a9-4ac9-ae9b-2f6d249910e4,"Land north and south of Shrublands Avenue, CR0",Primary
9e6fe511-7816-44be-b58d-61f3823dd7d0,"Dockmasters Quay, Rope Street, Southwark",Primary
9e703f6d-10e1-4efa-ac04-3d1b07758851,"Olympia Way, West Kensington, Hammersmith and Fulham",Primary
9e8a3486-88e9-4ac9-be00-3a2c3a7411b0,"Streatham Hill, Lambeth",Primary
9e8a3486-88e9-4ac9-be00-3a2c3a7411b0,"Kennington Park Road, Lambeth",Primary
9e8c0fbb-5351-4f63-ae6a-5d2d9c056ca0,"A13 Ironbridge, Tower Hamlets",Primary
9e8c0fbb-5351-4f63-ae6a-5d2d9c056ca0,"Canning Town, Newham",Primary
9e943878-f966-4a7a-b3e2-0436355d39c9,"Holloway Close, Harmondsworth, UB7",Primary
9ecce4c9-1815-48c3-8285-8d5ccb43c945,"North Road (land to east), Brentford, TW8",Primary
9ed1fdb1-c7e3-451e-a62b-440b9287b30f,"Romford Road, East Ham, E12",Primary
9f0401e7-8299-4b13-84b9-0cf1d2052ad0,"Land Near St Hugh's Church, Crosby Row, London Borough of Southwark",Primary
9f0401e7-8299-4b13-84b9-0cf1d2052ad0,"Land Near St Hugh's Church, Porlock Street, London Borough of Southwark",Primary
9f2dcdda-c5b6-49ae-9eb0-d39b0f2f3c5a,"Dartmouth Road, SE23 3YF",Primary
9f47efad-0a00-48a4-8f9d-75cb7476a0d3,"St Paul's Churchyard, EC4",Primary
9f50e6ff-6401-4b09-b989-6bd909b7b884,"Syon Park, Brentford, TW8",Primary
9f60480a-8ba1-4401-b2e8-5f6ea1093bc4,"Richmond Road, St Margarets, Twickenham",Primary
9f730625-81ba-4ffa-b768-c2c4de480609,"Market Place, Brentford, Hounslow",Primary
9f96f67b-a03a-4c8f-a940-7c4103f36c68,"Coborn Road, Old Ford/Bow",Primary
9f96f67b-a03a-4c8f-a940-7c4103f36c68,"Lefevre Walk Estate, Old Ford/Bow",Primary
9f96f67b-a03a-4c8f-a940-7c4103f36c68,"Monteith Estate, Old Ford/Bow",Primary
9f96f67b-a03a-4c8f-a940-7c4103f36c68,"Tredegar Road Estate, Old Ford/Bow",Primary
9fa777d5-ac37-4020-bcbd-8683c0905c02,"Grafton Road, Croydon",Primary
9fc0c2f3-4f97-477b-9cd2-1e8c4835b01c,"Twickenham Road, Mill Plat, Isleworth, TW7",Primary
9fc43000-5063-4208-a3c0-356334c0e056,"Hercules Yard, off Hercules Street, Islington, N7 6AQ",Primary
9fc9f2cc-b370-4fe3-812a-b9e4c25aa8f6,"Grinstead Road, Deptford, SE8",Primary
a0119668-bcfe-4d2b-8add-34fd25f8421c,"Richmond Park, Richmond",Primary
a054157a-7a6e-4dc3-935f-4fde613e26a6,Stratford,Primary
a09feee1-9805-4022-a6d3-3487ad9da115,"Creek Road, Greenwich, SE10 9SW",Primary
a09feee1-9805-4022-a6d3-3487ad9da115,"Bardsley Lane, Greenwich, SE10 9SW",Primary
a0b64157-a508-4cf7-861c-150f0f7b0342,"Hertsmere Road, Poplar, Tower Hamlets, E14",Primary
a0ceca11-229f-41f9-a398-66cb64396318,"Warspite Road, Woolwich, Greenwich, SE18",Primary
a0ceca11-229f-41f9-a398-66cb64396318,"Ruston Road, Woolwich, Greenwich, SE18",Primary
a0e5e5d9-05b9-4d1a-bd2b-20271155a039,"Farthing Downs & New Hill, Drive Road, Coulsdon, Croydon",Primary
a0e5e5d9-05b9-4d1a-bd2b-20271155a039,"New Hill, Mead Way, Coulsdon, Croydon",Primary
a0e5e5d9-05b9-4d1a-bd2b-20271155a039,"New Hill, Chaldon Way, Coulsdon, Croydon",Primary
a0f24df0-6c98-441c-b833-76e26d9f8f7e,"Waterden Road, Hackney Wick, Hackney, E15",Primary
a1614526-65da-470e-a63e-4b67786271a0,"Suffolk Place, Borough High Street, London Borough of Southwark",Primary
