ResourceID,Geometry
1e7e36f4-4bf3-40d5-be84-d63f0d7e1dba,"MULTILINESTRING ((-0.19971253296927258 51.50746551702809,-0.20019402411376502 51.50735883766052),(-0.2024648711955151 51.507457030799074,-0.2023008210394273 51.50723905375264),(-0.20136189098678425 51.50813087090014,-0.2006856620564862 51.50725231129677,-0.20087108613066204 51.50718544719361),(-0.19989253304187277 51.508051296672775,-0.1999942732126444 51.50804652074529,-0.19944835073551753 51.50695449042545),(-0.20340073999956068 51.507674157352184,-0.20329116784433865 51.50736195952439,-0.2030412592631223 51.507003251015085),(-0.20258720914174141 51.50641327715204,-0.2023261647966928 51.50607974534586,-0.202131845716362 51.506114789836516,-0.200334375958801 51.50663221937227),(-0.1977750849008743 51.50432422622028,-0.1995886086677195 51.504428122802445,-0.19989605134561345 51.504356795893884),(-0.19651486984689695 51.50280928892971,-0.19706160157417366 51.50284937981376,-0.1981204749443107 51.50277693120204),(-0.19905378954423902 51.50357073436581,-0.19873999181305088 51.50277377229718),(-0.19887591097661397 51.50267446555028,-0.1996605371398647 51.50260412867131))"
1fff4de4-2f9c-4d78-b44e-f2e0be71f25e,"LINESTRING (-0.3368333602920677 51.40377489335054,-0.33693653226930126 51.403784451475616,-0.3369414301878335 51.40376833399842,-0.3369800345670452 51.403774277537465,-0.3369934995442865 51.40370027536936,-0.33697282414054736 51.40367570112135,-0.3369779175415298 51.40365419007313,-0.33701941008655384 51.40363994000127,-0.3370223960597464 51.40361705029778,-0.33687630981532535 51.40360148751357)"
2158bc09-ba7c-4590-b83b-a7a24abebc06,"MULTILINESTRING ((-0.10071187655069384 51.51435978378936,-0.10070617170526873 51.51418706344885,-0.10068776547618166 51.51382071932171,-0.10033143956572599 51.51383273028507,-0.10029179691946831 51.5138762721998,-0.100233880793198 51.51391796600194,-0.1001605278368553 51.513963705685335,-0.10008410011444008 51.51399297067581,-0.09996989867481729 51.514026316461326,-0.09984520334059739 51.51404072168499,-0.09962607156288773 51.514065328599294,-0.09948653993228637 51.514074799808846,-0.09949488449505449 51.51414532634236),(-0.09864999677633011 51.51565339322085,-0.0986461350294842 51.515562857516876,-0.09865357836596941 51.515481128131455,-0.09863398643989711 51.515403107453956,-0.09855257922570614 51.51537128533108,-0.09854804564051622 51.51520931236519),(-0.0984987274303883 51.515223583695935,-0.09845579978993725 51.51525582402685,-0.09827823797546607 51.5152147107821,-0.09822807970338278 51.515126696334896),(-0.09891332815025158 51.51558008484788,-0.09877286294857936 51.515377418842554,-0.09879615241278267 51.51533732922528,-0.09861534115603356 51.515293751518335,-0.09860849510628099 51.51521971954223))"
21ea2fd9-317e-496f-97a7-1e72eb5504e5,"MULTILINESTRING ((-0.00848543855946083 51.36881614253297,-0.008490872444932613 51.36882206319455,-0.008502645014568011 51.368816434779404,-0.007879167395794572 51.3681053080664),(-0.008238896460805143 51.36934005051343,-0.008141961687485495 51.36919290789359,-0.007962466453779578 51.36916291480371,-0.007872501892321701 51.369053612025574,-0.008274069648517783 51.368925715219575,-0.008490872444932613 51.36882206319455,-0.008575870748550922 51.3689146755531,-0.009413642707909809 51.36865407587333,-0.008776912496834112 51.367851121205526))"
24e9d93a-2449-4f25-8bf4-97142f1ce776,"LINESTRING (-0.11976814331673097 51.495856215408374,-0.1197430961995154 51.49595520289717,-0.11992367522189935 51.49597618092654,-0.12031055048405877 51.4958914385293)"
26548881-8f1d-4c22-a559-da402707b5aa,"MULTILINESTRING ((0.17998907836538247 51.45012389123946,0.1802452692057174 51.4499858804865),(0.1812936880536857 51.45009010586673,0.18115292754676118 51.44993330453173),(0.18061680039421266 51.44979100101999,0.1803724057502798 51.44961709455764),(0.18012540686385348 51.44938850803344,0.1801879509474138 51.44918271769587),(0.1803882864673109 51.44923133502062,0.18068870591397088 51.44914247051952))"
26a5bb5c-f3b9-44b4-9976-081cf1d89ad6,"MULTILINESTRING ((-0.10197517916279669 51.34742884899691,-0.10189547347728452 51.347403761756304),(-0.10162420477759147 51.34741720864468,-0.10162326785150576 51.34732499630717),(-0.10210819217567667 51.347428027423284,-0.10205541180295162 51.34732605221838),(-0.10179633984152758 51.347274267512724,-0.10189711417379625 51.347249133849814))"
29125db5-b22d-4092-8a3b-e22357d91bcf,"MULTILINESTRING ((-0.18980461630438106 51.54108959159881,-0.18926142673893115 51.540836142381636),(-0.19153777033841707 51.540778457016714,-0.1913875042964831 51.54071903568837),(-0.19136566617270973 51.54069253088296,-0.19014028816703948 51.540419046519034),(-0.18895850486591395 51.54068156745575,-0.18834448366827933 51.54038657338217),(-0.1900015817958813 51.54064532168884,-0.19021219780094537 51.54024170916807),(-0.1915081386818224 51.540371138880175,-0.191445068714712 51.54022978837886),(-0.19405778093871584 51.54034854850126,-0.1948069937215314 51.540024600983315),(-0.1949020895409425 51.53993564865365,-0.19530971352119586 51.539758714961096),(-0.1915642299039469 51.5406884493983,-0.1916024184927326 51.540591491226245,-0.1916038333695065 51.54055581828082,-0.19159984613579548 51.54036779457675,-0.19155023417191483 51.54027185657398,-0.1915180816522623 51.540216640273115,-0.19138737583798482 51.53995290024785,-0.19137217185241295 51.53985511363234,-0.19137547311659506 51.539771891269496,-0.19144034916811634 51.53967533908597,-0.19151944610914523 51.53960517968486,-0.1916017807913726 51.53954934368393,-0.19168784197524077 51.53949594942951,-0.19192487036216843 51.53938777662333,-0.19196366402379714 51.53937171653375,-0.1922501676729558 51.53926668441716),(-0.19554782945963425 51.53991227129563,-0.19460405533817632 51.539079272136355),(-0.19254687184525238 51.5393854603212,-0.19241794247163266 51.53926926934404,-0.19241154304919672 51.53923823928797,-0.19243164237709165 51.53921237533123,-0.192691542299361 51.53910455335239,-0.19274233823736767 51.539074404343445,-0.19292198685831335 51.538970103516604),(-0.18956165681483064 51.53894447267676,-0.18980984134536272 51.53884361304949),(-0.1906645332200782 51.53932313683262,-0.19073901638766447 51.5391767703086,-0.19074862265343115 51.53912695557213,-0.19073973290428017 51.539062576618875,-0.19071578208773546 51.53899320755856,-0.19066494687390703 51.538928181750585,-0.1905165753174432 51.53882120451371,-0.1903086126623746 51.538677618611906),(-0.1935790215791833 51.53827595089005,-0.19357911576916173 51.53827357341562,-0.1932939770634031 51.53863321280415),(-0.19379146950644288 51.538210221978524,-0.19403455134238748 51.53843047871866,-0.19420886665864923 51.53836416208085),(-0.19108793178095132 51.538075775887584,-0.19113368891037022 51.538076481357656,-0.19115016469266238 51.53804580389778,-0.1911782661661096 51.53801054782018,-0.19120618769579786 51.53798004681259,-0.19129242644691893 51.53792189229249),(-0.1936554666720528 51.5382723645687,-0.1926476960809181 51.537419332350396),(-0.19193966042937485 51.5376677695662,-0.19258810409850674 51.53738272501737))"
2a99d818-e331-4ac8-a01e-be207abd563b,"LINESTRING (-0.03247942524836995 51.61791307153902,-0.03251731186081072 51.61777806083056,-0.03246933068781697 51.61755383884279,-0.03262473730350584 51.6173689343387,-0.032885370645577984 51.617121961711455,-0.03304232601163337 51.616901176390655)"
2b8da46f-4528-4410-88ff-e08d1b9acf25,"LINESTRING (0.07802021089967807 51.50813846505295,0.0779743885910237 51.507550372987005,0.07780820623335215 51.50724994348778)"
2bff36f1-8e1b-4c55-b7d4-c50191263a59,"LINESTRING (-0.12904457884235723 51.51982634207103,-0.1290482430215776 51.51985317327415,-0.12884926359646093 51.51993922408444,-0.12882641518872778 51.51991506465575)"
2e924aee-99bf-40d4-9b92-1396d61025aa,"LINESTRING (0.04694685957492464 51.565558337453325,0.046844827884676726 51.56576097803606,0.04629309381897842 51.566096147483705,0.04154328418376604 51.56574952396739,0.04065445962166165 51.565010034916355)"
2ef07785-ae65-4775-9554-ad4a047db0f9,"MULTILINESTRING ((-0.29627604039851607 51.501354974035664,-0.29626305459443275 51.50133623927888,-0.29617502001037954 51.501508160356885,-0.29622241220709494 51.501770568780124),(-0.3160355631428222 51.49739794858648,-0.3160351367160931 51.49739740330627,-0.3137918007969194 51.49828887708809,-0.3139934416413923 51.49850590839196,-0.31120766107457914 51.49961979706934,-0.3075192307781521 51.50039940674019,-0.30689293957199887 51.49878436475938,-0.3058000579226647 51.49895893410205,-0.3038038852970019 51.49933457615183,-0.30199596894460273 51.499772390154206,-0.30124506206893314 51.49997565830159,-0.3005189503122511 51.5000246276686,-0.30037141819489144 51.499891630401194,-0.29857496093683206 51.50053179326079,-0.2976689597397647 51.50080416511479,-0.2962778147875719 51.501307414240586,-0.29626305459443275 51.50133623927888,-0.2956429954823916 51.500441654366504,-0.2986143861071785 51.49947358546412,-0.2984934402521861 51.49913873264149,-0.2975968012362019 51.49762678026176,-0.29689245989199703 51.49658157166028,-0.2970346671537944 51.496345707639875,-0.2969832837634896 51.49619030830756,-0.2947534752141313 51.49363588015559,-0.29464851291966 51.49338452956966,-0.29477611121734293 51.49302949127989,-0.29501000202280947 51.49289013347159,-0.2987193033596896 51.49205174883337,-0.2996625964218715 51.49179656402702,-0.3000887237726387 51.49212394273405,-0.3004315925540832 51.49264045544851,-0.3017326929171668 51.494550823071194,-0.30236480461849596 51.49446479872799,-0.30290614551081285 51.49477003945741,-0.30329952507599783 51.49495417393218,-0.3036286392908037 51.49481617558826,-0.30585424259236277 51.4954431487368,-0.306333533386505 51.49536679303643,-0.30665640069108097 51.49745331821098,-0.30893732378128913 51.497105526195966,-0.31019863996823877 51.49752817099293,-0.3109424340279421 51.49751508663602,-0.3118198620547347 51.49698048050024,-0.312257985531417 51.49698678252452,-0.3126301761676468 51.497230061630106,-0.3132892599092384 51.49693023232951,-0.31434159779811116 51.49630295078719,-0.31492533976286924 51.49597823828382,-0.3160351367160931 51.49739740330627,-0.31607427571983415 51.49738184931944,-0.3163153368382294 51.49756375390963,-0.3170878214547664 51.49728932630483,-0.3186194896996497 51.49658322970755,-0.3193457365832478 51.496010712466024,-0.3214530601023885 51.495196233187066,-0.3218280853722514 51.494844704134536,-0.32385088226411435 51.49555171590134,-0.324880217391854 51.49450762930597,-0.32368291145935957 51.49233964933584,-0.3241872972324858 51.492097026560664,-0.3258864036591692 51.49201420772622,-0.3271257645928366 51.491996189759625,-0.3278443264921073 51.49214918798739,-0.3292275525869892 51.49132423489768,-0.33056358144665055 51.49022498648333,-0.33137612063812155 51.489891551066755,-0.3326329795746947 51.489131394588426,-0.3348626794077308 51.48808049461837,-0.33614434188953796 51.48742059056947,-0.3349557705179551 51.48657097018136,-0.3363127021922308 51.485935925999414,-0.336290001130998 51.48591991933047,-0.33626500431159495 51.4859376281973),(-0.3455804111883908 51.47730889577993,-0.34534085187846164 51.478138263701474,-0.3472618279768241 51.481785438249624,-0.3513300905578795 51.480844599511265,-0.35113563067684367 51.48042549049991,-0.35238752158166115 51.48005050627665,-0.3524399358628762 51.480182103236345,-0.3529902508584803 51.47971397776096,-0.3523567219469144 51.47984783415007,-0.3524065640217707 51.480050773854344),(-0.34807419393393063 51.46971132363147,-0.34776256870375194 51.46937383591226,-0.34817008972684443 51.4691654433835,-0.3485379716960255 51.46952751529373,-0.34780165136580377 51.469874031969084,-0.3471504922718339 51.469971922407375,-0.34659151539416855 51.4701543833682,-0.34556314992715736 51.47067521501198,-0.34335024335001635 51.471819339298065,-0.34383631466161857 51.47259947114703,-0.344362632069359 51.47332068794509,-0.34493306534281787 51.473875974925946,-0.34600856033109834 51.4746882097355,-0.34620364201119813 51.47508830131115,-0.345571062033092 51.47730400537554,-0.3439391341054119 51.477126314957964,-0.34371504461924907 51.477527627980514,-0.342558790522897 51.47789197620987,-0.3424095597621261 51.478330033635835,-0.3444401211561051 51.48223219546618,-0.3404666567513525 51.48252102736376,-0.34044243415888514 51.48266344176782,-0.3394115105318537 51.48272022590025,-0.33690127620396876 51.48285120257119,-0.33744014605024997 51.48375107584491,-0.33557127115110347 51.48484282940632,-0.33557603055600793 51.485235479235676,-0.3356067606354172 51.48543815482903,-0.336290001130998 51.48591991933047,-0.3382305833928816 51.484545065486955,-0.3408940341857996 51.48360727099932,-0.34204915562966287 51.483278611404614,-0.34224354307126686 51.48369773450002,-0.34429145208453765 51.482917710200404,-0.3454629905177723 51.48266062905913,-0.34764508984375136 51.48238209145908,-0.34726624673729356 51.48179382712036,-0.3472618279768241 51.481785438249624,-0.34725698363187085 51.48178655846003))"
