ResourceID,Location Description,Location Description Type
58e04785-b54c-418e-a75a-fa2f5c1d00b6,"Mansell Street, Tower Hamlets, E1",Alternative
58e04785-b54c-418e-a75a-fa2f5c1d00b6,"Middlesex Street, Tower Hamlets, E1",Alternative
58e04785-b54c-418e-a75a-fa2f5c1d00b6,"Plough Court, Lombard Street, City of London",Alternative
58e04785-b54c-418e-a75a-fa2f5c1d00b6,"Royal Mint Street, Tower Hamlets, E1",Alternative
58e04785-b54c-418e-a75a-fa2f5c1d00b6,"Ships Tavern Passage, Gracechurch Street, City of London",Alternative
58e04785-b54c-418e-a75a-fa2f5c1d00b6,"Trinity Square, City of London, EC3N",Alternative
59177044-ce4d-4aa7-be37-d40f1fd1a4fc,"Barking Road, Canning Town",Alternative
59177044-ce4d-4aa7-be37-d40f1fd1a4fc,"Manor Road, Canning Town",Alternative
59177044-ce4d-4aa7-be37-d40f1fd1a4fc,"Beckton Road, Canning Town",Alternative
5921ec26-b6f9-448d-b51c-f23d1c2c1cff,"Prioress Street, Southwark, SE1",Alternative
59337c8e-ff65-447a-bf98-982b989c5d12,"Duppas Hill Road, Croydon",Alternative
59337c8e-ff65-447a-bf98-982b989c5d12,"Croydon Flyover, Croydon",Alternative
59337c8e-ff65-447a-bf98-982b989c5d12,"Barclay Road, Croydon",Alternative
59337c8e-ff65-447a-bf98-982b989c5d12,"Fairfield Road, Croydon",Alternative
59337c8e-ff65-447a-bf98-982b989c5d12,"Addiscombe Road, Croydon",Alternative
59337c8e-ff65-447a-bf98-982b989c5d12,"Wickham Road, Croydon",Alternative
594fc249-c3e9-457d-9583-73af2ecc61a7,"Forest Road, Walthamstow, Waltham Forest, E17",Alternative
594fc249-c3e9-457d-9583-73af2ecc61a7,"Winns Terrace, Walthamstow, Waltham Forest, E17",Alternative
5979d3db-2fe0-490b-960a-ce053225afe7,"The Village Home, Villageway, Barkingside, Redbridge",Alternative
5979d3db-2fe0-490b-960a-ce053225afe7,"The Village Home, Civic Way, Barkingside, Redbridge",Alternative
5986bfce-5406-456d-9c0f-fb60bede5b18,"West Parkside, Greenwich Peninsula, Greenwich, SE10",Alternative
598afe51-bbb6-4d3e-a7cb-3e7593ffdfbe,"Copthall Avenue, EC1",Alternative
59a03519-646b-4e05-9072-260e35f2b504,"Devonshire Square, EC3",Alternative
59fd746d-be2c-4d2a-925f-a7d81263c6e4,"Belsize Road, South Hampstead, Camden, NW6",Alternative
5a4d9fc5-f1ef-4876-86bc-dade8717532d,"Dunton Road, Southwark, SE1",Alternative
5a4d9fc5-f1ef-4876-86bc-dade8717532d,"Mandela Way, Southwark, SE1",Alternative
5a4d9fc5-f1ef-4876-86bc-dade8717532d,"Humphrey Street, Southwark, SE1",Alternative
5a507f2a-1555-4dcb-9484-f9f80cba18f8,"Old Seacoal Lane, City of London, EC4",Alternative
5a540cb1-b2c2-48cb-bac3-eb397fa67769,"Parsloes Park, Barking",Alternative
5a540cb1-b2c2-48cb-bac3-eb397fa67769,"Verney Road, Barking",Alternative
5ae39e32-e5c2-4281-957c-26fcf761d2b1,"Rich Industrial Estate, Crimscott Road, London Borough of Southwark",Alternative
5ae39e32-e5c2-4281-957c-26fcf761d2b1,"Rich Industrial Estate, Willow Walk, London Borough of Southwark",Alternative
5b1fe169-2a7c-41be-9271-4b67ae8c0636,"Fairlop Quarry, Painters Road, Romford, Redbridge",Alternative
5b7090e5-0980-4912-b1bf-e000bda37716,"Drummond Road, Croydon",Alternative
5c0fb000-55a4-4ece-8835-e0ad4b95e493,"Chippenham Drive, Harold Hill, Romford, Havering",Alternative
5c0fb000-55a4-4ece-8835-e0ad4b95e493,"East Dene Drive, Harold Hill, Romford, Havering",Alternative
5cc19d22-e5f1-4d72-a079-67fb8389bd5b,"Green Walk, Southwark, SE1",Alternative
5cc19d22-e5f1-4d72-a079-67fb8389bd5b,"Rothsay Street, Southwark, SE1",Alternative
5cc403d8-a156-414f-8bf7-e40f8bb95758,"P&O Landholdings Block A, Gray's Inn Road, King's Cross",Alternative
5cc9b78d-a699-4a24-8e68-a815e48e6685,"Egberts Way, Chingford, Waltham Forest",Alternative
5cd9caec-84d6-4e22-af46-b8899de4f4f6,"Harefield Road, Batchworth",Alternative
5d18e4da-b789-4723-ab80-cc183e4ddb17,"Arnsberg Way, Bexleyheath, Bexley",Alternative
5dc82578-b892-4aca-99e6-729a1465b09a,"Newgate Street, City of London, EC2",Alternative
5dd0824f-fec5-43c9-a003-3d47903987f1,"Tollhouse Way, Archway, Islington",Alternative
5dd0824f-fec5-43c9-a003-3d47903987f1,"Archway Road, Archway, Islington",Alternative
5ed3e490-77f0-41d1-88c7-d4c5d9018b53,"Arnold Road, Dagenham",Alternative
5ed3e490-77f0-41d1-88c7-d4c5d9018b53,"Broad Street, Dagenham",Alternative
5ed3e490-77f0-41d1-88c7-d4c5d9018b53,"Heathway, Dagenham",Alternative
5f941cd0-c1ed-4128-844c-6ba5dc8c6135,Mitre Road,Alternative
5f941cd0-c1ed-4128-844c-6ba5dc8c6135,"Mitre Court (?) (formerly), Southwark",Alternative
6009d5ee-b735-4f45-a7f9-d0bd274d251f,"Harefield Road, Batchworth",Alternative
604ac00c-cc97-4d6b-a5e5-55e680dea62c,Newport Street,Alternative
60daa5cf-a13a-4870-988f-46f5f34b2d81,"Vauxhall Walk, Vauxhall, Lambeth, SE11 5EL",Alternative
60f6f236-adac-4b8a-9eab-34ec9e8bf909,"King Edward Buildings, EC1",Alternative
60f6f236-adac-4b8a-9eab-34ec9e8bf909,"Giltspur Street, City of London, EC1",Alternative
612d1d01-79c0-464d-9406-ed585e20e25f,"Royal Mint Street, Whitechapel, Tower Hamlets, E1",Alternative
62859f2f-6fbf-4210-8d5e-753c8fef0ebf,"Pascal Street, Nine Elms, Lambeth, SW8 2LF",Alternative
630f9b34-d81b-439f-8bb8-2eaaadef8e3e,"Tooley Street, Southwark, SE1",Alternative
63114d13-d346-42f2-8853-35e8b68457ef,"Curtis Street, Southwark, SE1",Alternative
631f90c7-1b20-4a70-89a7-72d151c47562,"Tottenham High Road, South Tottenham, Haringey",Alternative
63522202-c44c-4056-9509-04a2bc975725,"Commercial Street, Spitalfields, Tower Hamlets, E1",Alternative
63522202-c44c-4056-9509-04a2bc975725,"Norton Folgate, Spitalfields, Tower Hamlets, E1",Alternative
6356755c-fd77-4960-ab69-af752146fa6c,"Distillery Road, Hammermith, W6",Alternative
6356755c-fd77-4960-ab69-af752146fa6c,"Chancellors Road, Hammersmith, W6",Alternative
6362d4e1-c6b6-4155-b9e7-01cf470b5b1d,"Thorne Road, SW8",Alternative
63b3b489-090b-4b03-9a35-6932714e7210,"Greenwich Park, Park Row, Greenwich, SE10",Alternative
63ffbc84-fa2f-4da1-9666-8a6d949355dd,"Basinghall Avenue, City of London, EC2",Alternative
63ffbc84-fa2f-4da1-9666-8a6d949355dd,"London Wall, City of London, EC2",Alternative
6431a1b4-7d47-4dc7-979a-07409d68dc4f,"Seward Street, Islington, EC1",Alternative
64dc1a34-674a-42a7-ad62-3d16e5369ec5,"Victoria Street, Westminster",Alternative
64dc1a34-674a-42a7-ad62-3d16e5369ec5,"Buckingham Palace Road, Westminster",Alternative
650dc638-bd62-42f3-bd46-f448fd12bfe3,"Mansell Street, Tower Hamlets, E1",Alternative
65443526-55bb-4c03-8fdb-98b7451862b8,"Adjacent to Midland Shed, York Way, Camden",Alternative
655dbc0d-e4f8-4088-ae4a-ce32b70a37ba,"Ha Ha Road, Woolwich, Greenwich, SE18",Alternative
663ef987-0028-426d-93a4-096061c16ccb,"Hopton Street, Southwark",Alternative
663ef987-0028-426d-93a4-096061c16ccb,"Upper Ground, Southwark",Alternative
66da5d7d-2e1f-4698-a32c-7256b3ab8c30,"Ripple Road, Barking",Alternative
66ee9527-0be5-437f-8061-5ebfe474d240,"Upper Ground, Lambeth, SE1",Alternative
66f39190-54ff-4a8f-a86c-54d0eb1e18dd,"Grange Road, Plaistow, E16",Alternative
6731a133-d02c-4ded-8089-783a7575afc3,"RAF Uxbridge, Honeycroft Hill, Uxbridge, Hillingdon",Alternative
6731a133-d02c-4ded-8089-783a7575afc3,"RAF Uxbridge, Honey Hill, Uxbridge, Hillingdon",Alternative
6731a133-d02c-4ded-8089-783a7575afc3,"RAF Uxbridge, Vine Lane, Uxbridge, Hillingdon",Alternative
675e3056-05f9-4004-8630-429849caed2f,"St Pancras Road, Camden",Alternative
67734ace-e048-46ef-a269-a475a858819b,"North Street, Barking",Alternative
67b254e0-ec84-45da-af95-3e441afe96bf,"Sedan Way, Walworth, Southwark, SE17",Alternative
67b254e0-ec84-45da-af95-3e441afe96bf,"Alvey Street, Walworth, Southwark, SE17",Alternative
67b254e0-ec84-45da-af95-3e441afe96bf,"Albany Road, Walworth, Southwark, SE17",Alternative
67b254e0-ec84-45da-af95-3e441afe96bf,"Westmoreland Road, Walworth, Southwark, SE17",Alternative
67b254e0-ec84-45da-af95-3e441afe96bf,"Portland Street, Walworth, Southwark, SE17",Alternative
67b254e0-ec84-45da-af95-3e441afe96bf,"Dawes Street, Walworth, Southwark, SE17",Alternative
67e80694-3ca5-4f96-a981-45c101aaa64a,"Lower Thames Street, City of London, EC3",Alternative
6831abe0-5552-4181-a47a-b2ae4d6d2de9,Auckland Hill,Alternative
6864aa37-c4c2-4800-b753-ada0aa857631,Knolles Manor (also called),Alternative
687458c0-4f37-4668-a074-a293ced9743e,"Old Street Island, Tabernacle Street, EC2A",Alternative
687458c0-4f37-4668-a074-a293ced9743e,"Old Street Island, Singer Street, EC2A",Alternative
68a82766-a912-4dbb-8b87-4a256c4c6a23,"Black Horse Court, Southwark",Alternative
68a82766-a912-4dbb-8b87-4a256c4c6a23,"Tabard Street, Southwark",Alternative
68f63931-f425-4298-95b2-2d4af45aa72b,"Avocet Close, Bermondsey, Southwark, SE1",Alternative
692d74a9-e16c-4f0f-becd-77d1a1eca62e,"Wandle Road, Croydon",Alternative
692d74a9-e16c-4f0f-becd-77d1a1eca62e,"Whitgift Street, Croydon",Alternative
6975b66d-e9f2-4391-bffd-3e175d14e12f,"Perry Road, Horse Shoe Corner, Barking and Dagenham",Alternative
6acdd7ae-d25f-4b47-ba59-d569131d57ad,"Lambeth Hill (east), City of London, EC4",Alternative
6ad7da48-ac41-4e9f-bcd6-d376f44d00f7,"New Bond Street, City of London, EC4",Alternative
6adc6f3e-71ea-4968-8c8f-721010e2e670,"Sanderstead Hill West, Sanderstead",Alternative
6adee1ba-5df9-48c2-9dd0-dfdcf35b664a,"Druid Street, Southwark, SE1",Alternative
6ae2b5fd-ac74-4012-8a21-638a188c7a20,"Shooters Hill Road, Woolwich, Greenwich, SE18",Alternative
6ae2b5fd-ac74-4012-8a21-638a188c7a20,"Charlton Park Lane, Woolwich, Greenwich, SE18",Alternative
6ae2b5fd-ac74-4012-8a21-638a188c7a20,"Ha-Ha Road, Woolwich, Greenwich, SE18",Alternative
6ae2b5fd-ac74-4012-8a21-638a188c7a20,"Woolwich New Road, Woolwich, Greenwich, SE18",Alternative
6ae95db5-96c2-42b8-bc9e-f7bbebf92727,"Prestons Road, Poplar, E14",Alternative
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Plough Way, Southwark",Alternative
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Greenland Quay, Southwark",Alternative
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Worgan Street, Southwark",Alternative
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Deal Porters Way, Southwark",Alternative
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Deal Porters Walk, Southwark",Alternative
6b4881de-3211-412e-bc5e-dca5fdfb39e3,"Rotherhithe Street, Southwark",Alternative
6bbb8070-4339-444f-9f57-a3c2f9411d73,"Joiner Street, Southwark, SE1",Alternative
6bdc7f72-b9be-43c0-822d-2ac3ed5d78a5,"Bartholomew Street, Southwark, SE1",Alternative
6bdc7f72-b9be-43c0-822d-2ac3ed5d78a5,"Great Dover Street, Southwark, SE1",Alternative
6c30439d-41e3-411b-8db6-f06a9367ef56,"Gilbert Road, SE11",Alternative
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Gale Street, RM9",Alternative
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Parsloes Avenue, RM9",Alternative
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Raydons Road, RM9",Alternative
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Verney Road, RM9",Alternative
6c45fb25-040e-4858-87a8-a6a7f63b29ca,"Wood Lane, RM9",Alternative
6c477ed0-02ab-4f35-a8da-895a9fbacf2d,"Corporation Yard, Ferry Lane, Brentford",Alternative
6d6d7650-71dc-42f3-a5e5-3f57cfbbcb5f,"Highbury Station Road, Islington",Alternative
6d6d7650-71dc-42f3-a5e5-3f57cfbbcb5f,"East London Line Project, Northern Extension",Alternative
6db92f07-1144-4951-a0fb-87a5341f8c31,"St Giles High Street, St Giles Circus, Camden, WC2",Alternative
6ddf4de2-884d-4a88-a098-16952fa4ca00,"Lollard Street, Lambeth, SE11",Alternative
6de616ec-6c44-4f90-8f1d-4c28134f79d4,Arena Fields Recreation Ground,Alternative
6de616ec-6c44-4f90-8f1d-4c28134f79d4,Stratford Marsh Sidings,Alternative
6e3672a3-3374-48f0-b4e4-fc499e9c9b2f,"Valley Road, Streatham",Alternative
6e58f3af-4048-49ce-a569-d0780b8286b9,Park Hall Road,Alternative
6e58f3af-4048-49ce-a569-d0780b8286b9,Hall Lane,Alternative
6e7a8fbe-f5d8-4cec-9298-d3943d3bcc3c,Rectory Grove,Alternative
6ec30567-8282-4a18-b7f5-fa7e304e370d,"Lindfield Street, E14",Alternative
6ec30567-8282-4a18-b7f5-fa7e304e370d,"Upper North Street, E14",Alternative
6ec30567-8282-4a18-b7f5-fa7e304e370d,"Canton Street, E14",Alternative
6f04125d-391d-49ef-be10-b96e634b8cad,"Nicholas Lane, City of London, EC3",Alternative
6f4755de-501c-4b76-9ca4-e37a27e6934d,"Eastlodge Lane, EN2 8AS",Alternative
6f7f83f1-3b4c-4a2f-873c-a45541719703,"Ben Johnson Road, E1",Alternative
6f859996-997b-4d9e-a97b-aa28812ed76e,"Brighton Road, Purley, Croydon",Alternative
6fb7bc71-4a6d-4405-b934-d826718b373f,"Bac Limited Site, Eastern Avenue, Romford, RM7",Alternative
70623666-d82b-474e-a3f7-49fa80c16eef,"Fulham Broadway, Walham Green, Hammersmith and Fulham, SW6",Alternative
7094bfa5-4964-49b2-a5a2-c5860e55f440,"Willoughby Lane, Upper Edmonton, Enfield",Alternative
7094bfa5-4964-49b2-a5a2-c5860e55f440,"Kimberley Road, Upper Edmonton, Enfield",Alternative
7094bfa5-4964-49b2-a5a2-c5860e55f440,"Albany Road, Upper Edmonton, Enfield",Alternative
709a24d0-421b-4539-8768-7d954f7d270b,Cromwell Road,Alternative
70bb4b97-904d-42f7-aa36-d3825b3f6304,"Rokeby Street, E15",Alternative
70bb4b97-904d-42f7-aa36-d3825b3f6304,"Asland Road, E15",Alternative
710fdc77-bfc7-48e9-922a-4b0439afebeb,Palace Garden,Alternative
7156ad59-126b-4abd-b4a0-2e4e3162332e,"Scarborough Street, Tower Hamlets, E1",Alternative
71664f78-8122-4355-a224-be3c27918640,"Springfield Road, Hayes, UB4",Alternative
71703335-33e8-41c7-8c03-dc02d629fd8d,"Spur Road Estate, Edgware, Barnet",Alternative
71d65073-e7e1-4a68-95f7-74f54a55e27c,"Repository Road, SE18",Alternative
72303bb7-51fc-4b29-bd88-5fa6bf39b4e1,"High Street, Yiewsley, UB7",Alternative
723c82d1-86ca-4be5-aa04-4e44915387cb,"Green Lane, Edgware, Barnet",Alternative
723c82d1-86ca-4be5-aa04-4e44915387cb,"Lacey Drive, Edgware, Barnet",Alternative
73097f41-61a0-4d39-b961-875a2fd4d854,"King Edward Street, City of London, EC1",Alternative
7344c549-d6b4-4b03-9f16-275eb84a26f5,"South Bank, SE1",Alternative
73c26114-976d-483b-bdaa-663bb5634281,"The Tennis Court Site, New Hibernia House, Winchester Square, Southwark, SE1",Alternative
746a9d37-b94f-4658-bf27-bac4936a4965,Ickenham,Alternative
746a9d37-b94f-4658-bf27-bac4936a4965,Hillingdon,Alternative
746a9d37-b94f-4658-bf27-bac4936a4965,Yeading,Alternative
746a9d37-b94f-4658-bf27-bac4936a4965,Southall,Alternative
746a9d37-b94f-4658-bf27-bac4936a4965,Newyears Green,Alternative
746a9d37-b94f-4658-bf27-bac4936a4965,Uxbridge,Alternative
74f0d425-0533-4210-912a-09d5dcf9fb1f,"Hoxton Market, Hackney, N1",Alternative
74f8ffc7-20e9-445e-97f8-6bdccd6f219a,"Aldgate High Street, City of London, EC3",Alternative
74f8ffc7-20e9-445e-97f8-6bdccd6f219a,"Houndsditch, City of London, EC3",Alternative
74f8ffc7-20e9-445e-97f8-6bdccd6f219a,"St Botolph Street, City of London, EC3",Alternative
7575285e-bb73-46bc-bba8-858a3ff8c810,Albert Embankment,Alternative
762edddd-3d7b-4347-8b89-39dfcf163660,"Gordon Grove, SW9",Alternative
7630f1b5-4d0b-4a38-ad66-7f1ae51b5cdc,"Long Walk, Bermondsey, Southwark, SE1",Alternative
7630f1b5-4d0b-4a38-ad66-7f1ae51b5cdc,"Abbey Street, Bermondsey, Southwark, SE1",Alternative
7630f1b5-4d0b-4a38-ad66-7f1ae51b5cdc,"Bermondsey Street, Bermondsey, Southwark, SE1",Alternative
7651a263-0b12-4b33-ba49-14e2c8d9a4f1,"Kingsway, WC2",Alternative
7651a263-0b12-4b33-ba49-14e2c8d9a4f1,"Newton Street, WC2",Alternative
7668781e-a6ac-428d-9b28-7090e7afbb9a,"South of Quilter Road, Orpington",Alternative
7668781e-a6ac-428d-9b28-7090e7afbb9a,"North of Hart Dyke Road, Orpington",Alternative
76f1c684-dcd6-4635-aab1-10fd7ce9d30f,"Cannon Street, EC4",Alternative
76f1c684-dcd6-4635-aab1-10fd7ce9d30f,"Queen Street, EC4",Alternative
76f1c684-dcd6-4635-aab1-10fd7ce9d30f,"Walbrook, EC4",Alternative
76f1c684-dcd6-4635-aab1-10fd7ce9d30f,"Bucklersbury, EC4",Alternative
7704f3db-5230-4f4e-ac95-a03ccb18ce10,"Richmond Road, Twickenham, TW1",Alternative
7716023e-dba9-4c6b-97e8-d9ce84746542,Tierney Road,Alternative
7716023e-dba9-4c6b-97e8-d9ce84746542,Streatham Hill,Alternative
77290a88-ee8e-44f8-856c-431fca5adb22,"Tait Street, Whitechapel, Tower Hamlets, E1",Alternative
77290a88-ee8e-44f8-856c-431fca5adb22,"Walburgh Street, Whitechapel, Tower Hamlets, E1",Alternative
776709eb-0742-466b-9b61-85d34a3f3285,"Arsenal Way, Greenwich",Alternative
7775bd3d-245b-44d6-bf1e-ede45add4dca,"Museum Street, WC1",Alternative
7775bd3d-245b-44d6-bf1e-ede45add4dca,"High Holborn, WC1",Alternative
777ac952-a3b3-40b5-b912-ab41c2052204,"Magnolia Park Development, Former Williams Dye Works, Hibernia Road, Hounslow, TW3",Alternative
77dbd49f-f1ff-4652-8ce3-21efd8dde86d,"Depford Green, Deptford, Lewisham",Alternative
77dbd49f-f1ff-4652-8ce3-21efd8dde86d,"Depford Church Street, Deptford, Lewisham",Alternative
77dbd49f-f1ff-4652-8ce3-21efd8dde86d,"Greenwich High Street, Greenwhich",Alternative
77dbd49f-f1ff-4652-8ce3-21efd8dde86d,"Norman Road, Greenwich",Alternative
7819c7aa-ec6b-4997-95e7-a5e9a4b73305,"Pope Street, Southwark, SE1",Alternative
781ab208-02d9-4ad3-86d4-fe6cf9ba0efe,"Neckinger, Bermondsey, SE1",Alternative
781ab208-02d9-4ad3-86d4-fe6cf9ba0efe,"Grange Walk, Bermondsey, SE1",Alternative
781ab208-02d9-4ad3-86d4-fe6cf9ba0efe,"Malby Street, Bermondsey, SE1",Alternative
78862ac4-fe1c-421f-94fa-56419152b997,"Aldersgate Street, City of London, EC2",Alternative
78b7fab5-c8c3-4d5b-af45-36a28be17f9a,"Tooley Street, Southwark, SE1",Alternative
7936ecc2-5af4-4a7b-8d03-cd384cbfeee2,"Fulham Wharf, William Morris Way, Fulham, Hammersmith & Fulham, SW6",Alternative
797fc437-ae02-4bf9-9c64-ae2f279a6ef6,"Glengall Grove, Isle of Dogs, Tower Hamlets",Alternative
798e247c-d64a-42f8-be76-3bf618621d8a,"Market Place, Romford, Havering",Alternative
798e247c-d64a-42f8-be76-3bf618621d8a,"Market Link, Romford, Havering",Alternative
79eaaf06-54ca-4dc7-b493-0cbcdfe6d881,"William Street, Tottenham, Haringey, N17",Alternative
7b0be6d6-a495-476f-af3c-8b18a45c9307,"Church Manorway, Erith, Bexley, DA8",Alternative
7b50f749-241e-4ba4-a6b3-d0fb787d425f,"Joiner Street, Southwark, SE1",Alternative
7b63c23b-5d62-48aa-abd6-a880fb2c773f,"Western Avenue, Gypsy Corner",Alternative
7be4100c-797f-43ad-9dbd-beb68c926fb3,"Bennet's Ditch, Merton, SW19",Alternative
7be4100c-797f-43ad-9dbd-beb68c926fb3,"Merantum Way, Merton, SW19",Alternative
7c0c2b35-f581-4319-9601-1740e83939d7,"Primrose Street, EC2",Alternative
7c9f8b32-cf5c-417f-a7db-fb0c26111358,"Spital Square, Spitalfields, Tower Hamlets, E1",Alternative
7d1ee936-bdca-4164-814e-3a316dd2b870,"Norheads Lane, Biggin Hill, Bromley",Alternative
7d7784a3-5210-457f-943d-c3e526d4898f,"Blackfriars Lane, EC4",Alternative
7dbceeb8-3369-4beb-b13d-b2a936d2f741,"Park Street, Southwark, SE1",Alternative
7dd34012-3822-4ae6-8633-63b101d87e05,"Bardsley Lane, Greenwich, SE10 9SW",Alternative
7dd412fc-3bce-4d9c-acad-1d40e0902d56,"Chiswell Street, EC1",Alternative
7dd412fc-3bce-4d9c-acad-1d40e0902d56,"Moor Lane, EC1",Alternative
7df480e7-ef3a-41df-91e5-4cf22242cb2b,"Adams Garden Estate, Southwark, SE16 4HZ",Alternative
7e0e252f-7e58-4084-82b7-340e90c79e48,"Basin Approach, Tower Hamlets",Alternative
7e1f6205-5b30-41e7-b977-dff7c14d9a48,"Adjacent to Midland Shed, York Way, Camden",Alternative
7ea28970-e448-4f7a-9d3f-cfe5864e2e71,"Great Peter Street, City of Westminster, SW1",Alternative
7f3a6b4c-878c-4178-98c5-f5e2286151ca,"Seward Street, EC1",Alternative
7f6d32af-314e-4d40-8979-b7aba01ceded,"The River Wandle, Merton, SW19",Alternative
7f6d32af-314e-4d40-8979-b7aba01ceded,"Merantum Way, Merton, SW19",Alternative
7fce7bde-5a3a-4237-8fa0-cc715ca00294,Albert Embankment,Alternative
80aa5b1d-3c7b-464f-9d5d-200b6e57ba6c,"Haynes Street, Farringdon, EC1",Alternative
80b08e26-7e1f-40ee-bb2b-2ca0e88797ab,"Greenwich Park, Maze Hill, Greenwich, SE10",Alternative
80d1f907-55fb-493e-9c5f-19d1e33e8661,"Jubilee Avenue, Hale End, Waltham Forest, E4",Alternative
81071f52-ea81-4ab3-b0ab-59083ada3606,"Ribblesdale Avenue, Clney Hatch, Barnet, NW11",Alternative
8139d245-a68f-4d23-9859-4e548bd42baf,"Carteret Street, Westminster, SW1H 9BU",Alternative
813fc898-30b4-4070-85c1-746497140571,"Western Avenue, Park Royal",Alternative
819acf44-b514-4aee-b339-2d198fe7a800,"Manor Road, Crayford, DA1",Alternative
81f5d5ee-8b4b-4120-82d4-1f65e6f165bd,"Nicholas Lane, City of London, EC4",Alternative
8215605f-abfb-4214-9643-9be79259e7ba,"James Street, Covent Garden, WC2",Alternative
8228bf1e-36ef-466d-9257-dfd36ce73fcd,"Southwest Corner of Area 27, Camley Street, Camden",Alternative
824dec26-c9ff-4d1d-91d6-c1c41dbad52b,Ethelred Street (formerly),Alternative
8273f4af-23ff-4553-b576-66d36dfe8c4b,"Borough High Street, Southwark, SE1",Alternative
82df021a-ea78-43dc-ae3d-a83781fe7acb,"M25, Bull's Cross, Enfield",Alternative
82f31f0b-934f-455c-be63-8020ab8e7a80,"Royal Street, Lambeth, SE1",Alternative
82f31f0b-934f-455c-be63-8020ab8e7a80,"Carlisle Lane, Lambeth, SE1",Alternative
8344cc45-7f42-4706-a256-a68e8cf39c74,"Bridge Street, City of Westminster, SW1Y",Alternative
8344cc45-7f42-4706-a256-a68e8cf39c74,"Victoria Embankment, City of Westminster, SW1Y",Alternative
8364418c-2919-44f5-a139-32618b8a5ade,"Pancras Road, Camden",Alternative
836ed354-45b4-4fd0-824a-e6564a01e671,"Manor Road, Crayford, DA1",Alternative
8374ffba-6c06-44a1-bccd-bf4c3b8ae005,"Corner of Clink Street, Southwark, SE1",Alternative
83eb7b82-272e-4b5c-8049-c93e5fc0a999,"Choats Road, Barking, Barking and Dagenham, IG11",Alternative
84167fd9-0a41-4284-abd2-5f8f7dd9f5ad,"Bermondsey Square, Tower Bridge Road, Bermondsey, Southwark, SE1",Alternative
84167fd9-0a41-4284-abd2-5f8f7dd9f5ad,"Bermondsey Square, Abbey Street, Bermondsey, Southwark, SE1",Alternative
84409cdf-1dfa-4485-bce8-36a384250db2,"Dollis Valley Way, Barnet",Alternative
85f376d3-7303-4f1c-9351-c3b114df0d7f,"Cheney Road, Camden",Alternative
86767ab5-dfcd-4962-ba1d-cc3c37af767d,"Picardy Manorway, Belverdere, Bexley",Alternative
86767ab5-dfcd-4962-ba1d-cc3c37af767d,"Anderson Way, Belberdere, Bexley",Alternative
86a801a8-1e7e-482f-9bf5-ea5347c94870,"Bishopsgate, EC3",Alternative
873cabe8-e8e7-41f1-a8e9-37a6385280b1,"Anchor Butter Factory (south site), Vine Lane, Southwark, SE1",Alternative
876a1609-17b1-44cd-9ead-536d02d22d5d,"Richmond Road, E8",Alternative
876a1609-17b1-44cd-9ead-536d02d22d5d,"King John Court, EC2",Alternative
87749a1b-e9f0-4d8d-9c03-2f25580bb8ae,"Lambeth Walk, Newport Street, Lambeth, SE11",Alternative
87d634db-2bbc-4853-a279-5eaa4bab8120,"London Wall, City of London, EC2",Alternative
87f8d555-fbed-4e84-9027-00b12fc310d5,"Wellesley Road, Haringey, N22",Alternative
88115776-5698-454c-916d-65f4143776ae,"London Wall, City of London, EC2",Alternative
88115776-5698-454c-916d-65f4143776ae,"Moorfields, City of London, EC2",Alternative
88150361-d2c3-4b8b-91e3-9e4eead18025,"Rotary Street, Southwark, SE1",Alternative
88150361-d2c3-4b8b-91e3-9e4eead18025,"Thomas Doyle Street, Southwark, SE1",Alternative
88150361-d2c3-4b8b-91e3-9e4eead18025,"Keyworth Street, Southwark, SE1",Alternative
88e8d9ec-1fbb-4a47-8d4a-c41bbf7a77bf,"Willoughby Lane, Upper Edmonton, Enfield",Alternative
88e8d9ec-1fbb-4a47-8d4a-c41bbf7a77bf,"Kimberley Road, Upper Edmonton, Enfield",Alternative
88e8d9ec-1fbb-4a47-8d4a-c41bbf7a77bf,"Albany Road, Upper Edmonton, Enfield",Alternative
8911c76e-b475-44a1-af5d-dd9f614ed41a,"Whitecross Street, EC1",Alternative
897602cf-4d4f-4fab-ab90-792381c5f456,"Broadway, Bexleyheath, Bexley",Alternative
89841b21-8bdc-457c-b209-a8ae8ec9aaab,"Dover Road, Southwark, SE1",Alternative
898f66dc-0da0-4ea8-931d-fa5a1e877394,"Southwark Street, Southwark, SE1 9JH",Alternative
89e2fb65-9379-4ec6-8ec1-a76c4ca6f03b,"Audley Square Car Park, Waverly Street, Westminster",Alternative
8a4a6089-d313-4a72-a891-eaf87b580d2f,"Price's Street, Southwark, SE1",Alternative
8a5a4070-8108-4147-b6c9-37ec3f913847,"(formerly) Free Trade Wharf, The Highway, Tower Hamlets, E1",Alternative
